title,source,q1,q2,sep
"Where did the term ""Radical Republican"" come from?",History_2114,"Where did the term ""Radical Republican"" come from?","I know that Radical Republicans is term for a group of Republicans in the early Republican party in the mid 1800s, but was the term used at the time or later added by historians?",0
"Where did the term ""Radical Republican"" come from?",History_2114,"I know that Radical Republicans is term for a group of Republicans in the early Republican party in the mid 1800s, but was the term used at the time or later added by historians?",Did they take pride in the term or was it derogatory?,0
What type of opportunity seemed to be the most prevalent in attracting immigrants?,History_2115,Is there still a common thread across almost all groups?,Is there a specific type of opportunity that almost every group of immigrants wants?,0
What were the sources of Jewish immigration to Israel between 1939-1951?,History_2116,Which countries did Israeli Jews emigrate from in 1939-1951 ?,Is better data available (preferably online) ?,82
Were British parliamentary seats really advertised in newspapers?,History_2118,I have this vague recollection of reading about actual ads in newspapers selling seats in the British parliament (18th or 19th century pocket/rotten boroughs)  Did they actually have ads in newspapers?,If so when did this stop?,0
Were British parliamentary seats really advertised in newspapers?,History_2118,If so when did this stop?,Has anyone got an actual reference or link to such an ad?,0
Where did the Romans store their cash?,History_2119,"In the era before banking was invented, where did wealthy Romans store their cash?","The emperor probably could store it somewhere in the imperial palace thanks to the Praetorian guard, but what about the others?",0
Where did the Romans store their cash?,History_2119,"The emperor probably could store it somewhere in the imperial palace thanks to the Praetorian guard, but what about the others?","Did they hire guards to protect their ""silver room"" or did they hide it?",0
Would the USA staying out of WWI have prevented WWII?,History_2120,That's what I'm wondering about: was the fighting in Europe building up to an inevitable stalemate before the USA joined in and tipped the scales?,"And if so, how likely is it that the political leaders of the nations involved would have been willing to recognize it as such and end the war under less devastating conditions than what actually happened?",0
Robert Hookes Diary - Why would he have bought and drunk Vomit?,History_2121,I would like to know if it would really have been someone else's vomit (yuk) and for what purposes they would have prescribed it?,Was this a common thing to do back then?,0
"Were bookshops 'common' in the late 19th century, and how did they differ from modern ones?",History_2122,Is that true?,How's common would a Victorian bookshop be?,0
"Were bookshops 'common' in the late 19th century, and how did they differ from modern ones?",History_2122,How's common would a Victorian bookshop be?,"Would they stock modern size novels,  or would they be more for scientific literature?",0
Did Heinrich Schliemann discover Troy?,History_2123,"Why Hisarlik, especially?",My question is: what did Schliemann discover?,389
Did Heinrich Schliemann discover Troy?,History_2123,My question is: what did Schliemann discover?,Is it really Troy?,0
Did Heinrich Schliemann discover Troy?,History_2123,Is it really Troy?,"And if so, how do we know this?",0
What Factors Have Led to the Duration of US Copyrights Continuously Increasing?,History_2124,Is there a reason that copyright duration has only been extended in the US?,What are the historical reasons for extending copyright protection?,0
Was Otto Carius fair in his assessment of American forces vs. Russians?,History_2125,"My question is, is this assessment fair?","Was Otto's experience of Americans due to the fact that the units around the Ruhr pocket 1) did not expect much resistance due to the aforementioned ""nobody was fighting anymore"" and so was very casual with their pace, and 2) were of a lower quality as Bradley sent his crack units to race to the Elbe and Austria?",0
The Roman Law of the Twelve Tables on slavery,History_2126,"This was obviously not the case, or there would have been no slaves in Rome, so what is going on?",Any Roman jurists who can help?,0
How devoted to Tengrism was Genghis Khan?,History_2127,"I'm not asking if he was a ""good Tengrist"" (as modern-day understanding of the actual tenets seems murky at best), but if he had strong attachment, loyalty or affection for it, and if so, to which version?",Did Genghis Khan believe in the old Mongolian Tengrism with animist sky-worship to any significant degree?,0
How devoted to Tengrism was Genghis Khan?,History_2127,Did Genghis Khan believe in the old Mongolian Tengrism with animist sky-worship to any significant degree?,Did he believe in the Tngri mini-gods thing that came later?,0
How devoted to Tengrism was Genghis Khan?,History_2127,Did he believe in the Tngri mini-gods thing that came later?,Or was he truly a secular individual?,0
What was the primary reason for the rise and success of the Roman republic / empire?,History_2128,What was the primary cause of this success?,Technological or organisational superiority ?,0
What was the primary reason for the rise and success of the Roman republic / empire?,History_2128,Technological or organisational superiority ?,What was different in Rome in comparison to regions of similar geography and civilization (around the Mediterranean at the time) ?,0
Did any English duke ever grant away an earldom he held?,History_2129,"If this is true that English duke didn't do it, is this just due to English custom or law?",Or just realities on the ground?,0
What was the tactical benefit of using flamethrowers as weapons?,History_2130,But isn't it more risky to carry a tank of flammable liquid with limited fuel and range when chucking a few grenades into a bunker could suffice?,Wouldn't you just become a bigger target for the enemy?,0
Tomb for Charles V (of france) and Jeanne de Bourbon in Saint Denis?,History_2131,Can someone provide me with the location of the tomb for Charles V and Jeanne de Bourbon in Saint Denis ?,Where is it now ?,151
"Did Arab policymakers have plans for the Jewish population, in case of victory in 1948 War?",History_2132,not the soldiers or the common population) in the Arab state have any plan or official policy about what they would do with the Jewish population?,"A common rhetoric was to ""drive the Jews into the sea"", was this an official policy?",0
Furniture van in 1848 France,History_2133,My question is: what is an 1848 furniture van?,"Was the furniture ""van"" horse drawn?",192
What proportion of revolutions that overthrew tyrannical regimes made things as bad or worse?,History_2134,"By what metric do we decide if a new regime is ""better"" or ""worse"" than an old one?","What proportion of regime-changing revolutions turned out better/worse than the regime it overthrew, by any metric?",938
What proportion of revolutions that overthrew tyrannical regimes made things as bad or worse?,History_2134,"What proportion of regime-changing revolutions turned out better/worse than the regime it overthrew, by any metric?","Additionally, is this an open question being researched by quantitative historians?",0
How did melee soldiers in the front rank of a formation fight without getting tired?,History_2135,"But how did other soldiers, for example the Greek Hoplites, fight in battles which often lasted hours without getting rest?","If they didn't get rest, then does this mean that being placed in the front rank is a sure death sentence since the soldier would eventually get tired?",0
When was federal sovereign immunity in the U.S. established?,History_2136,Was federal sovereign immunity in place from the beginning?,"Was it established by a particular court ruling, or was it understood to be in effect (e.g., due to common law precedent)?",0
When was federal sovereign immunity in the U.S. established?,History_2136,"Was it established by a particular court ruling, or was it understood to be in effect (e.g., due to common law precedent)?",Has there ever been a significant controversy over federal sovereign immunity?,0
How were shields fastened to soldiers' backs?,History_2137,"So, how were shields worn on soldiers' backs?",Were soldiers able to sling a shield off their back with ease like they do in the movies?,0
What is the number of slaves imported from Africa to the Americas by non-British countries?,History_2138,"How many African slaves were imported by Portugal, Spain, France, etc.?",Do these numbers exist?,0
What is the origin of the subdivisions of Heaven and Hell?,History_2139,What is the origin of the subdivisions of Heaven and Hell?,Where does this idea come from?,0
"If I were a well-to-do ancient Roman, could I make money by investing in the construction of an aqueduct?",History_2140,"Or, perhaps, the governor, or the Emperor himself, might send his agents to me, and I would promise, for a fee, to provide engineers, foremen, and slaves for an aqueduct project?",In other words: were there wealthy people in the Empire not personally involved in aqueduct construction who could invest in it on the chance they might turn a profit?,0
Decyphering Versal in Book of Kells,History_2141,I suspect it stand for Jesus?,"If yes, which letters does it involve?",0
Decyphering Versal in Book of Kells,History_2141,"If yes, which letters does it involve?",Is there any reference/starting point that explains such versals/abbreviations?,48
Is Germany to blame for WW1?,History_2142,Isn't Germany the responsible party here?,Does anyone agree with this?,72
Is Germany to blame for WW1?,History_2142,Does anyone agree with this?,Why/ why not?,0
How were FDR's economic policies as Governor of New York contradictory?,History_2143,"How were the reforms that FDR proposed as Governor of New York indicative of how he was ""trying out"" policies?","I read that his policies contradicted each other, but which reforms specifically were contradictory and why?",0
Does the Kimmirut find indicate pre-Viking Europeans traveling to Baffin Island?,History_2144,Has the scholarly community gotten anywhere with this?,How likely is this pre-Viking contact looking?,0
Did the Olympics make the Star Spangled Banner the US national anthem?,History_2145,"It does appear to be true that The Star Spangled Banner didn't become the USA National Anthem until 1931, but how much (if any) of that had to do with the Olympics?",Was it in fact the song played for the USA at the 1896 games?,0
How did women give birth in middle ages?,History_2146,"And now the escalation: also the Europe was unclean country -> and what about peasants, they could only hope for medical treatment -> giving thoughts about extreme amounts of diseases flying around how did humanity even survive all the extreme conditions of that time?","(I can't say much about aristocracy, because despite their ill looks they received medical treatment)  And here is a summary: If giving birth and child raising is so sensitive to conditions like purity and health, why haven't Europe just vanished in, say, 100 years?",0
How did women give birth in middle ages?,History_2146,"(I can't say much about aristocracy, because despite their ill looks they received medical treatment)  And here is a summary: If giving birth and child raising is so sensitive to conditions like purity and health, why haven't Europe just vanished in, say, 100 years?",How did women bring a child into the world in such chaos?,0
The last Japanese surrender after WWII was in the 1970s?,History_2147,"Teruo Nakamura, the last known holdout, emerged from his hidden retreat in Indonesia in December 1974...   Is this true?",How common was this?,0
Why did the ancient Romans kill deer so often?,History_2148,"I've heard that they killed deer for tools and food,but why always deer?","they also killed other animals, but why deer most of the time?",0
Why did the ancient Romans kill deer so often?,History_2148,"they also killed other animals, but why deer most of the time?",was there some sort of benefit?,0
Which trade ship did not return to California from China?,History_2149,Is this story true?,What cargo was thus stolen and by whom?,0
How did France worsen its relationship with Turkey?,History_2150,What is the root cause of the deterioration of French-Turkish relationship?,"And, when did it start to deteriorate?",0
How did France worsen its relationship with Turkey?,History_2150,"And, when did it start to deteriorate?",Why France is undermining its relationship with Turkey?,0
How did France worsen its relationship with Turkey?,History_2150,Why France is undermining its relationship with Turkey?,Why is it so important to pass a bill that threatens the relationship?,0
How did France worsen its relationship with Turkey?,History_2150,Why is it so important to pass a bill that threatens the relationship?,Why?,90
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,What kind of proof would you have to present?,Documents?,0
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,Documents?,A plaque?,0
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,A plaque?,Would you have to produce witnesses who could confirm that the land is rightfully yours?,0
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,Would you have to produce witnesses who could confirm that the land is rightfully yours?,Would there be a record in the Quaestor's office over in Rome?,0
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,Would there be a record in the Quaestor's office over in Rome?,"Would you, as the owner, have a copy of that record?",0
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,"Would you, as the owner, have a copy of that record?",Signed by whom?,0
"What did an ancient Roman certificate of land ownership look like; or, what did it consist of?",History_2151,Signed by whom?,"If signatures were important, who'd be called upon to verify them, what kind of specialist?",0
Why did the Germans forbid the possession of pet pigeons in Rostov-on-Don in 1941?,History_2152,Why did the Germans not allow people to own pigeons?,What made the possession of pigeons so dangerous that it justified the killing of a child?,0
"A German immigrant ancestor has a ""Registration Affidavit of Alien Enemy"" on file. What does that mean exactly?",History_2153,"Is it merely stating that he's a German immigrant, without otherwise commenting on him?","Is it saying that he was specifically identified as an individual who was hostile to Americans, perhaps through his speech or actions?",0
"A German immigrant ancestor has a ""Registration Affidavit of Alien Enemy"" on file. What does that mean exactly?",History_2153,"Is it saying that he was specifically identified as an individual who was hostile to Americans, perhaps through his speech or actions?",Was he under individual suspicion for being a German sympathizer?,0
"A German immigrant ancestor has a ""Registration Affidavit of Alien Enemy"" on file. What does that mean exactly?",History_2153,Was he under individual suspicion for being a German sympathizer?,"What does this ""Registration Affidavit of Alien Enemy"" document actually mean?",0
"During attack by Wahhabi Muslims of Saudi on Karbala city in Iraq, how many Shia Muslims were killed?",History_2154,What is correct casualty count?,Also did this attack really happened in history?,0
Did war bonds have better investment alternatives during WWII?,History_2155,But did American citizens have good alternatives for investment during the same years?,"For example, was it more lucrative to purchase stocks or non-government bonds instead?",0
Did war bonds have better investment alternatives during WWII?,History_2155,"For example, was it more lucrative to purchase stocks or non-government bonds instead?",Or perhaps war bonds were a good deal and the government only needed to convince the populace to consider investing in the first place?,0
Did the ancient Greeks ban the gastraphetes?,History_2156,What is the truth in this?,Was there ever such a treaty?,0
Did the ancient Greeks ban the gastraphetes?,History_2156,Was there ever such a treaty?,"If so, who have agreed to it, and when?",0
Who is Alexandra K. Trenfor? Did she say the quote?,History_2157,"There is a well-known quote flying around the internet attributed to a person named Alexandra K. Trenfor:     “The best teachers are those who show you where to look, but don't tell you what to see.” - Alexandra K. Trenfor   But who is this person?",Do anyone know the origin of this quote and who this person is - did she really say this?,615
Has any society normally accepted a marriage where someone married unwittingly?,History_2158,Has one been able marry unintentionally in any society?,"Is it at all likely that such event happened, based on any records of such an event that may exist?",0
Has any society normally accepted a marriage where someone married unwittingly?,History_2158,"Is it at all likely that such event happened, based on any records of such an event that may exist?","Or is it valid to assume, that such thing likely not happened, because cultures take the ceremony of marriage seriously?",0
Has any society normally accepted a marriage where someone married unwittingly?,History_2158,"Or is it valid to assume, that such thing likely not happened, because cultures take the ceremony of marriage seriously?",Would such cultures normally recognize and excuse such an error?,0
Early 20th century naval communication,History_2159,What exactly was that message point?,A flag semaphore point?,0
Early 20th century naval communication,History_2159,A flag semaphore point?,A hut where written messages were left by the expedition team to the relief ships?,0
What were the Nazi racial views on Hungarians and the Japanese?,History_2161,Did the German propaganda try to account for that?,Were there any statements from the Nazi officials or scholars regarding the racial status of the Hungarian and Japanese people?,0
What were the Nazi racial views on Hungarians and the Japanese?,History_2161,Were there any statements from the Nazi officials or scholars regarding the racial status of the Hungarian and Japanese people?,"Additionally, considering that the Nazi leaders planned enslavement and subsequent extermination of Poles on racial grounds, were any analogous statements made about Russians during the time the Ribbentrop-Molotov Pact held?",0
What were the Nazi racial views on Hungarians and the Japanese?,History_2161,"Additionally, considering that the Nazi leaders planned enslavement and subsequent extermination of Poles on racial grounds, were any analogous statements made about Russians during the time the Ribbentrop-Molotov Pact held?",What about other Axis or pro-Axis Slavic nations such as Slovaks or Bulgarians?,0
What are the effects of creating inflation to eliminate domestic debt?,History_2162,What are the advantages and disadvantages of inflating away domestic debt by literally printing more money?,What are some examples from history?,0
What are the effects of creating inflation to eliminate domestic debt?,History_2162,What are some examples from history?,Have the theories of inflation been supported by historical evidence?,0
How did they number the months when the year started on March 25th?,History_2163,"With March 25th as the first day of the year, would March 25th be 1/25 and March 24th (at the end of the year) be 13/24?","In that case, when did we start doing this?",66
What did the ancient Eastern world think of the ancient Greeks?,History_2164,"Yet, what did the people of the East themselves think of the Greeks?",Were they curious about them?,0
What did the ancient Eastern world think of the ancient Greeks?,History_2164,Were they curious about them?,Did they find anything unusual about them?,0
What did the ancient Eastern world think of the ancient Greeks?,History_2164,Did they find anything unusual about them?,What did they think about their customs?,0
What did the ancient Eastern world think of the ancient Greeks?,History_2164,What did they think about their customs?,What did they think about their religion and their women?,0
What did the ancient Eastern world think of the ancient Greeks?,History_2164,What did they think about their religion and their women?,"And more importantly, what did they think about their democracy which surely must have seemed something extremely strange?",0
What did the ancient Eastern world think of the ancient Greeks?,History_2164,"And more importantly, what did they think about their democracy which surely must have seemed something extremely strange?","What did they find most ""barbaric"" about the Greeks?",0
What did the ancient Eastern world think of the ancient Greeks?,History_2164,"What did they find most ""barbaric"" about the Greeks?","Thus the question may stated once again as simply as possible: The Greeks had a lot to say about the East, what did the East have to say?",565
What did the ancient Eastern world think of the ancient Greeks?,History_2164,"Thus the question may stated once again as simply as possible: The Greeks had a lot to say about the East, what did the East have to say?",Did they said anything at all?,0
What was the legal framework in Ancient India?,History_2165,But how did this law function and how was it administered?,Where did it originate --did the Mughals bring it with them or was it indigenous to India?,0
What was the legal framework in Ancient India?,History_2165,Where did it originate --did the Mughals bring it with them or was it indigenous to India?,"Therefore, I have three three questions for the legal framework in India's ancient period and early middle kingdom period (i.e., 2nd century BCE - 7th century CE):   Was there a (more or less) uniform law?",0
What was the legal framework in Ancient India?,History_2165,"Therefore, I have three three questions for the legal framework in India's ancient period and early middle kingdom period (i.e., 2nd century BCE - 7th century CE):   Was there a (more or less) uniform law?",Was this law (or these laws) documented?,163
What was the legal framework in Ancient India?,History_2165,Was this law (or these laws) documented?,Were there lawyers and trained magistrates?,0
How did St. Genevieve manage to feed the Parisians during the 10-year-long blockade?,History_2166,"Okay, so, even if Paris still consisted only of the walled Cité and the population was fairly small (a few hundred people, perhaps?",How can you sneak that many barges in without being seen?,104
How did St. Genevieve manage to feed the Parisians during the 10-year-long blockade?,History_2166,How can you sneak that many barges in without being seen?,How can you sneak them out again?,0
How did St. Genevieve manage to feed the Parisians during the 10-year-long blockade?,History_2166,How can you sneak them out again?,Or did Childeric allow it?,0
How did St. Genevieve manage to feed the Parisians during the 10-year-long blockade?,History_2166,Or did Childeric allow it?,"With Childeric's troops stationed on both sides of the river, and his boats patrolling the waters day and night, Genevieve seems to have made repeated trips out of the city, and then back in - how?",193
How did St. Genevieve manage to feed the Parisians during the 10-year-long blockade?,History_2166,"With Childeric's troops stationed on both sides of the river, and his boats patrolling the waters day and night, Genevieve seems to have made repeated trips out of the city, and then back in - how?","Apart from that, what was so important about Paris (such as it was in those days) that the siege went on for ten years?",0
How did St. Genevieve manage to feed the Parisians during the 10-year-long blockade?,History_2166,"Apart from that, what was so important about Paris (such as it was in those days) that the siege went on for ten years?",What am I missing?,40
Which have been the most and least successful Olympics in terms of economic impact?,History_2167,"Economically, which have been the most successful and least successful Olympics?",What were the special characteristics of these events that led to their economic success/failure?,0
Where was the County of Thurn und Taxis located?,History_2168,So where was it located in the empire?,Or was it not landed?,0
How is the photography printing on newpaper is possible in the WW2 era?,History_2169,How is the photography printing on newpaper is possible in the WW2 era?,"For example, how is the photo on the newpaper at the below link is possible especially on HD quality?",0
How much of a effect did linguistic relativism play in ancient Europe?,History_2170,How would this have played into life back then?,Did armies have to deal with this variability in understanding?,361
How much of a effect did linguistic relativism play in ancient Europe?,History_2170,Did armies have to deal with this variability in understanding?,Did tax collectors and town criers need to be communally picked?,0
How much of a effect did linguistic relativism play in ancient Europe?,History_2170,Did tax collectors and town criers need to be communally picked?,How much is written about people back then using dialects to identify communal origin?,0
What did Hitler mean with the following statement about Franco?,History_2171,"Who are the impressive people, the Facists or the Reds?",And who did he want to make use of?,0
What did Hitler mean with the following statement about Franco?,History_2171,And who did he want to make use of?,"But with us on the opposite side""?",85
About what percent of people died on the Oregon Trail?,History_2172,"On the Oregon Trail, how many people died?","Or if this counts too much as trivia, about what percent died?",0
"Time frame of Rita Indiana's video ""Da Pa' lo' Do'"" (Dominican Republic)",History_2173,What historical period does this uniform represent?,"During what period(s) was the Spanish infantry active in the western part of the island, or along the border?",85
"Time frame of Rita Indiana's video ""Da Pa' lo' Do'"" (Dominican Republic)",History_2173,"During what period(s) was the Spanish infantry active in the western part of the island, or along the border?","But perhaps this is the Haitian army's uniform, and the setting is the Haitian occupation of the eastern part of the island?",0
"Time frame of Rita Indiana's video ""Da Pa' lo' Do'"" (Dominican Republic)",History_2173,"But perhaps this is the Haitian army's uniform, and the setting is the Haitian occupation of the eastern part of the island?",What about the second character's uniform?,0
"Time frame of Rita Indiana's video ""Da Pa' lo' Do'"" (Dominican Republic)",History_2173,What about the second character's uniform?,Is this a low-budget or non-historically correct version of the navy I see for that period when I look in google images?,39
"Time frame of Rita Indiana's video ""Da Pa' lo' Do'"" (Dominican Republic)",History_2173,Is this a low-budget or non-historically correct version of the navy I see for that period when I look in google images?,Or is it supposed to represent the ragtag style dress of the Haitian revolutionary forces?,0
"Time frame of Rita Indiana's video ""Da Pa' lo' Do'"" (Dominican Republic)",History_2173,Or is it supposed to represent the ragtag style dress of the Haitian revolutionary forces?,called during Spanish rule (1861-1863)?,256
"What was the meaning of Auguste Delfosse's statement ""La liberté française pour faire le tour du monde n'a pas besoin de passer en Belgique!""",History_2174,"I realize that the French Revolution of 1848 was occurring at that time, so perhaps he is emphatically stating that the ideas of the Revolution do not need to enter Belgian politics?","If so, why was he opposed to those ideas?",0
Was Fascism tied to any Specific Ideology Before Nazism and Italy's Fascist Party?,History_2175,"Before Fascism became just another word for Nazism, did it have any particular ideology?","Or was it just the generic idea of unity thorough strength (explaining why everyone and their grandmother seemed to put Fasces on their flags, logos, and architecture)?",0
Was Fascism tied to any Specific Ideology Before Nazism and Italy's Fascist Party?,History_2175,"Or was it just the generic idea of unity thorough strength (explaining why everyone and their grandmother seemed to put Fasces on their flags, logos, and architecture)?",And how did Fascism become synonymous with Nazism?,0
Was Fascism tied to any Specific Ideology Before Nazism and Italy's Fascist Party?,History_2175,And how did Fascism become synonymous with Nazism?,Did Nazi Germany use any more Fasces then worker unions or the American Government?,0
Why did the US insist on invading Japan instead of blockading it in WWII?,History_2176,"But I wonder, why was an invasion the necessary alternative?","If the invasion of the homeland looked so costly for both sides, why was it deemed necessary?",119
Why did the US insist on invading Japan instead of blockading it in WWII?,History_2176,"If the invasion of the homeland looked so costly for both sides, why was it deemed necessary?",I'm not aware of any allies Japan could have counted on to supply it; why not maintain a blockade and wait them out?,0
Is there any record of the premature obituary of Alfred Nobel?,History_2177,Are there any surviving copies of this premature obituary?,"If not, what is known about it?",0
Were the ancient Greeks very poor compared to the ancient Persians?,History_2178,Were the Greeks drenched in poverty compared to the Persians?,Was democracy really destructive of material prosperity?,0
Were the ancient Greeks very poor compared to the ancient Persians?,History_2178,Was democracy really destructive of material prosperity?,Has anyone performed any study of economic growth of the Achaemenid Empire and attained any acceptable calculations of the per capita incomes and compared them to that of contemporary Greece?,516
Were the ancient Greeks very poor compared to the ancient Persians?,History_2178,Has anyone performed any study of economic growth of the Achaemenid Empire and attained any acceptable calculations of the per capita incomes and compared them to that of contemporary Greece?,Is there any information available on this matter?,0
Were the ancient Greeks very poor compared to the ancient Persians?,History_2178,Is there any information available on this matter?,Were the Greeks really poor compared to the Persians?,0
Were the ancient Greeks very poor compared to the ancient Persians?,History_2178,Were the Greeks really poor compared to the Persians?,Did those in the East truly have far higher standards of living?,0
Were the ancient Greeks very poor compared to the ancient Persians?,History_2178,Did those in the East truly have far higher standards of living?,Has any scholar considered the per capita incomes and the consumption levels of Classical Greece and compared them to that of the Persian Empire?,62
History from pop culture (novels): the UK in the 1910's,History_2179,"For instance, what 1917 represents for the Labour Party in UK?","The book ""The Lord of the world"" by R.H Benson, first published in 1907, says:     in 1917 the Labour party gathered up the reins [in England], and Communism really began   The communism part is not what interest me, it's the ""1917 the ""Labour party gathered up the reins"", is it true or fictional?",0
History from pop culture (novels): the UK in the 1910's,History_2179,"The book ""The Lord of the world"" by R.H Benson, first published in 1907, says:     in 1917 the Labour party gathered up the reins [in England], and Communism really began   The communism part is not what interest me, it's the ""1917 the ""Labour party gathered up the reins"", is it true or fictional?","Did Blenkin and the ""The New People"" exist?",389
History from pop culture (novels): the UK in the 1910's,History_2179,"Did Blenkin and the ""The New People"" exist?","Did the ""Times"" and the House of Lords ""dropped out"" for a time?",0
History from pop culture (novels): the UK in the 1910's,History_2179,"Did the ""Times"" and the House of Lords ""dropped out"" for a time?","What is the little reverse in 1925, and I think the Established Church part is fictional, or does it refer to a particular event in UK religious history?",0
Free states and slave states - how did that work?,History_2180,Was there any mechanism to ensure that each senator's views matched the particular rules that Congress had decided on for the state they represented?,"So why did politicians care, when admitting a new state, whether initially to classify it as a slave state or a free state, if the population of that new state would in practical terms have the power to undo that decision anyway?",470
Why is the Ku Klux Clan an Christian terrorism organisation?,History_2181,and     Political ideology:         Christian terrorism    Anti-Catholicism   Antisemitism       => why can the behavior of the Ku Klux Clan be described as Christian terrorism?,=> How does the Ku Klux Clan refer to Christian ideals?,0
Why is the Ku Klux Clan an Christian terrorism organisation?,History_2181,=> How does the Ku Klux Clan refer to Christian ideals?,=> How does the Ku Klux Clan compare to terrorism groups like Taliban or IS?,0
What did NATO AFCENT commander Bennecke do during World War 2?,History_2182,"So, what is the track record?","Alfred Streim: ""Saubere Wehrmacht?",8501
What did NATO AFCENT commander Bennecke do during World War 2?,History_2182,"Alfred Streim: ""Saubere Wehrmacht?","Some of his fellow DKiS/DKiG recipients that have biographies of meaningful extent available online (Globocnik &amp; Rauff) are just what you expect from mass murderers, yet the reason for Bennecke  having these distinctions is nowhere?",655
What did NATO AFCENT commander Bennecke do during World War 2?,History_2182,"Some of his fellow DKiS/DKiG recipients that have biographies of meaningful extent available online (Globocnik &amp; Rauff) are just what you expect from mass murderers, yet the reason for Bennecke  having these distinctions is nowhere?","The question is simply, what exactly did he do during the war?",800
What did NATO AFCENT commander Bennecke do during World War 2?,History_2182,"The question is simply, what exactly did he do during the war?",Can we fill in the blanks about the career in the Wehrmacht of this officer and his actual deeds?,0
What did NATO AFCENT commander Bennecke do during World War 2?,History_2182,Can we fill in the blanks about the career in the Wehrmacht of this officer and his actual deeds?,"Especially, was he somehow connected to any units or personally involved in war crimes or not?",0
What did NATO AFCENT commander Bennecke do during World War 2?,History_2182,"Especially, was he somehow connected to any units or personally involved in war crimes or not?",For which deeds did he receive the two German Crosses?,0
"Is the expression ""Seal of"" on the Seal of the POTUS redundant?",History_2183,"Is the expression ""Seal of"" on the Seal of the President of the United States redundant, or does it bear some historical heritage of some sort?",Or do I miss the point?,86
Was there a Viking Exchange as well as a Columbian one?,History_2184,Was there previously a Viking Exchange at higher latitudes?,"In their centuries of ocean crossings, did the Vikings bring any species eastward?",325
Why is there an Islamic revolution in Iran?,History_2185,"If Zoroastrianism is so strong in Iran, why was there an Islamic revolution?",Why is it proclaimed as the Islamic Republic of Iran?,0
Inflation rates in Spain and Portugal during the 16th century,History_2186,What were the monthly or yearly inflation rates in Spain and Portugal during the 16th century?,Is there data for the amount of silver or gold possessed by the crowns during that period?,0
Inflation rates in Spain and Portugal during the 16th century,History_2186,Is there data for the amount of silver or gold possessed by the crowns during that period?,How much did it increase?,0
Did ancient Rome have slave hunters?,History_2187,So who hunted escaped slaves?,Did Rome have specialized people whose sole occupation was chasing and capturing escaped slaves?,0
When did Mesoamericans stop using their native weapons?,History_2188,When and why did indigenous Mexicans stop making the effective weapons of their antecedents?,What was the last conflict in which native weapons were a factor?,0
What were the plans for governance of the Jerusalem International Zone?,History_2189,A UN body would be in charge of it but what was the specific plan for the governance of this region?,What citizenship would the people hold?,0
What were the plans for governance of the Jerusalem International Zone?,History_2189,What citizenship would the people hold?,Would it be a democracy?,0
What were the plans for governance of the Jerusalem International Zone?,History_2189,Would it be a democracy?,How would it behave economically?,0
"Did more Jews live in Poland than any other country, prior to the Holocaust, because of how Polish laws and people regarded Jews?",History_2190,Why did Jews migrate to and live in Poland?,A more specific question: did more Jews live in Poland than other nations prior to the Holocaust because of a preference for how Polish laws and people treated Jews?,111
"Did more Jews live in Poland than any other country, prior to the Holocaust, because of how Polish laws and people regarded Jews?",History_2190,A more specific question: did more Jews live in Poland than other nations prior to the Holocaust because of a preference for how Polish laws and people treated Jews?,Or is Poland's historical ranking in Jewish population attributed to other reasons?,0
Farming societies without calendars,History_2191,Were there ever any farming societies without a calendar?,Were there ever any societies that lived by farming (as opposed to pastoralism or hunting/gathering) without a calendar to keep track of the parts of the year?,147
Why didn't Emperor Gaozu of Tang let Crown Prince Li Jiancheng command battles more often?,History_2192,"But my question is, why the Emperor Gaozhu was still insisting on sending Li Shimin into one battle after another despite knowing the consequence of doing so?",Could he not let his crown prince Li Jiancheng command instead?,0
Latest recorded government sanctioned use of scaphism or cyphonism (torture)?,History_2193,What is the latest recorded use of this type of torture (smearing in honey and outdoor exposure) with government support?,Is it still in use today?,0
Why Americans like to enroll in military services despite huge risks involved?,History_2194,"Being one of the sensible and educated societies in the world, why Americans enroll in Military services?","I know, military services in the USA provide huge salary and benefits, but, isn't being alive more important?",0
Why didn't the participants of the Korean War also fight in the Vietnam War?,History_2195,Was there any particular reason that the U.S. couldn't get necessary supports from its allies such as the U.K. and France for the Vietnam War?,Was there any particular reason?,245
Why did the Erdoğan government like to worsen Turkey's relationship with Israel?,History_2196,Why does the Erdoğan government not consider the alliance important?,What is in their mind?,0
What was the original cause of the Camel War in Islamic history?,History_2197,Who started this war and why?,Which side of the war was the aggressor?,0
How would one muzzle a full grown polar bear in the 13th century?,History_2198,"In his answer to a recent question on whether there had been a Viking Exchange between Europe and the Americas, LangLangC brings up that the King of Norway offered a polar bear to Henry the 3rd in 1252 (1251?",Is there any documentation anywhere on how they were handling the beasts?,1042
How would one muzzle a full grown polar bear in the 13th century?,History_2198,Is there any documentation anywhere on how they were handling the beasts?,"More specifically, on how they'd get the muzzle on without anyone getting injured or worse?",0
