title,source,q1,q2,sep
Must a Christian accept the Bible to be infallible and/or inerrant?,Christianity_2653,   Related question: What is the difference between &quot;infallible&quot; and &quot;inerrant&quot;?,"I have heard lists of requirements to be considered Christian; among those, I find these the most prevalent:   Belief in the Trinity- very common Belief in the Apostolic Creed- pretty universal Belief in the infallibility/inerrancy of the Bible   Does this third point belong as an essential condition to be considered Christian?",0
Why Do Moses' Laws About Slavery and Punishment Not Align with the Teachings of Jesus?,Christianity_2654,"If this is the same God who made all of mankind in His own image, then why would he abet slavery in this way among his own people?",Why would God instruct Moses to introduce this law and yet come to earth later on as Jesus and teach that we should always forgive others when they sin against us?,104
Why Do Moses' Laws About Slavery and Punishment Not Align with the Teachings of Jesus?,Christianity_2654,Why would God instruct Moses to introduce this law and yet come to earth later on as Jesus and teach that we should always forgive others when they sin against us?,Is this God of ours really never-changing?,193
Why Do Moses' Laws About Slavery and Punishment Not Align with the Teachings of Jesus?,Christianity_2654,Is this God of ours really never-changing?,"If so, then why do we have this apparent double standard?",0
Why did the disciples have to be silent about the supernatural event of the Transfiguration? (Catholic perspective),Christianity_2655,(Matthew 17:9)   Why did Jesus forbid his disciples to talk about the supernatural event they all experienced?,Why weren't they allowed to talk about it before the resurrection?,0
Why did the disciples have to be silent about the supernatural event of the Transfiguration? (Catholic perspective),Christianity_2655,Why weren't they allowed to talk about it before the resurrection?,What is the significance of the silence until the resurrection?,0
What differences are there between the Roman Catholic and Eastern Orthodox understanding of the sacrament of marriage?,Christianity_2656,Is my understanding of catholic and orthodox marriages correct?,"More generally, what is the difference between the Catholic and Orthodox understanding of marriage?",0
Significance of Methuselah's death year,Christianity_2657,Did Methuselah die in the flood?,Does the Bible refer to this anywhere else?,0
Significance of Methuselah's death year,Christianity_2657,Does the Bible refer to this anywhere else?,Is this in any way significant?,0
"According to Reformed Theology, how does one make disciples?",Christianity_2658,"According to Reformed Theology, how does one ""make disciples""?","Are ""making disciples"" and ""evangelizing"" synonymous?",0
"Who are the ""extreme Anabaptists"" who believed that regeneration makes people incapable of sin?",Christianity_2659,"This does seem outside the norm for Anabaptists, and it makes me wonder:   Who taught this, and when?","Did they consider regeneration to be something instantaneous (as in Reformed theology), or a process (like sanctification)?",0
"Who are the ""extreme Anabaptists"" who believed that regeneration makes people incapable of sin?",Christianity_2659,"Did they consider regeneration to be something instantaneous (as in Reformed theology), or a process (like sanctification)?","Did they believe that the whole nature of man, or only a part of it (soul?",0
"Who are the ""extreme Anabaptists"" who believed that regeneration makes people incapable of sin?",Christianity_2659,"Did they believe that the whole nature of man, or only a part of it (soul?",was transformed?,8
Can you be a Christian and not go to church?,Christianity_2661,   Possible Duplicate:   Do I have to attend church every Sunday?,"Simply put, can you be a true christian and not go to church?",0
Can you be a Christian and not go to church?,Christianity_2661,"Simply put, can you be a true christian and not go to church?",Or is it a mandate to go to church on Sundays?,0
What does the bible say about sundays?,Christianity_2662,   Possible Duplicate:   What does the Bible say Christians should or should not do on the Sabbath?,Does this simply mean that we are not allowed to do any work?,92
What does the bible say about sundays?,Christianity_2662,Does this simply mean that we are not allowed to do any work?,What will happen if you do?,0
What does the bible say about sundays?,Christianity_2662,What will happen if you do?,Is this going against God's will?,0
What is the LDS Church's affiliation with the Boy Scouts?,Christianity_2663,"Regardless of the possible implications of the imminent decision of the BSA related to gays in scouts, what is the LDS Church's affiliation with scouting?",What religious significance does the Boy Scouts have with Mormon young men?,0
When was Abraham alive?,Christianity_2664,When was he alive and what reasons would you give for your conclusion?,What methods have gone into determining the dates in which Abraham (and perhaps other early biblical figures) lived and died?,0
"Why is ""She"" used in the Douay-Rheims translation of Genesis 3:15?",Christianity_2665,"Why does this translation use ""She""?",Do other reliable translations render it this way?,0
"Why is ""She"" used in the Douay-Rheims translation of Genesis 3:15?",Christianity_2665,Do other reliable translations render it this way?,"If not, why the discrepency?",0
How does the Catholic Church choose the patron saint of a parish church?,Christianity_2666,"I’ve always wondered, how to they pick which Saint?",Is their a list of names to choose from or are they just chosen at random?,0
Distributing the bread before consecrating the wine,Christianity_2667,How should a church determine which order to follow?,"And, in particular, is there any reason to object to Luther's method here?",0
Did the early church condemn the teaching that God the Father is a person with a body living in space somewhere?,Christianity_2669,Is that true?,"If so, what is the name of the heresy?",0
Does the Orthodox church ever condone violence on an individual level?,Christianity_2670,Is it true the Orthodox church thinks violence is always sinful no matter the circumstances?,"If so, in what manner do Orthodox Christians respond to personal violence?",0
Does the Orthodox church ever condone violence on an individual level?,Christianity_2670,"If so, in what manner do Orthodox Christians respond to personal violence?","If someone tried to break in and assault them, does the Orthodox church say I should not intervene?",47
How should we judge the trustworthiness of a given Bible translation?,Christianity_2671,See also: By what mechanism could the Bible be inerrant?,"Since clearly not everyone that works on the Bible is guided by the Holy Spirit, how are we to know which translations are reliable?",686
How should we judge the trustworthiness of a given Bible translation?,Christianity_2671,"Since clearly not everyone that works on the Bible is guided by the Holy Spirit, how are we to know which translations are reliable?",Are modern and ancient mainstream translations considered to be free from political agendas and personal bias?,0
How should we judge the trustworthiness of a given Bible translation?,Christianity_2671,Are modern and ancient mainstream translations considered to be free from political agendas and personal bias?,"If so, how do we know?",0
Does the Catholic Church have to submit to an approved private revelation?,Christianity_2672,If the Catholic Church approve a private revelation as worthy is the Church also obliged to follow the messages and requests?,Is the Church obligated to do it or can the Church (pope) say this is a private revelation and we as the Church don't submit to its authority?,142
What is the biblical basis against the idea that Jesus descended into hell?,Christianity_2673,Related question: What is the Biblical basis for the concept that Jesus spent time in Hell?,What are the biblical arguments used against the descent into hell by Jesus following his death and prior to his resurrection?,287
"Is numbers.10:7 a picture of how the church shall be spared from ""sound of alarm"" or great tribulation?",Christianity_2674,"Is numbers.10:7 a picture of how the church shall be spared from ""sound of alarm"" or great tribulation?",Is this biblical interpretation or too far reaching conclusion?,115
"Is numbers.10:7 a picture of how the church shall be spared from ""sound of alarm"" or great tribulation?",Christianity_2674,Is this biblical interpretation or too far reaching conclusion?,"I mean there is a trump at the rapture, but is it the last trump when rapture happens and if this trumpet of numbers.10:5 &amp; 7 is picture of the last trump at the rapture?",0
"Is numbers.10:7 a picture of how the church shall be spared from ""sound of alarm"" or great tribulation?",Christianity_2674,"I mean there is a trump at the rapture, but is it the last trump when rapture happens and if this trumpet of numbers.10:5 &amp; 7 is picture of the last trump at the rapture?","source:   [Prophecy in the News with Pastor Gary Stearman, ""Will the Church Go Through the Tribulation?",0
"Is numbers.10:7 a picture of how the church shall be spared from ""sound of alarm"" or great tribulation?",Christianity_2674,"source:   [Prophecy in the News with Pastor Gary Stearman, ""Will the Church Go Through the Tribulation?",I mentioned this book a moment ago - Will the Church God Through the Tribulation?,1734
"Is numbers.10:7 a picture of how the church shall be spared from ""sound of alarm"" or great tribulation?",Christianity_2674,I mentioned this book a moment ago - Will the Church God Through the Tribulation?,"I think we see that today, we see Israel in birth pains, right?",1542
What is the justification for relying on faith healing over conventional medicine?,Christianity_2675,"(Rightfully so, in my opinion)  I know there are several accounts of miraculous healing mentioned in the Bible, and I don't see a problem with prayer in addition to medicine, but what is the justification for opting to rely on prayer alone?",Is the answer different when it's an adult making the choice for themselves rather than for their child?,0
"What are the biblical arguments for and against the ""two books"" view of God's revelation?",Christianity_2676,What are the biblical arguments for and against this view?,"Could these hidden things involve, for example, the historical Adam and Eve, forever concealed from scientific scrutiny?",234
Are any fundamental Protestant beliefs historically heretical?,Christianity_2677,"However, aren't at least some of the main Protestant beliefs heretical?","Is this perception correct, that fundamental Protestant doctrine are not believed by ""most Christians, in most times, in most places,"" making Protestantism heretical in this broader sense?",588
How do Trinitarians interpret John 14:10?,Christianity_2678,"John 14:10     Don't you believe that I am in the Father, and that the Father is in me?",How do Trinitarians explain the meaning of this passage?,423
How do Trinitarians interpret John 14:10?,Christianity_2678,How do Trinitarians explain the meaning of this passage?,"How is the Father ""in"" Jesus yet distinct from Jesus?",0
Can people come back from Heaven or Hell?,Christianity_2679,as a ghost) from Heaven or Hell?,"Is it possible they can come back in spirit form though, especially in times of crisis?",339
Can people come back from Heaven or Hell?,Christianity_2679,"Is it possible they can come back in spirit form though, especially in times of crisis?","Edit:  This is related to, but more specific than the existing question: Does anybody teach specifically about the existence of ghosts?",1215
Can people come back from Heaven or Hell?,Christianity_2679,"Edit:  This is related to, but more specific than the existing question: Does anybody teach specifically about the existence of ghosts?",It may be loosely related to the following question as well: Can a person lose his/her salvation?,0
Why do LDS cross their arms during prayer?,Christianity_2680,"When praying, many Latter Day Saints will cross their arms during prayer:      This appears to be in lieu of folding hands as has been done by protestants and Catholics for centuries:     What is the origin of this practice?",Why did the LDS church choose to deviate from the practice of folding hands and what was the purpose behind this change?,0
What is the Calvinist view of Christians with different levels of loving God?,Christianity_2681,"If nothing can separate us from God, then why are some Christians more separated from God's love?",What is the deciding factor in how much we love God?,0
"Do Reformed paedobaptists call for the baptism of household servants, just as Abraham's servants were circumcised?",Christianity_2682,"Thus, my questions:    Do any Reformed paedobaptists, past or present, explicitly argue that members of one's household, including one's household slaves or servants, ought to be baptized (even if they make no statement of faith)?","In the absence of any examples of (1), do any Reformed paedobaptists, past or present, explicitly explain why household slaves and servants ought not to be baptized?",0
If I am a Christian does this mean I need to support the modern state of Israel?,Christianity_2684,My question: is this a legitimate viewpoint?,Should we as Christians support the modern state of Israel?,0
If I am a Christian does this mean I need to support the modern state of Israel?,Christianity_2684,Should we as Christians support the modern state of Israel?,"Otherwise, why not?",62
Is the Israel of the NT the modern country?,Christianity_2685,Are these references comparable?,Are they still talking about the Jewish people group and modern nation of Israel?,0
Is the Israel of the NT the modern country?,Christianity_2685,Are they still talking about the Jewish people group and modern nation of Israel?,Is there any reason to believe that the NT mentions of Israel are to be understood differently?,0
Is the Israel of the NT the modern country?,Christianity_2685,Is there any reason to believe that the NT mentions of Israel are to be understood differently?,"As an example, consider this verse fragment:     Romans 11:26a (ESV)   And in this way all Israel will be saved...   Should this verse be understood to mean that all the citizens of the modern country of Israel will be saved or is the sense different?",0
Is the Israel of the NT the modern country?,Christianity_2685,"As an example, consider this verse fragment:     Romans 11:26a (ESV)   And in this way all Israel will be saved...   Should this verse be understood to mean that all the citizens of the modern country of Israel will be saved or is the sense different?","If different, where does this difference start and how is one to know when a reference to 'Israel' carries which meaning?",0
"How is the ""spirituality of the church"" consistent with theonomy?",Christianity_2686,"(source)   Put simply, my question is: how are these two views are reconciled in the thought of Thornwell and other theologians who hold these two views?",How did he/they see the spirituality of the church and theonomy as non-contradictory?,0
"Who, and what, are the ""chosen people""?",Christianity_2687,"Who in fact are the chosen people, and does this include Christians?","What sets the chosen people apart, are there special rights or honors that go with this title?",0
Are LDS required to take their hats off when they pray?,Christianity_2688,Is it part of the LDS religion to remove your hat during prayer?,Or is that just part of western culture as a sign of respect?,0
Are LDS required to take their hats off when they pray?,Christianity_2688,Or is that just part of western culture as a sign of respect?,Are LDS required to remove their hats when they pray?,0
Are LDS required to take their hats off when they pray?,Christianity_2688,Are LDS required to remove their hats when they pray?,Or can they pray with hats on?,0
What were people supposed to do with an incomplete or nonexistent Bible?,Christianity_2689,"If god wants everybody to be Christian and the Bible is the central text of Christianity, what were people supposed to do before it was completed, much less started?","Also, is there anything on record speaking to reasons why the particular era that the Bible was written was chosen (specifically OT)?",0
What were people supposed to do with an incomplete or nonexistent Bible?,Christianity_2689,"Also, is there anything on record speaking to reasons why the particular era that the Bible was written was chosen (specifically OT)?","It was a gradual roll-out, so were there parts that weren't needed until they came up, or did they perhaps correlate to certain events?",0
"Do people who commit ""major"" sins after accepting Jesus go to Heaven?",Christianity_2690,But what do Christians believe about this?,Why not rather be wronged?,993
"Do people who commit ""major"" sins after accepting Jesus go to Heaven?",Christianity_2690,Why not rather be wronged?,Why not rather   be cheated?,0
"Do people who commit ""major"" sins after accepting Jesus go to Heaven?",Christianity_2690,Why not rather   be cheated?,Or do you not know that wrongdoers   will not inherit the kingdom of God?,91
"Do people who commit ""major"" sins after accepting Jesus go to Heaven?",Christianity_2690,Or do you not know that wrongdoers   will not inherit the kingdom of God?,"But the thing called better is basically the condition of the unsaved, so what gives?",2841
"Do people who commit ""major"" sins after accepting Jesus go to Heaven?",Christianity_2690,"But the thing called better is basically the condition of the unsaved, so what gives?","So, how do Protestants explain their position that ""once saved, a person will never be lost"", in the light of the above verses?",150
Why are the first five books of the old testament named differently in some translations?,Christianity_2691,Is there any reason for this difference?,Are the first five books also named differently in other languages/translations?,0
Why are there different sects of Christianity?,Christianity_2692,"Then it came into my mind, why are there so many sects of Christian religion?",How could I explain this faith to an atheist when another christian has a different view?,0
What did the animals eat when they emerged from the ark?,Christianity_2694,"Given that Noah had to rescue 2 of a kind of every animal and fit them all in the ark, and given that he would've had to feed them while they were in his captivity:  If after the flood there were only mating pairs of each species in existence, what did the predators eat?","So once he set them free, what did they eat?",111
"Why doesn't God have to keep his own commandments such as ""Do not murder""?",Christianity_2695,Why doesn't God have to keep his own commandment not to kill?,So how can God ignore them?,47
"Why doesn't God have to keep his own commandments such as ""Do not murder""?",Christianity_2695,So how can God ignore them?,Does the Bible explain why?,0
When will be the end of the Catholic Church on earth by definition?,Christianity_2696,Is there any teaching of the Catholic Church on when it can be considered the end of its existence by definition?,Is there a time period how quickly the pope needs to be elected and if not met the institution ends?,71
When will be the end of the Catholic Church on earth by definition?,Christianity_2696,Is there a time period how quickly the pope needs to be elected and if not met the institution ends?,Would that be if the last person who was baptized in the Catholic Church die?,17
When will be the end of the Catholic Church on earth by definition?,Christianity_2696,Would that be if the last person who was baptized in the Catholic Church die?,Can we then say this is the end of the Catholic Church on Earth?,0
How should a Christian relate to pseudoscience?,Christianity_2697,"As pseudoscience is close to superstition, should we treat it the same?",What guidelines should be used when deciding whether to believe what some call pseudoscience?,0
"Does a Christian have enemies outside of the world, the flesh, and the devil?",Christianity_2698,"But I wonder, does God's word reveal to us that there are more enemies than those 3 that we should be wary of?","World:        James 4:4 NIV You adulterous people, don’t you know that friendship with the world means enmity against God?",331
"Is it appropriate to say that some denominations are more ""extreme"" than others?",Christianity_2699,"Are only people ""extreme""?",Or are there aspects of certain denominations that foster extremism in their followers by the nature of the views they preach?,0
"Is it appropriate to say that some denominations are more ""extreme"" than others?",Christianity_2699,Or are there aspects of certain denominations that foster extremism in their followers by the nature of the views they preach?,"If religious denominations can be weighed by differing amounts of extremism, are there any resources which list each denomination in order of ""magnitudes of extremism""?",0
"Is it appropriate to say that some denominations are more ""extreme"" than others?",Christianity_2699,"If religious denominations can be weighed by differing amounts of extremism, are there any resources which list each denomination in order of ""magnitudes of extremism""?",Has there been any writing by Christian believers on this subject?,409
"According to churches which teach Believer's Baptism, what are the consequences of not being baptized with water?",Christianity_2700,Are there any direct consequences to not getting baptized?,"Whether this person doesn't think it's important, or just doesn't want to, or wants to but just doesn't get around to it, did Jesus or his disciples ever give an indication that if you don't get baptized then X could happen to you or you'll never achieve X?",0
Why do Orthodox Christians baptize infants?,Christianity_2701,"So, why do Orthodox Christians baptize infants then?","And how come they practice baptism by immersion on infants, as shown in this photograph?",0
Why did Jesus need to suffer?,Christianity_2702,What is the purpose of Jesus suffering?,"If Jesus represents God, why does God need to suffer?",0
"Why does Vatican require ""Yahweh"" not to be used?",Christianity_2703,What is the reasoning for this directive?,Is it just to follow the Jewish example?,0
"Why does Vatican require ""Yahweh"" not to be used?",Christianity_2703,Is it just to follow the Jewish example?,"What does this mean for the New Jerusalem Bible, a widely used Catholic translation that consistently translates the Tetragrammaton as ""Yahweh""?",0
What is the Biblical support for praying for the dead?,Christianity_2704,Isaiah 38:18   There is no mention of God by the dead:     For there is no mention of You in death; In Sheol who will give You   thanks?,"1 Thessalonians 4:13-18   In light of these texts, and many others not shown, what is the Biblical support which Catholics might adduce for praying for the dead or that our prayers help them in any way?",1480
What is the Biblical support for praying for the dead?,Christianity_2704,"1 Thessalonians 4:13-18   In light of these texts, and many others not shown, what is the Biblical support which Catholics might adduce for praying for the dead or that our prayers help them in any way?","And if so, does it contradict the texts presented?",0
What is the Biblical support for praying for the dead?,Christianity_2704,"And if so, does it contradict the texts presented?",How would a Catholic convince a sola scriptura Protestant?,0
Which books are regarded as puritan spiritual classics?,Christianity_2705,My question is which can be regarded as puritan spiritual classics?,And my extra bonus question is: where can I find the quotes listed above?,0
Can you be Christian while wishing death upon another?,Christianity_2706,Should I be feeling this anger?,Am I right in thinking that Osama bin Laden should be killed?,0
Can you be Christian while wishing death upon another?,Christianity_2706,Am I right in thinking that Osama bin Laden should be killed?,As a Christian should I have these views?,30
Can you be Christian while wishing death upon another?,Christianity_2706,As a Christian should I have these views?,"Or should I leave it up to God to handle, to decide whether he should die or live?",0
"According to LDS, what principles of the gospel were corrupted in the Great Apostasy",Christianity_2707,"Leaving aside the second part of the equation dealing with Church organization and priesthood ordinances, how exactly do Latter Day Saints believe the principles of the gospel were corrupted?","Is a de-emphasis of fundamental soteriological differences recommended as part of engaging with other traditions, or is the view on the ""Great Apostasy"" that is not that significant with regard to an understanding of the fundamentals of soteriological doctrine?",357
Prior to 1900 were there any depictions of Satan in Christian art as a woman/female?,Christianity_2708,Are there any Christian symbolic depictions Satan in art as a woman?,"Rosalinda Celentano - The Passion of the Christ  My question is this: Prior to 1900, has there been any historical depictions of Satan in Christian art as a woman (female)?",272
Swear to tell the truth 'so help me God'?,Christianity_2709,"But what I want to know is why any Christian would swear an Oath to tell the truth ""So help me God""?",Where did the idea that this is OK come from?,0
Swear to tell the truth 'so help me God'?,Christianity_2709,Where did the idea that this is OK come from?,"Has there been any justification presented for doing this, or are people just doing what is expected of them from the government?",217
What are common ways for contemporary Christians to fast?,Christianity_2710,Which ingredients are being left out?,"(Besides meat, maybe spices?",0
What are common ways for contemporary Christians to fast?,Christianity_2710,"(Besides meat, maybe spices?",Are there different fasting dishes / cooking approaches in the various denominations?,16
What was St. Thomas Aquinas's view on the difference between punishment accorded to original sin and punishment accorded to individual sin?,Christianity_2711,"Does this punishment however equate to eternal damnation, or does eternal damnation follow as a consequential punishment to the fallen state of deprived justice?","In other words, is the punishment of original sin equatable to death and subsequent orientations to sin and does specific punishment (being possibly eternal damnation, punishment in purgatory, etc) accorded to certain individuals, follow as a possible consequence if not prevented by grace?",0
What was St. Thomas Aquinas's view on the difference between punishment accorded to original sin and punishment accorded to individual sin?,Christianity_2711,"In other words, is the punishment of original sin equatable to death and subsequent orientations to sin and does specific punishment (being possibly eternal damnation, punishment in purgatory, etc) accorded to certain individuals, follow as a possible consequence if not prevented by grace?","Would the punishment for original sin, if the previous suggestion that original sin's punishment is not an eternal damnation but rather only the 'loss of original justice', be of a satisfactory punishment nature (if such were to be possible through grace)?",221
What was St. Thomas Aquinas's view on the difference between punishment accorded to original sin and punishment accorded to individual sin?,Christianity_2711,"Would the punishment for original sin, if the previous suggestion that original sin's punishment is not an eternal damnation but rather only the 'loss of original justice', be of a satisfactory punishment nature (if such were to be possible through grace)?","And if such is so, would the individual facing eternal damnation be of a penal punishment nature?",0
What do I do when watching a video of someone praying?,Christianity_2712,Is it nonsensical to pray along with what is essentially an audio clip?,"Are there any examples in scripture of prayers being lifted up in such a way, obviously not with video but in some weird equivalent?",198
What do I do when watching a video of someone praying?,Christianity_2712,"Are there any examples in scripture of prayers being lifted up in such a way, obviously not with video but in some weird equivalent?","Certainly God wants us to pray together and in groups and couples--what if it just so happens that the other ""person"" is a video?",0
What do I do when watching a video of someone praying?,Christianity_2712,"Certainly God wants us to pray together and in groups and couples--what if it just so happens that the other ""person"" is a video?",Is the spirit of unity and agreement still legit?,0
What do I do when watching a video of someone praying?,Christianity_2712,Is the spirit of unity and agreement still legit?,Edit: A good point was brought up: what if it's a live video stream?,381
What do I do when watching a video of someone praying?,Christianity_2712,Edit: A good point was brought up: what if it's a live video stream?,Are you still praying with them even if they don't have a clue that you are?,87
What do I do when watching a video of someone praying?,Christianity_2712,Are you still praying with them even if they don't have a clue that you are?,And (now this is messy) what if the video stream is an hour delayed?,0
"If Satan is not a fallen angel, created by God, then where did he come from? How was he created?",Christianity_2713,"If Satan is not a fallen angel, created by God, then where did he come from?",How was he created?,0
"If Satan is not a fallen angel, created by God, then where did he come from? How was he created?",Christianity_2713,How was he created?,"If traditional Christianity claims Mormonism is wrong on this topic, then where did Satan come from?",85
"If Satan is not a fallen angel, created by God, then where did he come from? How was he created?",Christianity_2713,"If traditional Christianity claims Mormonism is wrong on this topic, then where did Satan come from?",Where do angels in general come from?,0
Is there an explanation for pre-humans from a biblical point of view?,Christianity_2715,"Does the bible/ Christians / the church (any church) say anything about pre-humans, not just neanderthals, but all the other kinds of pre-humans?","My question is this- Is there anything at all that tries to explain these ""other"" people in biblical terms?",415
When do we as Christians draw the line on self-defense?,Christianity_2716,At what line do Christians stop at self defense?,So where do we draw the line to defend ourselves?,150
When do we as Christians draw the line on self-defense?,Christianity_2716,So where do we draw the line to defend ourselves?,Or are we supposed to let them go as far to seriously hurt us or even to kill us?,0
What are the differences between most Christian Bibles and Jehovah’s Witnesses Bible?,Christianity_2717,Are most Christian bibles and Jehovah’s Witnesses Bible the same ?,If not what are some important differences in them?,0
Why did God need to plant the tree of knowledge of good and evil in the garden of Eden in the first place?,Christianity_2718,Why did God need to plant the tree of knowledge of good and evil in the garden of Eden in the first place?,"When I confronted one Mormon on this point by saying that it seems a bit contradictory for God to have forbidden Adam and Eve to do something that He in fact wanted them to do, he confronted me with this question: otherwise, why do you think God planted that tree in the garden of Eden while He didn't want Adam and Eve to partake of that tree?",256
Biblical basis for non-practice of Kiss of Peace,Christianity_2719,Is there a basis in Biblical interpretation for Protestant rejection of this instruction as globally applicable?,Or is it simply something that fell out of practice due to cultural differences?,0
"Would Christianity (in general) agree with ""That which is necessary is moral""?",Christianity_2720,"What about ""That which is necessary is moral"" ?","If so, are there some notable exceptions of some denominations that disagree with such?",0
How could Adam and Eve have known not to eat from the Tree of Good and Evil?,Christianity_2721,How could Adam and Eve have known not to eat from the Tree of Good and Evil?,"But, without the knowledge of what is Good and what is Bad how would have have known that disobeying God was bad?",555
Who is Lillith?,Christianity_2722,Where does this myth originate?,And does any major Christian denomination teach the Lilith story as true?,0
Does the Catholic Church believe prostitution should be legalized?,Christianity_2723,Does the Catholic Church believe that states should permit prostitution or pornography?,"If yes, what does the Church consider the responsibilities of the state in such matters (eg sex education or something)?",101
Does the Catholic Church believe prostitution should be legalized?,Christianity_2723,"If yes, what does the Church consider the responsibilities of the state in such matters (eg sex education or something)?","If no, to what extent does the Church expect states to handle prostitution or pornography?",0
God created male and female.... What about those who do not fit in the box?,Christianity_2725,What happens when a physical check shows one sex/gender and a chromosome test shows another?,Where do these people fit into normal Christian male/female scenarios?,1120
God created male and female.... What about those who do not fit in the box?,Christianity_2725,Where do these people fit into normal Christian male/female scenarios?,Do they have room for them?,0
Do baptists believe baptism did not pre-date Jesus Christ?,Christianity_2726,"Indeed, even Paul asks the Corinthians:     Else what shall they do which are baptized for the dead, if the dead rise not at all?",why are they then baptized for the dead?,0
Do baptists believe baptism did not pre-date Jesus Christ?,Christianity_2726,why are they then baptized for the dead?,Question:&emsp;Do baptists believe baptism did not pre-date Jesus Christ?,515
"What is the meaning of ""Advocata Nostra"" according to Catholic Tradition & Teaching?",Christianity_2727,"What is the meaning of that phrase ""Advocata Nostra"" according to Church Tradition and Teaching?",Is it biblical?,0
Why was taking census a bad thing?,Christianity_2728,"But why, my lord the king, do you want to do this?",Are they not all your servants?,0
Why was taking census a bad thing?,Christianity_2728,Are they not all your servants?,What was so wrong about taking census of people of Israel?,2050
What was the significance of thirty pieces of silver Judas was offered for betraying Jesus?,Christianity_2730,"I would like to know if the amount of money Judas was paid  had any specific significance, or was it a  random amount offered for the life of Jesus by the High Priests?",What do the Catholic teachings say on the subject ?,0
Why has a Brazilian church built a replica of Solomon's Temple?,Christianity_2732,But why Solomon's Temple?,What does it have to do with Jesus Christ and the Christian faith?,0
Why has a Brazilian church built a replica of Solomon's Temple?,Christianity_2732,What does it have to do with Jesus Christ and the Christian faith?,Have these elements ever been part of any Christian faith?,221
What is the Catholic view on EFT?,Christianity_2733,Did the Catholic Church or any of the representatives issued any stance on Emotional Freedom Technique (EFT)?,How can evil spirits enter our life through the tapping on our body?,146
What is the Catholic view on EFT?,Christianity_2733,How can evil spirits enter our life through the tapping on our body?,What is the danger?,0
What is the Catholic view on EFT?,Christianity_2733,What is the danger?,"Instead of understanding and accepting the cross we get from a physical pain, we lean to tapping?",0
How does current Church of England polity compare with Richard Hooker's teaching?,Christianity_2734,How does the current model of Church of England polity compare with the understanding of Hooker?,"In particular, what would he think about governance by regular synods with lay participation?",0
Is the marital act of consumating marriage part of Sacred Tradition in the Catholic Church?,Christianity_2735,How far back does the idea of consummating a marriage go?,Is it tied to the Sacrament of Holy Matrimony?,0
Is the marital act of consumating marriage part of Sacred Tradition in the Catholic Church?,Christianity_2735,Is it tied to the Sacrament of Holy Matrimony?,"Is it like going to confession, but not fully receiving the sacrament of reconciliation because you obstinately refuse to perform your penance?",0
How is the George Lamsa translation of the Bible (from Aramaic) viewed by Evangelical scholars?,Christianity_2736,What do evangelical leaders and scholars think about the Lamsa translation?,Does it appear to contradict their doctrines?,0
Have any Christian thinkers expressed the idea that the trinity can be proven independently from Scripture?,Christianity_2737,But have there been attempts by Christians to prove the trinity particularly through philosophy?,"In other words, have certain Christian thinkers ever held that the trinity can be arrived at logically, independent from divine revelation in Scripture?",0
What is the interpretation of the bow in the cloud after the Flood?,Christianity_2738,"But should we interpret this as an already-familiar sight being used as a reminder, or did He somehow change things then, and rainbows had not appeared before the Flood?","Or was it not actually a rainbow at all, but some other phenomenon with which we are no longer familiar?",0
"Is there an argument that God, as a self-proving entity, is necessary for logic?",Christianity_2739,Is anyone familiar with this argument?,"Does this argument have a name, and is it (or at least a summary) written somewhere?",175
An explanation from Calvinist about why Cain's offering is not accepted by God?,Christianity_2740,What is the cause of Cain's offering is not accepted by God ?,Has God regenerated Cain and gave him faith by the time God speak to Cain as read in verse 6 and 7 ?,2
Are there designated circumstances for making prayer to Jesus and making prayer to God?,Christianity_2742,Is there a designated time when prayers should be said to Jesus and other prayers should be said to God?,Are there prayers specifically for Jesus in the Bible?,118
Are there designated circumstances for making prayer to Jesus and making prayer to God?,Christianity_2742,Are there prayers specifically for Jesus in the Bible?,Are there any theological arguments that say when it is appropriate to pray to Jesus and when it is appropriate to pray to God?,58
Are there designated circumstances for making prayer to Jesus and making prayer to God?,Christianity_2742,Are there any theological arguments that say when it is appropriate to pray to Jesus and when it is appropriate to pray to God?,"Perhaps this is another question, but why is the Holy Spirit left out?",0
Does the Bible say anything about our human relations being kept after death?,Christianity_2743,Does death separate us from the people we love forever?,Do we keep our human relations or do we start over?,0
Why are LDS missionaries instructed to stay away from bodies of water?,Christianity_2746,Is this true?,"If it is, is it just applicable while a person is serving as a missionary?",0
Why are LDS missionaries instructed to stay away from bodies of water?,Christianity_2746,"If it is, is it just applicable while a person is serving as a missionary?",What is the basis for this instruction?,0
"What is the difference between Jesus ""resurrected body"" and Mary's ""glorified body""?",Christianity_2747,"Mary was Assumed into Heaven with a ""glorified body?",Why?,116
"What is the difference between Jesus ""resurrected body"" and Mary's ""glorified body""?",Christianity_2747,Why?,"But, the state of Mary's physical body is left unsettled by St.Pope Pius XII.Does Mary's ""dormition"" means She had already possessed a ""glorified body"" or after experiencing physical death Mary was given a ""glorified body""?",542
"What is the difference between Jesus ""resurrected body"" and Mary's ""glorified body""?",Christianity_2747,"But, the state of Mary's physical body is left unsettled by St.Pope Pius XII.Does Mary's ""dormition"" means She had already possessed a ""glorified body"" or after experiencing physical death Mary was given a ""glorified body""?",My question is in reference to St.Paul teaching in 1Corinthian 15:50-51  Where O Death is Your Victory?,207
