title,source,q1,q2,sep
How to take my belongings when moving to a new country?,Expat_1145,"What's the best way to take my belongings with me, taking into account security and money?",Is this a feasible solution?,89
UK dependent visa refusal can I apply for review in this situation?,Expat_1146,"In this case can I apply for administrative review, or should I go for new application?",How can I claim that the names are belonging to the same person?,0
"How safe to return USA from Canada, if have valid visa of company A but current employer is company B",Expat_1147,"Could please clarify below questions:    How much safe I am, returning to USA or what all I have to make sure to return safely?",How likely or how much percentage that I would be asked to go back to home country and get stamping done with company B?,0
"How safe to return USA from Canada, if have valid visa of company A but current employer is company B",Expat_1147,How likely or how much percentage that I would be asked to go back to home country and get stamping done with company B?,How would this affect my H1B stamping if I go to home country?,103
"How safe to return USA from Canada, if have valid visa of company A but current employer is company B",Expat_1147,How would this affect my H1B stamping if I go to home country?,What would happen to GC?,108
Renewing French ID if living in another EU country,Expat_1148,"Will I be able to renew it either from abroad, or in person in my old town in France?",Or do I need to be a resident in France to renew it?,0
Work permit for Peru,Expat_1149,Question: what are the requirements for me to get a work permit/visa so I can stay in Peru and work there as self-employed/freelancer?,And can I simply go there as a tourist and then do the paperwork to obtain a work visa on the spot?,0
Recognised Graduate visa (subclass 476) and iBT for Australia?,Expat_1150,"What does it means with ""or anther language test""?",Is TOEFL acceptable as well?,0
What do I need to do to move my pets with me to France?,Expat_1151,What is the regulation in France regarding importing animals?,Is there an official government office I can contact to get more details?,0
Getting fresh carp for Christmas in the UK,Expat_1152,Questions:   Is it really illegal (as stated in the article) to fish fresh carp for eating purposes?,"Are there any licences that would allow it, and if yes places where you can fish them?",0
Getting fresh carp for Christmas in the UK,Expat_1152,"Are there any licences that would allow it, and if yes places where you can fish them?","If not, are there places where you can defintiely get fresh carp around Christmas?",0
What are the requirements for an expat to rent a place in Sweden?,Expat_1153,"When moving to Sweden, what are the (common) requirements imposed by landlords on renting an apartment?",Are any deposits required?,0
What are the requirements for an expat to rent a place in Sweden?,Expat_1153,Are any deposits required?,Paperwork?,0
Under what circumstances must a US citizen forfeit their citizenship when obtaining a new one?,Expat_1154,"Is this always, sometimes, or never true?","If sometimes, when?",0
Under what circumstances must a US citizen forfeit their citizenship when obtaining a new one?,Expat_1154,"If sometimes, when?","Or perhaps I have the situation reversed in my head, and US law requires new citizens to renounce their previous citizenship when acquiring US citizenship?",0
How long does the USCIS wait until running a lottery for H1-B visa?,Expat_1155,But how long do they usually wait until they decide to run the lottery?,"Do they grant the visas to this first batch (considering all other criteria are met, of course) or do they wait a bit more?",61
How long does the USCIS wait until running a lottery for H1-B visa?,Expat_1155,"Do they grant the visas to this first batch (considering all other criteria are met, of course) or do they wait a bit more?",What if it's not reached in the second week and so on?,0
End USA Citizenship inside USA During War,Expat_1156,"(6) making in the United States a formal written renunciation of nationality in such form as may be prescribed by, and before such officer as may be designated by, the Attorney General, whenever the United States shall be in a state of war and the Attorney General shall approve such renunciation as not contrary to the interests of national defense;    Is this clause in effect?",Who are the officers?,0
End USA Citizenship inside USA During War,Expat_1156,Who are the officers?,Would the person doing this be deported?,0
End USA Citizenship inside USA During War,Expat_1156,Would the person doing this be deported?,Is all of the information true?,52
When is the starting date of a Recognised Graduate visa in Australia?,Expat_1158,"My question is what is the starting date of its 18 months period, arrival date or grant date?","When I reseive the visa, how much time do I have to enter Australia?",0
How to get legal advice regarding traffic offenses in Austria when I don't speak the language?,Expat_1159,How do you achieve this objective in a country in which you don't speak the language?,How should I search for finding car-fines specialized lawyer company support in a German speaking country?,131
How to get legal advice regarding traffic offenses in Austria when I don't speak the language?,Expat_1159,How should I search for finding car-fines specialized lawyer company support in a German speaking country?,Do you also know if consumer group are also offering cheap / free support?,0
How to get legal advice regarding traffic offenses in Austria when I don't speak the language?,Expat_1159,Do you also know if consumer group are also offering cheap / free support?,And what about legal insurance?,0
Can I apply for a French long-stay visa in France?,Expat_1160,"All that being explained, will it be possible to make a visa appointment in Paris?","If not, does anyone have any suggestions for what to do?",0
Finnish virkatodistus when living in Denmark,Expat_1161,How can I get the relevant document?,Maybe the Finnish embassy could prove that I am alive if I appear there with a passport?,180
Getting H1B on October 1st. Can I switch jobs right away and move to academia?,Expat_1162,switch H1B employers)?,Is there anything preventing me from doing that on October 2nd?,0
Getting H1B on October 1st. Can I switch jobs right away and move to academia?,Expat_1162,Is there anything preventing me from doing that on October 2nd?,Is it possible to do this even before October 1st?,0
Getting H1B on October 1st. Can I switch jobs right away and move to academia?,Expat_1162,Is it possible to do this even before October 1st?,"selected in the lottery, is it even possible for my new employer to file an H1B petition that is guaranteed to be selected?",59
Getting H1B on October 1st. Can I switch jobs right away and move to academia?,Expat_1162,"selected in the lottery, is it even possible for my new employer to file an H1B petition that is guaranteed to be selected?",Or does it complicate things that my new employer will be a university instead of a private company?,0
Getting H1B on October 1st. Can I switch jobs right away and move to academia?,Expat_1162,Or does it complicate things that my new employer will be a university instead of a private company?,"Addition II: Is there anything preventing a cap-H1B visa to be ""valid"" in academia?",0
Leaving the US on H1B. Will I be cap-exempt in the future?,Expat_1163,"If I take a job in the UK with a different employer in January, do I forfeit my H1B status?","If I want to move back to the US in two or three years, will I be cap exempt?",0
Leaving the US on H1B. Will I be cap-exempt in the future?,Expat_1163,"If I want to move back to the US in two or three years, will I be cap exempt?","That is, will a potential employer be able to provide me with an H1B without going through the lottery?",0
Teaching in India,Expat_1164,"I would love to teach while there, but I don't know anything about the Indian system... are teachers hired directly by each school, or is there a central system?",And what about teaching at the university level?,0
What is my country of permanent residence for UK visa purposes?,Expat_1165,"Can I declare my current country of residence as my ""country of permanent residence"" and apply from here, or will I have problems (given that my visa expires before my date of departure from the UK)?","I can explain on the application that the visa can be renewed beyond the date that I will be departing the UK, that I am eligible for citizenship here, etc...  A similar question was asked: What is my &#39;permanent residence address&#39; when I have no &#39;permanent&#39; residency anywhere in the world and no place in my home country?",0
Sworn translation of latest obtained diploma,Expat_1166,How should I go about getting my diploma translated?,Are there any French companies that provide this service to US customers?,0
Sworn translation of latest obtained diploma,Expat_1166,Are there any French companies that provide this service to US customers?,Are there any American companies that provide services which a French University would accept?,0
Sworn translation of latest obtained diploma,Expat_1166,Are there any American companies that provide services which a French University would accept?,"[website]From the NY French Consulate, perhaps I could use ATA certified translators?",209
Sworn translation of latest obtained diploma,Expat_1166,"[website]From the NY French Consulate, perhaps I could use ATA certified translators?",Would this be acceptable?,0
Requirements for German work visa,Expat_1167,"First of all, what visa do I need to apply for?",and what form do I need to fill?,166
Requirements for German work visa,Expat_1167,and what form do I need to fill?,Do I need a verification of my PhD degree?,0
Tier-2 ICT refused under 320(7A),Expat_1168,What are the possible options to get the visa now?,Can an administrative review help here?,0
Tier-2 ICT refused under 320(7A),Expat_1168,Can an administrative review help here?,Can she apply for a new dependent visa mentioning all these in the new application?,0
How long before I get my new Canada TRV (temporary resident visa)?,Expat_1169,Does this 2-4 weeks time include the mailing time?,Do you think I should cancel my flight now?,0
How long before I get my new Canada TRV (temporary resident visa)?,Expat_1169,Do you think I should cancel my flight now?,"Or, it is safe for the current time?",0
"For US immigrant visa, does the chest X-Ray actually expire even once you have the visa?",Expat_1170,"If so, what happens?","Do we ""just"" need to get another medical?",0
How far in advance (before the start date) can I apply for a US J1/J2 visa?,Expat_1171,How far in advance (before the start date) can I apply for a US J1/J2 visa?,Can I apply for a US J1/J2 around 6 months ahead of the start date?,0
Starting point to find a job and place to live in Sweden while being abroad?,Expat_1172,"To help her, I have some related questions about the topic, that I hope to find answers to here:   Are there any guidelines to finding a job abroad in Sweden?",Are there communities that help you migrating to Sweden?,122
Starting point to find a job and place to live in Sweden while being abroad?,Expat_1172,Are there communities that help you migrating to Sweden?,In general - Is searching a job and moving to the location of employment the best option one has?,146
Starting point to find a job and place to live in Sweden while being abroad?,Expat_1172,In general - Is searching a job and moving to the location of employment the best option one has?,Or is moving to a place with a good infrastructure a better option?,0
Where can I report US immigration fraud?,Expat_1173,How can I report this fact to the authorities?,Is there a specific tip off line for asylum fraud?,121
Living in Sweden & Denmark- building citizenship,Expat_1174,So I'm thinking....maybe if I get this Copenhagen job I can live in Malmo and commute daily?,"I wonder, how can this dual residence thing work for the purpose of residence?",366
Living in Sweden & Denmark- building citizenship,Expat_1174,"I wonder, how can this dual residence thing work for the purpose of residence?",Could I build years of residence in both?,238
Living in Sweden & Denmark- building citizenship,Expat_1174,Could I build years of residence in both?,Officially living in two places or must I pick one as my primary?- I assume the latter  How many nights of the year must I ensure I am in my official place in order to make it count?,0
Can I stay in Europe after I complete my studies as long as my visa is still valid?,Expat_1175,Is that correct?,"However, I would like to know if these days count toward the 90/180 day tourist visa rule, or are these 90 days separate?",173
Can I stay in Europe after I complete my studies as long as my visa is still valid?,Expat_1175,"However, I would like to know if these days count toward the 90/180 day tourist visa rule, or are these 90 days separate?","Will I have another 90 days that I can use to stay in the Schengen zone, or would my stay in Austria count towards this time, barring me for 180 days?",156
Can I stay in Europe after I complete my studies as long as my visa is still valid?,Expat_1175,"Will I have another 90 days that I can use to stay in the Schengen zone, or would my stay in Austria count towards this time, barring me for 180 days?","Also, how does this work practically since there is virtually no border control between Schengen countries?",0
Can I stay in Europe after I complete my studies as long as my visa is still valid?,Expat_1175,"Also, how does this work practically since there is virtually no border control between Schengen countries?",How would they be able to count the days of my stay in other Schengen countries while I'm on my visa?,0
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,"Me: Hello, Good Morning?","So, how are you going to manage this much money?",118
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,"So, how are you going to manage this much money?",VO: In which account?,112
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,VO: In which account?,VO: How did you get this much money?,25
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,VO: How did you get this much money?,VO: How did your mother get this money?,137
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,VO: How did your mother get this money?,What did she do?,0
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,What did she do?,"VO: Yeah, I know, but how did she get it?",52
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,"VO: Yeah, I know, but how did she get it?","There, primary health care was taught to students who enrolled in the program…   VO: Typing for a while…..   Me: Waiting   VO: Typing…..   Me: Should I show you my account statements?",132
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,"There, primary health care was taught to students who enrolled in the program…   VO: Typing for a while…..   Me: Waiting   VO: Typing…..   Me: Should I show you my account statements?",Me: Okay...   VO: Typing…..   Me: waiting   Me: Can I add something?,19
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,Me: Okay...   VO: Typing…..   Me: waiting   Me: Can I add something?,"VO: Typing…   VO: Sir, … how did you get here today?",186
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,"VO: Typing…   VO: Sir, … how did you get here today?",VO: Is that your car?,11
First time F1 visa went wrong and rejected. Help me rectify for 2nd time!,Expat_1176,VO: Is that your car?,Do you own that car?,0
Address for an EEA family permit,Expat_1177,Is the UK address given the permanent address of the EEA National?,What address we should put here?,102
Marrying an Italian citizen in the USA. I want a 4-5-month visa to be with him in Italy. What do I need?,Expat_1178,What do I need to do here in US before going?,Or what does he need to do in Italy before I can come over?,0
Marrying an Italian citizen in the USA. I want a 4-5-month visa to be with him in Italy. What do I need?,Expat_1178,Or what does he need to do in Italy before I can come over?,Can I go on a Schengen visa waiver and then when there register our marriage and get a residence permit?,0
Marrying an Italian citizen in the USA. I want a 4-5-month visa to be with him in Italy. What do I need?,Expat_1178,Can I go on a Schengen visa waiver and then when there register our marriage and get a residence permit?,Or should I register our marriage at the Italian consulate in the USA and then apply for a family visa here in the USA?,0
Non-EU (Indian) citizen living in the Netherlands and working in Belgium,Expat_1179,Is this possible?,"If so, what about taxation?",0
Non-EU (Indian) citizen living in the Netherlands and working in Belgium,Expat_1179,"If so, what about taxation?","Since I'll continue working in Belgium, I assume I'll be paying taxes there; will I also have to pay taxes in the Netherlands?",0
"Parental leave in Germany, if wife is not working",Expat_1180,Will I get any parental leave (paid or unpaid) even if my wife is not working?,"If yes, how long?",0
"Parental leave in Germany, if wife is not working",Expat_1180,"If yes, how long?",Will I get Elterngeld as everyone gets in Germany or is there any difference if the baby is born outside the EU?,0
"Can someone bring his wife to Spain (he is non-EU, and studying for a Master's in Spain)?",Expat_1181,What can he do?,What is the procedure?,0
Registration in Germany with an English marriage certificate,Expat_1182,Question: Will they ask for a German translation?,Does it have to be legalized/certified?,0
Can people on H4 EAD do private tutoring?,Expat_1183,Can people on H4 EAD do private tutoring?,Should the private tutoring be as part of any registered company or can we do it individually and take money in cash and pay the tax appropriately for the year?,4
How to get an apostille for a German Master's degree for South Korea for a non-German national?,Expat_1184,Where should I send my Master's degree for apostille?,Is it possible to get it from the German embassy?,0
EEA Family Permit - EEA National registration certificate number,Expat_1185,Has anyone had this problem and actually solved it?,Do I need to make this EEA registration number application?,0
Does calling USCIS on an OPT application before 75 days slow down processing time?,Expat_1186,Is this still valid advice?,"If you know other people that applied after you and received first and the web site isn't updating, is it a good idea to call before 75 days, or after?",0
Japan 2-year income tax exemption for teachers/researchers for US national but non-resident,Expat_1187,Questions: 1) Am I considered a US resident under these circumstances?,2) If I am (and the exemption is therefore possible) are there any nonfinancial benefits or drawbacks for being considered a US resident under these circumstances?,17
Japan 2-year income tax exemption for teachers/researchers for US national but non-resident,Expat_1187,2) If I am (and the exemption is therefore possible) are there any nonfinancial benefits or drawbacks for being considered a US resident under these circumstances?,And would I then be paying US income taxes instead of Japanese ones?,0
EEA Family Permit from South Africa,Expat_1188,what else should I do?,A few questions:   1)  What else must I do to ensure this application goes smoothly?,218
EEA Family Permit from South Africa,Expat_1188,A few questions:   1)  What else must I do to ensure this application goes smoothly?,"2)   Would it help to show our relationship via WhatsApp messages, Wedding photos, Dating photos etc?",0
EEA Family Permit from South Africa,Expat_1188,"2)   Would it help to show our relationship via WhatsApp messages, Wedding photos, Dating photos etc?",3)  Would it help to provide all my educational qualifications?,0
Moving to Japan from the US with a visa: How do I prepare for the immigration officer?,Expat_1189,"Is there anything else I need to do before then to prepare for the immigration officers (and anybody else similar to that), to be allowed in?",Are there any other documents or items that are needed?,0
Moving to Japan from the US with a visa: How do I prepare for the immigration officer?,Expat_1189,Are there any other documents or items that are needed?,"Even if not, do I need to plan to have any particular answers ready or anything else to get through immigration?",0
Moving to Japan from the US with a visa: How do I prepare for the immigration officer?,Expat_1189,"Even if not, do I need to plan to have any particular answers ready or anything else to get through immigration?",Do I need to be in a suit and tie or anything?,0
Moving to Japan from the US with a visa: How do I prepare for the immigration officer?,Expat_1189,Do I need to be in a suit and tie or anything?,Is that so?,190
EEA Family Permit Application question,Expat_1190,"""You must show that your EEA family member has a permanent right of residence or is one of the following if they’ve been in the UK for more than 3 months:""  My question is  1)  Do I have to wait for 3 months before I apply for the   EEA family member permit for my wife?",2)  Can we apply for EEA family member permit without my National insurance number?,0
Directive 2004/38/EC. Bringing my girlfriend back after she had to go home because of a death in her family,Expat_1191,But is it possible to base our Schengen visa application on that directive even if we are not married (yet)?,And how can we prove that we are in a relationship?,0
Can I board a flight to Canada without a passport?,Expat_1192,"Iraq or Turkey), will I still be able to get a visa from the Canadian embassy over there and then buy a ticket and get on board of a flight to Canada?",Does that kind of passport do me any good here?,80
Does ACS recognize student employment?,Expat_1193,"My questions:   Does the ACS even recognize employment as a student if I can provide them with the necessary documents (reference letters, etc.)?","If so, is it an option that I only attach my BSc degree to my EOI despite that I also have an MSc one?",0
Does ACS recognize student employment?,Expat_1193,"If so, is it an option that I only attach my BSc degree to my EOI despite that I also have an MSc one?","In other words, can they find out that I also have an MSc one (I didn't do my studies in Australia) and if so, can this cause any problems, or will they simply say 'OK, if he only wants to attach his BSc degree that's fine with us'?",0
Purchasing insulin in Canada,Expat_1194,What must one do to get a prescription from a US doctor to a Canadian pharmacy which will be covered by American insurance?,Is this something which is easy to arrange?,155
ROC (Taiwan) residency for nationals and families of nationals,Expat_1195,How easy would it be for her to get a permanent residency in Taiwan?,What about for her (non-ROC-national) family members?,0
Job hunting in Netherlands for a foreigner (while abroad),Expat_1196,Should I find a temporary apartment and moved there first while I try to seek a job there?,How difficult is it to find a cheap temporary housing in Netherlands?,0
Job hunting in Netherlands for a foreigner (while abroad),Expat_1196,How difficult is it to find a cheap temporary housing in Netherlands?,Are there national career service or something similar in Netherlands that I could speak to for advice?,453
Is it possible for my country's embassy to arrest me abroad?,Expat_1197,"Now, could I be arrested for breaking the Syrian law inside the embassy of Syria in Romania?",And maybe later be transferred back to Syria?,0
Can I have a C type and a D type visa end-to-end?,Expat_1198,What happens if I have a C type visa from another Schengen country from August 20th to September 12th?,"Should I as well come back and go again, or can I just activate my D type by the alien police and stay there after expiration of my C type visa?",0
Can I have a C type and a D type visa end-to-end?,Expat_1198,"Should I as well come back and go again, or can I just activate my D type by the alien police and stay there after expiration of my C type visa?","A slightly related problem that I am facing is, is it possible to have a C type visa starts before a D type?",0
Entering the US with car using J-visa,Expat_1199,This gives me several questions:  (1) Is it possible to take your car from Mexico to the US for a long period of time?,"Say, 4 or 5 years for example?",0
Entering the US with car using J-visa,Expat_1199,"Say, 4 or 5 years for example?",What are the requirements and costs to take such an endeavour?,0
Entering the US with car using J-visa,Expat_1199,What are the requirements and costs to take such an endeavour?,"(2) Am I allowed to exit the US without my car (by plane), leave my car in the US, while taking short trips in Mexico?",0
Younger partner inclusion on a Thai retirement visa,Expat_1200,"Can my ""underage"" partner be included in a retirement visa for Thailand?","If so, how do I go about doing this?",0
How to change Address in Swedish Tax Agency (Skatteverket)?,Expat_1201,Is it possible to change the address in the Swedish Tax Agency (Skatteverket) online?,Can it be done from abroad?,0
Japan work visa and tickets for 5 family members?,Expat_1202,What do I put in the case of a work visa (stay for more than 1 year)?,"For the visa application, does booking of ticket (not buying) will be ok, or do I need to buy for all 5 family members?",0
Japan work visa and tickets for 5 family members?,Expat_1202,"For the visa application, does booking of ticket (not buying) will be ok, or do I need to buy for all 5 family members?",Can I buy one-way tickets or do I need to buy return tickets?,54
Can I legally back out on a job offer after accepting?,Expat_1203,At either stage (verbal agreement or signed contract) am I within my rights to pull out before the start date of the new position?,"If it's not within my legal rights, what are the possible consequences of doing so any way?",172
Is is legal to pay an extra fee for moving out early of an apartment in Germany?,Expat_1204,Is it a common practice in Germany?,Is it even legal?,0
US taxes on French/US retiree Paris savings account will be for whole balance or yearly income?,Expat_1205,Will the IRS tax me on the yearly income or the whole balance?,Since husband has Alzheimer am not planning many trips to Paris – should I close Paris account and wire it back to US?,0
US taxes on French/US retiree Paris savings account will be for whole balance or yearly income?,Expat_1205,Since husband has Alzheimer am not planning many trips to Paris – should I close Paris account and wire it back to US?,"Will I be taxed on whole account, or should I just leave it there and use it on trips to Paris?",0
Visa questions regarding extension and entry,Expat_1206,Can I enter UK on the date?,is my old visa still valid at 31/08/16?,116
Visa questions regarding extension and entry,Expat_1206,is my old visa still valid at 31/08/16?,Or is it no longer valid since I got a new one?,0
"Does the ""base salary"" information reported on an H1B Visa application include RSUs?",Expat_1207,"Are RSU's included in the ""base salary"" information included on an H1B visa application?",Has anyone gone through the process and matched up the dollar amount in the offer from the company with the information on the visa application?,0
"Does the ""base salary"" information reported on an H1B Visa application include RSUs?",Expat_1207,Has anyone gone through the process and matched up the dollar amount in the offer from the company with the information on the visa application?,Or has created a compensation package for someone your company sponsored and done this comparison too?,0
Can I get a French long-stay visa after entering on a short-stay visa?,Expat_1208,"So, is there any way I can either, apply for the long-stay visa while in South Africa or apply for it after I arrive in France (which would, by default, be on a short-stay visa)?",Any other ideas?,0
Receive payment outside university when on F1 visa?,Expat_1209,Is there anyway he could receive payment?,Small loop hole?,0
"Depositing a ""not negotiable"" Australian cheque in the US?",Expat_1210,Is there any way to get around this issue?,Perhaps there is another bank in the US that is more used to dealing with Australian cheques?,0
"Depositing a ""not negotiable"" Australian cheque in the US?",Expat_1210,Perhaps there is another bank in the US that is more used to dealing with Australian cheques?,Has anyone else found a way to deal with this?,0
Going from H1-B to H4 but still work,Expat_1211,"Given the recent change that H4 spouses can work, is there are 6-year limit there too?",Does that fact that the spouse has already used up 6 years prevent him/her from getting the H4 work ability?,0
Can you buy a car in Spain as a non-resident?,Expat_1212,Is it possible to register the car on the bearer's Turkish passport?,Can the Turkish citizen insure the car using his Turkish passport?,0
Is there a waiting period prior to applying for a Tier 2 Dependant Visa?,Expat_1213,Does anyone know about a 3-6 month rule before applying for a dependant?,"and I don't want to waste time because if I can apply with my husband for both our visas at the same time, why would we wait for 3 months?",120
Is there a waiting period prior to applying for a Tier 2 Dependant Visa?,Expat_1213,"and I don't want to waste time because if I can apply with my husband for both our visas at the same time, why would we wait for 3 months?","Another question is, do we have to provide accommodation requirements?",0
Is there a waiting period prior to applying for a Tier 2 Dependant Visa?,Expat_1213,"Another question is, do we have to provide accommodation requirements?",Would a letter from her suffice for the dependant visa application  in terms of proving that we've got the accommodation covered?,223
Is there a waiting period prior to applying for a Tier 2 Dependant Visa?,Expat_1213,Would a letter from her suffice for the dependant visa application  in terms of proving that we've got the accommodation covered?,"Do we need to provide relationship proof, too?",0
Can I work in Germany with a foreign (non EU) Engineering degree?,Expat_1214,"I've been looking for this for a while, I tried contacting people from the German embassy in my country (Morocco) to know more about it, but unfortunately no clear answer was given, since all they say is everything is clear on our website…  Anyway I recently graduated from Morocco as a GIS engineer and I would like to know if my degree can allow me to work in Germany, and if someone has more information about this, what should I do?","PS: I have a B1 certificate in German from Goethe, is it enough to apply for work there or should I keep learning the language?",0
Can I bring my girlfriend to Germany for 6 months?,Expat_1215,My question is the following: Can I bring my girlfriend to Germany for the 6-month duration of my secondment without any restrictions?,"Will she be allowed to stay for this long, without having a job, just being my partner?",0
Resign Rental Contract Germany,Expat_1216,Is there anything I can do to avoid entering it?,"If not, how can I notify them that I want to leave in 3 months?",0
Resign Rental Contract Germany,Expat_1216,"If not, how can I notify them that I want to leave in 3 months?",My question is: How do I ensure the Landlord Received it?,1178
What's the minimum length of time on an IR1 visa entry to USA?,Expat_1217,How long would she need to stay minimum on this first entry?,"Can we enter, and turn around and leave without any issues even though the physical green card has not been received?",187
What's the minimum length of time on an IR1 visa entry to USA?,Expat_1217,"Can we enter, and turn around and leave without any issues even though the physical green card has not been received?",Is there any official documentation about this?,0
Can I renew my blue card (from Germany) even if my passport expired?,Expat_1218,Is there any way to renew my blue card even if my passport is already expired ?,or maybe is there any way to temporarily extend my blue card for these 9 months till I actually get a new passport ?,0
Can I renew my blue card (from Germany) even if my passport expired?,Expat_1218,or maybe is there any way to temporarily extend my blue card for these 9 months till I actually get a new passport ?,"Or maybe, is there any alternative identification document that I can apply for from the German authorities that I can use when renewing my blue card ?",0
Can I renew my blue card (from Germany) even if my passport expired?,Expat_1218,"Or maybe, is there any alternative identification document that I can apply for from the German authorities that I can use when renewing my blue card ?","Also, if the same situation happened but I've a permanent residency instead of a blue card, are there any difference ?",0
Moving to Detroit temporarily?,Expat_1219,Which area within the Detroit area is safe and economical?,"Are there any websites/groups/forums, etc where I can search for homes that require only monthly payment?",96
EU Blue Card - Is there any difference/limitation on Blue Card issued from different countries?,Expat_1220,So I'm curious that:   Is there difference/limitation between Blue Cards issued from different countries?,"Can I travel around Europe (specifically Schengen area, for vacation/holliday) with that Blue Card (Issued in Romania)?",0
EU Blue Card - Is there any difference/limitation on Blue Card issued from different countries?,Expat_1220,"Can I travel around Europe (specifically Schengen area, for vacation/holliday) with that Blue Card (Issued in Romania)?",Can I switch my job &amp; country?,0
Can I change employer while H-1B petition is pending? I am currently in the US on F1?,Expat_1221,Can I change the employer now?,Will this affect my F1/OPT status?,0
Should I buy health insurance before visa appointment for German National Visa,Expat_1223,Is that correct?,So should I go at the embassy with a confirmed travel health insurance or not?,441
Difference in name in degree certificate and passport Uk tier 2,Expat_1224,Ex:  Academic documents FirstName L  Passport FirstName LastName  Will this cause any issue in my visa application?,If so what can I do to prevent a rejection due to this reason?,0
Does an international driving license still work in Germany after 6 months of residence?,Expat_1225,Can he still use his international driving permit after that?,Is there a documentation somewhere that says you cannot use your international driving permit after 6 months of residence?,164
What documentation is required to import your personal items when moving to the US?,Expat_1226,"If one is planning to move from Canada to the US for a long period of time, what documentation is required at the border to import one's personal items?",Does it matter if you drive a UHaul truck with your personal belongings rather than taking a regular car?,0
Misrepresentation UK Spouse Visa,Expat_1227,Could he be banned for deception?,Will he be charged with a crime?,0
Misrepresentation UK Spouse Visa,Expat_1227,Will he be charged with a crime?,Will I be charged with facilitation?,37
unpaid fine implications in Netherlands,Expat_1228,Is there any chance this will catch up with me?,What should I do?,0
How can I get paid from a Canadian company without living in Canada?,Expat_1229,How do I go about this?,(I think this will trigger taxes in canada which is fine but would definitely want to avoid taxation in India)  2) Getting paid in my Indian bank account (this will definitely triggers taxes in India but not in Canada)  Am I even allowed to work as a contractor if I am not physically present in Canada?,91
How can I get paid from a Canadian company without living in Canada?,Expat_1229,(I think this will trigger taxes in canada which is fine but would definitely want to avoid taxation in India)  2) Getting paid in my Indian bank account (this will definitely triggers taxes in India but not in Canada)  Am I even allowed to work as a contractor if I am not physically present in Canada?,What kind of taxes will I be looking at?,0
Turn into a freelancer and travel the world with a blue card,Expat_1230,My questions:   Is that possible to leave my current job and turn into a freelancer?,"If I pay all of my taxes and pension contributions, is that important I physically be inside of Germany?",306
Turn into a freelancer and travel the world with a blue card,Expat_1230,"If I pay all of my taxes and pension contributions, is that important I physically be inside of Germany?","If I pay my taxes as a freelancer over the next 11 months (I've already paid taxes, pension, health insurance for 10 months), Can I still apply for a PR or not?",186
Can I join my boyfriend and move to Sweden if I am non-EU but he is Dutch?,Expat_1231,Would I be allowed to join him there?,"Registering our partnership is an option, but would that be enough?",0
Uk Residence permit for a non-EEA and what documents to submit,Expat_1232,"I would like to know If I have to submit original documents (Marriage certificate, prove of address etc) to the home office apart from my and husband's identification?",Is it advisable to apply with my current address meanwhile before six months I will be moving to a different home with my husband how do I get the new address to the Home office?,0
How does a drug arrest in the US affect chances of a student visa in Germany?,Expat_1233,My question is: Will this arrest/charge show up when I apply for my student visa to Germany?,How will it affect my visa application and what steps can I take to avoid this negatively influencing my chances?,0
Transfer of residence - exceeding 12 month limit,Expat_1234,"What are likely to be considered ""exceptional circumstances"" for exceeding the 12-month relief for bringing goods from outside the EU?",What options are there other than applying for relief?,0
Transfer of residence - exceeding 12 month limit,Expat_1234,What options are there other than applying for relief?,Is going through a Customs assessment and paying assessed duty an affordable option for a private individual like myself?,0
EEA and Non EEA want to get married and settle in UK,Expat_1235,Would it be easy to do it all in the UK?,Finally would it be any helpful if we register our marriage in India first and then apply for the required visa?,407
UK Tier 4 Student Visa - Need some guidance,Expat_1236,"If I buy the Bronze package, will it be enough time to get the Tier 4 (Student) visa?","What is the difference in processing times between the Bronze, Silver package and the regular self-managed process?",0
UK Tier 4 Student Visa - Need some guidance,Expat_1236,"What is the difference in processing times between the Bronze, Silver package and the regular self-managed process?",Can the visa process be expedited by myself without using any of the premium packages?,0
UK Tier 4 Student Visa - Need some guidance,Expat_1236,Can the visa process be expedited by myself without using any of the premium packages?,The requirement to apply “3 months before the course start” is considered from the time you submit the online application OR from the time you go for an actual appointment at the SF Premium center?,0
UK Tier 4 Student Visa - Need some guidance,Expat_1236,The requirement to apply “3 months before the course start” is considered from the time you submit the online application OR from the time you go for an actual appointment at the SF Premium center?,"Meaning, can I do the online paperwork in advance, so that I get the appointment as close to July 7th?",0
UK Tier 4 Student Visa - Need some guidance,Expat_1236,"Meaning, can I do the online paperwork in advance, so that I get the appointment as close to July 7th?",How many days of wait is usually to get the appointment either at the regular support center and the Premium support center?,0
