title,source,q1,q2,sep
What happened to Maria and Mamoru?,Anime_1812,Could it be that Maria and Mamoru      were captured by Squealer and forced to have a child?,"Does that mean that the remains really belonged to Maria and Mamoru, and they were killed after they were deemed to be of no use?",130
What happened to Maria and Mamoru?,Anime_1812,"Does that mean that the remains really belonged to Maria and Mamoru, and they were killed after they were deemed to be of no use?",Does the novel explain this?,0
"Where do ""fiends"" get their abnormal strength?",Anime_1813,Is their ability not the same as that of a regular human?,Did I perhaps miss some information that indicates that Fiends are much stronger for some reason?,140
Why was the ending to the Arrancar arc so brief?,Anime_1814,But what happens after that?,"If he had so much power, and he felt lonely simply because he outclassed all others, why not find a way to suppress if not completely get rid of his powers akin to Zaraki's eyepatch?",536
Why was the ending to the Arrancar arc so brief?,Anime_1814,"If he had so much power, and he felt lonely simply because he outclassed all others, why not find a way to suppress if not completely get rid of his powers akin to Zaraki's eyepatch?","If anyone can make sense of my question, can you give me a satisfactory answer?",403
"Did Kirei know about Kiritsugu's Origin Bullet, or was he just lucky?",Anime_1815,Was that on purpose?,"That is, did Kirei know about Kiritsugu's ability and use Command Spells as a Mana source to counter it?",0
Did Daichi and Hana survive?,Anime_1816,"So, did the love doves Daichi and Hana survive the explosion of the (huge) ego block of Robin Goodfellow (formerly Puck)?","If they died, then how did it happen?",119
Did Daichi and Hana survive?,Anime_1816,"If they died, then how did it happen?","If they did survive, how was that possible?",0
Does Captain Earth borrow elements from Gurren Lagann?,Anime_1817,"Are these similarities normal for mecha anime, especially when the first 3 points are all focused on the last fight?",Has there been any interview regarding this topic?,0
How did Tusk survive the bombing?,Anime_1818,How the hell did Tusk live through that bombing in episode 21?,"He is the person that the bomb was closet to since it was on his person, so how is it possible that he lived?",0
"If demi-humans age by leveling up, then can they die of old age?",Anime_1819,"If demi-humans grow older by acquiring more levels or becoming stronger, then could higher level demi-humans die from old age?",Or is there an internal aging system that does not affect physical appearances?,0
Is there any other episodes of Naruto after Episode 220 before Naruto Shippuden Episode 1?,Anime_1820,Is there anymore Naruto episodes after Episode 220?,"Like, do they show Pervy Sage actually training Naruto or does his path of training leads into Shippuden?",0
What are the 2003 Wendy's Promotional Pokémon Toys?,Anime_1821,How long did this campaign run?,"What were these toys, and what were the fifteen cards available?",0
"Why do Gargantians call Chamber ""Yunboroid"" or ""Yunboro""?",Anime_1822,Where did they get this name from?,Was it some type of 'model' name or something that Led told them?,0
"Why do Gargantians call Chamber ""Yunboroid"" or ""Yunboro""?",Anime_1822,Was it some type of 'model' name or something that Led told them?,Or is it something they came up with?,0
"Why do Gargantians call Chamber ""Yunboroid"" or ""Yunboro""?",Anime_1822,Or is it something they came up with?,"Either way, what exactly does it mean?",0
Where did Gary get these badges from?,Anime_1823,Where are the other seven from?,And why are there ten of them?,0
What kind of demon is Akura-ou?,Anime_1824,What inspired the mangaka?,"Alternatively, what characters from other manga/anime resemble him?",0
How many siblings does Tonnura have?,Anime_1825,Has it been revealed how many other siblings Tonnura has?,"And do we know anything about them (in particular, are they all large talking cats like Tonnura)?",0
How strong was the Genki Dama Goku made to defeat Jiren?,Anime_1826,"One would think the Genki Dama had to be stronger than the Super Saiyan Blue kaioken x20, but in other hand, where did he get the energy from?",How strong was the Genki Dama Goku made to defeat Jiren?,203
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,"So my first question is, is my understanding above correct?","The things that I don't understand, then, are:   Why were the Orbital Knights waiting for an excuse to attack Earth?",54
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,"The things that I don't understand, then, are:   Why were the Orbital Knights waiting for an excuse to attack Earth?",Why assassinate Asseylum in the first place?,0
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,Why assassinate Asseylum in the first place?,"The knights have both motivation and superior fire power, what stopped them from just... invading with no excuse?",0
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,"The knights have both motivation and superior fire power, what stopped them from just... invading with no excuse?",But why would these guys care?,65
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,But why would these guys care?,How did the princess even get to Earth?,1185
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,How did the princess even get to Earth?,This means the emperor sent his newborn grand-daughter to Earth during the first war?,236
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,This means the emperor sent his newborn grand-daughter to Earth during the first war?,What was she doing there and how did she get there?,28
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,What was she doing there and how did she get there?,Why were the Orbital Knights hanging out on the moon in the first place?,0
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,Why were the Orbital Knights hanging out on the moon in the first place?,Where are the Mars army soldiers coming from?,858
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,Where are the Mars army soldiers coming from?,They must have just sent a lot of soldiers the first time through?,313
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,They must have just sent a lot of soldiers the first time through?,"None of the Orbital Knights seem to be concerned at all about the survival of their bloodlines, so either the situation is already resolved (their families are with them and they're having kids) or they just... forgot?",0
"Piecing together the premise of Aldnoah.Zero, link between Mars/Moon/Earth",Anime_1827,"None of the Orbital Knights seem to be concerned at all about the survival of their bloodlines, so either the situation is already resolved (their families are with them and they're having kids) or they just... forgot?","For that matter, how are they getting ammunition, supplies, and the materials needed to construct a moon base?",0
Did Goku get a Zenkai boost when Freezer gave energy to him?,Anime_1828,"But what about when he gets energy from another warrior, like he got from Freezer?","I remember Kibito healed warriors with his technique, wasn't his technique about giving energy?",0
What moments of Blue Gender considered causing huge controversy?,Anime_1829,What's the reason of it?,"Is there any worthy example to prove, show or explain?",0
How can Sakamoto talk?,Anime_1830,How is Sakamoto able to do this?,Are other cats able to as well?,0
Why does Yuria's hair colour change to white?,Anime_1832,Why is this?,Could she have been exposed to radiation?,0
Why don't anime shows finish the manga?,Anime_1833,"Why don't producers just animate the entire manga, or why do they start animating the manga and never finish?",Why don't they finish the anime based on the manga?,0
Who is Macaroon?,Anime_1834,"So I am wondering, where does she appear?",Or was she an original character only used in cross-over works?,0
"Why did Airi say ""Whose eyes are those eyes"" at the end of the first episode?",Anime_1835,Did I miss the meaning of the line within the anime series?,Or does anyone have an explanation from the Robotics;Notes visual novel?,0
What happened to Masaki's family?,Anime_1836,What happened to her family?,How did they die?,0
What is the dimension of Karuta cards?,Anime_1837,What is the dimension of the card used by Chihaya in the matches?,Like how many cm x how many cm?,0
What happened to all the people with Senju last names?,Anime_1838,"However, why do I hardly see anyone anyone in the show with the last name of Senju?",What's up with that?,61
Is there a nen user that could've defeated Meruem (the king)?,Anime_1839,"If       Netero   could not defeat Meruem, is there a nen user in the HxH universe that could?","Perhaps someone from the main cast, such as Gon, Killua, Kurapika, etc., a lesser character, such as Ging, Kite, Illumi, etc., or maybe a character that was only briefly mentioned and not fully developed?",0
What happened to Aura between the events of G.U. and the movie?,Anime_1840,"anime and games, //Quantum, but makes some appearances in the //Beyond the World movie?",What happened to her between this period of time?,0
Zeref Darkness Technique?,Anime_1841,Does anyone know the name of that move?,Or what type of magic it is and how it works?,0
Is Ar no Surge related to Ar Tonelico?,Anime_1842,This makes me wondering: Are the 2 games are related story-wise?,"If they are, when does Ar no Surge: Ode to an Unborn Star occur in relation to Ar Tonelico?",0
What are all of Rin's cats that have names?,Anime_1843,"Of all the cats that have names, which cat is given which name (provide a picture or a description of its features)?",How did Rin come up with these names?,0
Do we ever find out about Ash's dad in Pokemon?,Anime_1844,When Ash was 10 (and I think he somehow is still 10?,Does anyone know anything about Ash's dad?,344
"Why is Nyanko-sensei a round, chubby cat?",Anime_1845,What is the significance of this form?,Did he purposely choose this appearance?,0
"Why is Nyanko-sensei a round, chubby cat?",Anime_1845,Did he purposely choose this appearance?,Why/Why not?,0
Why doesn't Pain use other paths when his bodies are killed?,Anime_1846,"My doubt is that since its just bodies controlled by chakra, why doesn't he use the remaining pain to use all the paths?","For example, if the summoning path dies, Why can't he use that path through the Yahiko pain or some other pain?",0
How much does the Chuunibyou anime differ from the light novels?,Anime_1848,What major differences (how differently do the events in the anime play out in the light novels) are then in the light novel compared to the anime?,Why did the production make such changes?,0
Is it explained how Emile hides their anatomy?,Anime_1849,Does the franchise make any effort to explain how it is achieved?,Or is it just handwaved?,0
What is the name of Misaka 10032's cat?,Anime_1850,"Is it ever said, either in the anime or in the novels, which name ended up being chosen?",Or did she end up not naming it?,0
Who is the boy in the coffin in the last episode (of the Gemini of the Meteor)?,Anime_1851,"Who is the boy in the coffin that wakes up in the last episode of the second season, Gemini of the Meteor?",What significance does he play?,0
Who is the boy in the coffin in the last episode (of the Gemini of the Meteor)?,Anime_1851,What significance does he play?,Why does he look like Yin?,0
Were Luna and Artemis the only (sentient) cats in Sailor Moon?,Anime_1852,"It's been a while since I've seen the anime, but were there any other sentient cats in Sailor Moon?",Or were these two the only ones?,0
What is the fate of Densuke at the end of the last episode?,Anime_1853,How is this possible (since Densuke only exists in the virtual space)?,Does this mean he was reborn or is the meaning purely figurative?,0
Mjolmire and what does it profit a man?,Anime_1854,"Why would he feel the need to reject the word ""profit""?",Or is the issue something else entirely?,179
What is the intended purpose of Haro?,Anime_1855,What is the original intended function of Haro (both in-universe and in real life)?,What did it end up becoming?,0
Why is Train Heartnet called Black Cat?,Anime_1856,Where did that name come from?,"Is it a reference to him being an assassin and, as such, being ""bad luck"" for people whose paths he crosses?",0
Who has the most informations about the poneglyph?,Anime_1857,I was wondering who has the most informations about the poneglyph ?,"like their origin, how they was introducing into the One Piece world, their purpose and their meaning ?",0
Who has the most informations about the poneglyph?,Anime_1857,"like their origin, how they was introducing into the One Piece world, their purpose and their meaning ?",So basically who gathered the most knowledge about it and still alive ?,0
What happens if a contestant's phone turns off?,Anime_1859,Is it a requirement for your phone to be always on?,So my question is: what happens for example if you decide to put your phone into shutdown mode?,147
What happens if a contestant's phone turns off?,Anime_1859,So my question is: what happens for example if you decide to put your phone into shutdown mode?,Do you still die?,0
What happens if a contestant's phone turns off?,Anime_1859,Do you still die?,Also how exactly are their phones powered?,0
Differences between the Battle Angel: Alita manga and anime and the Alita: Battle Angel Live action,Anime_1860,Are there many differences like this?,Which are the differences between the Battle Angel: Alita manga and anime and the Alita: Battle Angel Live action?,0
What kind of creature is Chiyo-chichi?,Anime_1861,What kind of creature is he?,Where did the author get the idea of creating him?,0
What dance is the battle between Lucciola and Cicada based on?,Anime_1862,What type of dance is this supposed to resemble?,"But if that's the case, then what kind of ballet?",75
Can hunters change their specialization through training?,Anime_1864,How did characters in Hunter x Hunter got their specialization or affinity?,Can they change the specialization or affinity they have just by thinking or training?,111
Can hunters change their specialization through training?,Anime_1864,Can they change the specialization or affinity they have just by thinking or training?,"But if they can, how can they train something they don't have?",0
Can hunters change their specialization through training?,Anime_1864,"But if they can, how can they train something they don't have?","Like if they can't shoot the aura out, how will they get the specialization of shooting the aura by training?",0
Can hunters change their specialization through training?,Anime_1864,"Like if they can't shoot the aura out, how will they get the specialization of shooting the aura by training?","Also, how come Franklin can shoot aura from his hands when he was born with human hands?",0
Can hunters change their specialization through training?,Anime_1864,"Also, how come Franklin can shoot aura from his hands when he was born with human hands?",How did Chrollo acquire spell stealing when there is no one to train with at the city of wasteland?,0
About the physics of transmutation in FMA:B,Anime_1865,"While Edward provides ample matter for his transmutations (which are essentially 'reactions' in the parallel universe of FMA/FMA:B), where does he get the energy?","If the Law of Equivalent Exchange was truly correct, wouldn't Ed and Al have to provide the equivalent amount of energy to bond all of the required substances together?",0
About the physics of transmutation in FMA:B,Anime_1865,"If the Law of Equivalent Exchange was truly correct, wouldn't Ed and Al have to provide the equivalent amount of energy to bond all of the required substances together?","Is this 'shortcoming' ever discussed in either series (2003 or 2009), or in the manga?",0
What was the first anime series to use digital production?,Anime_1866,What was the first anime series to use digital production?,How many years passed between the first use and the complete conversion to digital?,0
What was the first anime series to use digital production?,Anime_1866,How many years passed between the first use and the complete conversion to digital?,Is this time frame valid for other studios or Toei was a precursor?,223
Law's goal with the One-Piece?,Anime_1867,Does Law have a particular goal with going after the one-piece?,But aside from wanting to crush Doflamingo does Law have an actual goal?,213
Is Kayaba Akihiko the boss of the 100th floor of New Aincrad?,Anime_1868,Is it possible that Kayaba Akihiko is waiting on the 100th floor for a rematch?,Or could the end boss just be another random boss for them to fight?,0
What is the original text of Black Hanekawa's tongue twister?,Anime_1869,What is the original Japanese text which is being spoken?,"Also, what does it literally mean (not worrying about making it a tongue-twister)?",0
"Why was the ""Anime no Chikara"" project interrupted?",Anime_1870,Are there any sources or data explaining why Anime no Chikara was aborted?,"Is this suspension related to Senkou no Night Raid controversies regarding the interpretation of Manchurian incident, causing the episode 7 to be released online only or there are more practical reasons behind this decision?",0
Why Oreimo changed the actual brand name in Akihabara,Anime_1871,Are there any other reasons?,Like copyright or advertising?,0
"Does Madara's age make him immune from the Death Note's ""124 years old"" rule?",Anime_1872,The question is: Is Madara over 124 years old?,And thus immune to the effects of a Death Note?,0
Why is it that many anime and manga depict being a virgin male as something embarrassing?,Anime_1873,Why is it that anime and manga depict being a virgin as something embarrassing?,"Does this reflects the Japanese society, mainly the teens?",0
What game is Subaru playing with the girls?,Anime_1874,"What is this game they're playing (and is it American, Japanese, or otherwise)?","And, how was the player with the 5 and 8 of hearts holding it up?",0
"Order to watch the Danganronpa series? Is there a ""Danganronpa 2""?",Anime_1875,What order should I watch Danganronpa in?,"For the current series, does it matter which episode I watch first from each of the simultaneous ones (the ""Future Arc"" started airing before the ""Despair Arc"")?",0
"Order to watch the Danganronpa series? Is there a ""Danganronpa 2""?",Anime_1875,"For the current series, does it matter which episode I watch first from each of the simultaneous ones (the ""Future Arc"" started airing before the ""Despair Arc"")?","Does the Wiki page confuse ""Danganronpa 2"" with the manga/LN material?",0
Have any successful manga artists picked up their skill without schooling?,Anime_1876,Is natural artistic talent necessary if someone wants to become a good anime and manga artist or has anyone done it based on raw effort and or determination?,"Along that same note, have there been any current or past manga artists that have derived success based on only what they taught themselves without any formal training?",0
Regarding the life of Fisher Tiger in One Piece,Anime_1877,How this can be?,How can such a powerful warrior die of a score of  mare marines and a Rear Admiral when he managed to attack and survive  Mariejois?,0
Regarding the life of Fisher Tiger in One Piece,Anime_1877,How can such a powerful warrior die of a score of  mare marines and a Rear Admiral when he managed to attack and survive  Mariejois?,Am I missing something?,0
What happened to the Super Peace Busters after Menma's passing?,Anime_1878,Is it known what happened to the Super Peace Busters after Menma passed away?,"Did they immediately disband, and immediately stop being friends?",0
Why does Puck refer to Emilia as 'My Daughter'?,Anime_1879,Why is this?,What exactly is their relationship?,749
Why is shonen manga's goriness these days abundant?,Anime_1880,So what's the matter with the Japanese audience?,Do they tolerate such level of violence (even though it's only fictional) especially for the kids?,0
Why is shonen manga's goriness these days abundant?,Anime_1880,Do they tolerate such level of violence (even though it's only fictional) especially for the kids?,Isn't it kinda messed up to prematurely expose them to such vulgar things?,0
What is the chibi-esque gathering at the end of each episode?,Anime_1881,Is this a game they're playing?,"Or, is it something more meta (like a representation of them talking by phone)?",0
What is the chibi-esque gathering at the end of each episode?,Anime_1881,"Or, is it something more meta (like a representation of them talking by phone)?","If it's a game, does it have a name?",0
Did that person actually fail to save Menma?,Anime_1882,Did      Poppo really fail to save Menma as she was drowning?,"Is it known that he saw her, in the middle of drowning, and just left?",187
Did that person actually fail to save Menma?,Anime_1882,"Is it known that he saw her, in the middle of drowning, and just left?","Or did he see a body, or maybe just the flip-flop?",0
Why did WWIII happen because of the explosion?,Anime_1883,My question is: why did WW3 ensue afterwards?,Did the Japanese government cover it up as a nuclear explosion?,0
Why didn't Korosensei use his absolute defence form against the orbital laser?,Anime_1885,"I've been rewatching S1, and something popped up in my mind the last few episodes: Why didn't Korosensei use his absolute defence form to protect himself against the second attack of the orbital laser?",Isn't he supposed to be indistructable in that form?,0
Is there a continuation of Darker than Black: Gemini of the Meteor?,Anime_1886,"Since most anime are adaptations of manga, does a manga continuation already exists?","And if so, are there any plans to adapt it into an anime?",0
"In the Monogatari Series, who is Araragi truly love? Hanekawa, Shinobu or Senjougahara?",Anime_1887,But...   Shinobu and Araragi these 2 people also seems like like each other too right?,So which one is Araragi truly love or like?,0
"In ""Your Name"", why does anyone let the scammers get away without calling the police?",Anime_1888,Why do they let the scammers get away like that?,Is that for convenience as calling the police on them would make a scene or something else I am missing?,0
"Given how Obito had acquired Bijuu in the past, why would he bother going to war?",Anime_1889,Did Obito think that it would be easier to go to war with the whole shinobi world rather than capture the 8-tails and 9-tails Jinchuuriki on the low like how he did with the other ones?,Would Obito's plans succeeded if he did not declare war and kept everything under the radar till the end?,87
"When Kyoko overloaded her soul gem to kill Sayaka's witch form, did Kyoko then also become a witch?",Anime_1891,"When Kyoko overloaded her soul gem to kill Sayaka's witch form, does Kyoko then also become a witch?","If the latter is true, then why don't all magical girls just overload their gems before they become completely tainted, that way they don't become witches?",67
Is it true that hiden jutsu can be taught?,Anime_1892,Is it true that they can be taught to others?,Is there any evidence of this happening?,0
Is it true that hiden jutsu can be taught?,Anime_1892,Is there any evidence of this happening?,But is it possible for a person who does not have any clan relationship to learn a Hiden Jutsu?,90
Can we say the human race won The Great War in No Game No Life: Zero or Tet won?,Anime_1893,So basically it was Tet power that made the world peace for awhile but isn't the human race actually contribute more than Tet right?,"If Riku didn't plan this, Tet wouldn't come out and help the human race right?",0
What was the meaning of Leo's chant on episode 10?,Anime_1894,"In episode 10, around 15:10 mark, just when Leo is about to collapse from hunger before they finally agree to settle for the burger place where he usually goes, he chants something that appears in the subtitles as:     Onbutsu sowaka mareba eloim essaza...   What's that supposed to mean?",Is it a reference to something I'm not getting?,0
How did Toshinou Kyouko's personality change?,Anime_1896,What happened between the time when she was shown as a quiet and shy little girl and the current her?,Has the author ever being asked about this?,0
Did Goten and Trunks ever fused using the Potara earrings?,Anime_1897,But have they ever fused using the Potara earrings?,How about in Dragon Ball Heroes?,0
Did Goten and Trunks ever fused using the Potara earrings?,Anime_1897,How about in Dragon Ball Heroes?,"If so, what's the name of the warrior when fusing using Potaras?",0
What's the meaning of 'slice of life' animation?,Anime_1898,Is this pretty common sort of anime?,What does this mean?,0
How are phones designed on “The Dirty Pair?”,Anime_1899,This style of keypad shows up throughout the show—and as far as I know—it’s not a standard style keypad outside of the world of “The Dirty Pair.”  Even if the W and A keys were there for the exclusive purpose of dialing “3WA” why are N and Y keys there?,Is there an explanation—in universe or otherwise—of why phones keypads are designed this way in the series?,0
Why didn't anyone question how Misa Misa killed Kaneboshi?,Anime_1900,Why didn't anyone question how she did it?,Or did everyone assumed Higuchi did it?,0
How can All Might still fight using One For All in the latest movie?,Anime_1901,"In the rematch fight with All For One, All Might had used his last embers of One For All and told Midoriya that he couldn't fight anymore, but in the latest movie we saw that All Might was using One For All and I wanna know how?",How can All Might still fight and maintain his muscle form for that long?,0
"Is Natsu Dragneel ""END"" in the Fairy Tail anime adaptation?",Anime_1902,"Is Zeref going to come back and awaken END (Because I'm sticking with the anime, not the manga)?",Or is Natsu END even in the anime?,0
Meaning of the term 'plotless',Anime_1904,"When people say ""this anime has no plot"", what do they actually mean?",Are they talking about two episodes not connected to each other?,0
How are Rikka's and Shichimiya's powers being affected?,Anime_1905,Then what's causing it and why is it happening?,"Does that mean that if she had fallen in love with Yuuta back then, her powers would have disappeared?",147
How are Rikka's and Shichimiya's powers being affected?,Anime_1905,"Does that mean that if she had fallen in love with Yuuta back then, her powers would have disappeared?",What do their powers have to do with Yuuta?,0
Is there a Fish-Fish no mi?,Anime_1906,Is there any Zoan Akuma No Mi that gives the user the ability to transform in fish (Fish-Fish No Mi)?,If so can the user swim in the sea?,0
"Kurapika's initial disrespect for Leorio, ""Rewolio""",Anime_1908,What exact name is Kurapika using?,Does the actual word mean anything in either English or Japanese?,32
Mechanics of the Inuyasha love triangle?,Anime_1909,"How exactly was this love triangle supposed to work, narratively?","While I can't speak for the mangaka's inner thoughts, perhaps there are cultural nuances or tropes that I'm not aware of at work here?",0
Whose autograph is this on a Sailor Moon pencilboard?,Anime_1910,Whose autograph is this on this Sailor Moon merchandise (it looks like a shitajiki [pencilboard]) from the SuperS season?,"Is it a seiyuu, or a production company staff member such as an anime director, a SeraMyu musical actress, or is it supposed to be one of the characters' own signatures from an kigurumi live-action stage show?",0
Where is Kurisu Makise really is?,Anime_1912,"So, how Suzuha-san said that Kurisu-san in year 2036 still alive?",Did i missed something here?,0
Why madara did not change after 1 and 8 tails was extracted from him?,Anime_1913,Then why did madara not return back to normal?,Why was he still able to cast infinite tsukoyomi?,0
What's inside the UFO Robot Grendizer Manga Kanzenban?,Anime_1914,Does anybody know what's in this book?,Is it a collection of old manga chapters or just random artwork?,0
What's inside the UFO Robot Grendizer Manga Kanzenban?,Anime_1914,Is it a collection of old manga chapters or just random artwork?,"Also, is it drawn by Go Nagai or not?",0
Why do anime girls have huge chests?,Anime_1915,Hence my question: Why are anime girls often depicted with a huge chest?,Is this just another part of the culture gap between western countries and Japan?,0
Why do anime girls have huge chests?,Anime_1915,Is this just another part of the culture gap between western countries and Japan?,Or does it maybe serve as an additional sales point towards a specific fandom?,0
What happened to Yachiru?,Anime_1916,"So, what happened to her?",Was she part of his Zanpakutou or something?,0
"The meaning of the episode names in ""The Promised Neverland""",Anime_1917,"At a quick glance, they appear to be dates... is that what they are?",The day on which the episode occurs      which would imply the story probably takes place in October of the year 2045?,0
"The meaning of the episode names in ""The Promised Neverland""",Anime_1917,The day on which the episode occurs      which would imply the story probably takes place in October of the year 2045?,What is the significance of the numbers used for episode names?,0
Clarification about Hashirama's Senjutsu?,Anime_1919,- source   How did Hashirama come to know about this forest which is the home of slugs?,And what was his background to learning the Senjutsu?,0
Clarification about Hashirama's Senjutsu?,Anime_1919,And what was his background to learning the Senjutsu?,Additional question that arises is that Does this mean both Tsunade and Sakura can learn the sage Jutsu?,0
Are Tales of Zestiria and Tales of Berseria connected in any way?,Anime_1920,"With revenge on her mind and demonic powers at her call, will she get what she wants or will her own vengeance create a dangerous bout of malevolence?","So I am wondering, is there a connection between Tales of Zestiria and Tales of Berseria?",708
Are Tales of Zestiria and Tales of Berseria connected in any way?,Anime_1920,"So I am wondering, is there a connection between Tales of Zestiria and Tales of Berseria?",Is the Tales of Zestiria The X anime serving as a bridge between the two?,0
Will there be another Avatar series?,Anime_1921,Will DiMartino and Konietzko make another Avatar series now that Avatar: The Last Airbender and Avatar: The Legend of Korra have both ended?,Will Korra be the last installment in the Avatar franchise?,0
What art style do TV series Mononoke and Ayakashi Samurai use?,Anime_1922,"TV series Mononoke and Ayakashi Samurai use an art style which is different from other anime, is there a specific name for it?",Are there other popular anime based on that?,0
What art style do TV series Mononoke and Ayakashi Samurai use?,Anime_1922,Are there other popular anime based on that?,"The sort of music they use is also eerie and mysterious, is there a category for that?",0
"Is the book ""Anyone Can Easily PK"" by Punitto Moe real, or does it only exist in Overlord?",Anime_1923,"Is that book a fictional work, or is it a real work?","for use with MMORPGS such as World of Warcraft, Guild Wars, et al), or is it something that only exists within the Overlord anime/manga universe?",60
Did Morel find back his pipe?,Anime_1924,So after the fight did Morel find back his pipe?,If he didn't have his pipe that mean he is useless currently right?,0
Discrepancies between Kishimoto and the Asura Path?,Anime_1925,"However, why did he have the Asura Path of Pain equipped with machine guns, rockets, and lasers?",So why did he say these things would not be in the Naruto universe when in fact they were?,497
Discrepancies between Kishimoto and the Asura Path?,Anime_1925,So why did he say these things would not be in the Naruto universe when in fact they were?,Does that mean the highly advanced weapons from the Asura Path of Pain originated from the Sage of the Six Paths himself?,61
Discrepancies between Kishimoto and the Asura Path?,Anime_1925,Does that mean the highly advanced weapons from the Asura Path of Pain originated from the Sage of the Six Paths himself?,long ago for his Asura Path powers?,124
Discrepancies between Kishimoto and the Asura Path?,Anime_1925,long ago for his Asura Path powers?,"Also, what exactly are the powers for people who've wielded the Rinnegan at some point, like Obito, Madara, and Sasuke, regarding the Asura Path?",0
Discrepancies between Kishimoto and the Asura Path?,Anime_1925,"Also, what exactly are the powers for people who've wielded the Rinnegan at some point, like Obito, Madara, and Sasuke, regarding the Asura Path?",Can they even use it since it involves constructing your own weapons?,0
Discrepancies between Kishimoto and the Asura Path?,Anime_1925,Can they even use it since it involves constructing your own weapons?,Or is there something they do to summon these weapons?,0
Why is alchemy powered by tectonic plates?,Anime_1926,How does the tectonic plates moving act as the fuel for any non-p.stone transmutations???,"Alkahestry's source of power being ""chi"", or the lifeforce of the earth itself makes perfect sense; so why is alchemy powered by the movement of tectonic plates?",0
Is there enough evidence to conclude Hans is a fake brave?,Anime_1927,Is it safe to say Hans is a fake brave or at least a potential fake brave?,Is there any evidence proving his innocence?,0
What did Pegasus do with his left eye after the Millennium Eye was removed?,Anime_1928,What did he do with his left eye?,Did he use a glass eye?,0
What did Pegasus do with his left eye after the Millennium Eye was removed?,Anime_1928,Did he use a glass eye?,An eye patch?,0
What did Pegasus do with his left eye after the Millennium Eye was removed?,Anime_1928,An eye patch?,Leave the eye socket empty?,0
Why doesn't Kana's boss know about the Day of Flight?,Anime_1929,"In episode 4, we see this exchange:     Kana's employer: Hey, is Kana going away?","Is there a more satisfying explanation for Kana's employer's ignorance about the fact that the Haibane eventually ""go away"" than these?",2387
Why doesn't Kana's boss know about the Day of Flight?,Anime_1929,"Is there a more satisfying explanation for Kana's employer's ignorance about the fact that the Haibane eventually ""go away"" than these?",Or do I already have the best explanation we can get?,0
Why doesn't Kana's boss know about the Day of Flight?,Anime_1929,Or do I already have the best explanation we can get?,"Alternatively, am I possibly just misinterpreting the exchange?",124
Is Kid Buu twice as strong as Super Buu?,Anime_1930,Is this something of the dub or is this a literal japanese translation?,Is Kid Buu twice as strong as Super Buu?,0
How can Hyouma see and use Gennosuke's technique when he permits to do so?,Anime_1931,What is the explanation of this behavior?,What exactly is Hyouma's special ninja technique?,0
What stats are in KonoSuba world and what do they do?,Anime_1932,"My question is, since Aqua can't be Arch Wizard due to her low intelligence, while she shows that she can do magic on the level that of Megumin, then what does the intelligence stats do in KonoSuba world?","While at it, what are the other stats in KonoSuba and what do they do?",0
Why are there no new chapters of Naruto Gaiden?,Anime_1933,Why?,What about the parts of the plot that have been left unexplained?,0
Who exactly is Selim Bradley?,Anime_1934,Is he Pride?,Or is he another homunculus?,0
Who exactly is Selim Bradley?,Anime_1934,Or is he another homunculus?,Am I missing something here?,213
Did Alicia really wear a wedding scarf at the end of Senjou no Valkyria (Valkyria Chronicles)?,Anime_1935,Where is this screenshot from?,Does that scene really happen in the anime or is it from the game?,0
How did so many people get away with cheating during the written portion of the Chunin Exam?,Anime_1936,"During my trip down memory lane with my re-reading of what I have read of Naruto, this question occurred to me: how did so many characters get away with, at least to me, seemingly obvious, cheats during the written portion of the Chunin exam?","We know that dogs are used a fair amount by skilled ninja, including Kakashi himself, so would it not be logical for the proctors to assume that a dog could be used to cheat?",154
How did so many people get away with cheating during the written portion of the Chunin Exam?,Anime_1936,"We know that dogs are used a fair amount by skilled ninja, including Kakashi himself, so would it not be logical for the proctors to assume that a dog could be used to cheat?",How did none of the proctors notice?,336
How did so many people get away with cheating during the written portion of the Chunin Exam?,Anime_1936,How did none of the proctors notice?,"Also going along the lines of communication with other ninja in the room, how did Tenten manage to communicate to Rock Lee to raise his head band to notify her that he was able to see her mirrors in the ceiling/how did she communicate to him that the mirrors were even there without getting caught?",0
