Index,title,body
935,"What are ""young thrust faults"" and why are they significant on the Moon?","The abstract of the new Nature Geoscience paper Shallow seismic activity and young thrust faults on the Moon reads:     The discovery of young thrust faults on the Moon is evidence of recent tectonic activity, but how recent is unknown. Seismometers at four Apollo landing sites recorded 28 shallow moonquakes between 1969 and 1977. Some of these shallow quakes could be associated with activity on the young faults. However, the epicentre locations of these quakes are poorly constrained. Here we present more-accurate estimates of the epicentre locations, based on an algorithm for sparse seismic networks. We found that the epicentres of eight near-surface quakes fall within 30 km of a fault scarp, the distance of the expected strong ground shaking. From an analysis of the timing of these eight events, we found that six occurred when the Moon was less than 15,000 km from the apogee distance. Analytical modelling of tidal forces that contribute to the current lunar stress state indicates that seven near-apogee events within 60 km of a fault scarp occur at or near the time of peak compressional stresses, when fault slip events are most likely. We conclude that the proximity of moonquakes to the young thrust faults together with evidence of regolith disturbance and boulder movements on and near the fault scarps strongly suggest the Moon is tectonically active.   I'd like to understand what young thrust faults are, how one can decide that there is a fault on the Moon (apart from the ""evidence of regolith disturbance and boulder movements on and near the fault scarps""), that it is a thrust fault and that it is young, and why this specific kind of fault is so significant here.  The Nature Geoscience paper is paywalled, but there is some additional discussion in Phys.org's The moon is quaking as it shrinks    Some background on the seismometers on the Moon:   Why were the “perfectly functioning” seismometers placed by Apollo 12, 14, 15 and 16 astronauts all shut off in 1977? Any potential downside to throwing personal life support out the door on the Moon?   below: images from ALSEP, Apollo Lunar Surface Experiments Package, 20 November 1969 – 30 September 1977, by Hamish Lindsay, Click for full size.     "
936,Are these plane trails seen from satellite,"Here are photos from West of Normandy, at 7-9am after sunrise on the 14th of may, from the visible satellite. It's a bit strange that they are visible from space, they are 2-3 miles wide? Are they jet engine trails?  To see the original images you can rewrite the time on these hyperlinks to 8-15 etc...  [website]"
937,reverse time migration for wave equation PDE using SBP-SAT,"I'm stuck implementing a reverse time migration technique, the PDE(partial differential equation) being implemented is an acoustic wave equation, The numerical method being used is a FD(finite difference method) using SBP(summation by parts) property to ensure stability across the domain,i.e., this changes the coefficients that the FD use in the boundary and near boundary points, in addition to the SAT(simultaneous approximation terms) that will mimic how the continuous energy method is implemented and that would guarantee long time stability across the model. i need help with implementing the SAT for a 2D grid, each time i run the model with the SAT I've implemented it diverges at the last time-steps. IS there any well known acoustic-2D-wave equation that includes SAT to weakly enforce boundary conditions ?? "
938,How big of an event is needed to trigger a long winter?,Could a small meteor or natural nuclear explosion melt an ice cap on Earth to trigger a mini ice age without the event being observed by people?  Can the Earth have an overlaying thermal cycle that collects heat until it triggers long global winter?  
939,Amount of scattered vs. direct UV light from the Sun,"I was wondering about the common saying that on a sunny, cloud-free day, depending on location, you can get a sunburn even when spending the whole day in the shadows.  Already our blue sky provides ample evidence that there is some photon intensity  being scattered out of the direct solar irradiation path into the whole celestial half-sphere very efficiently. One can formalize this, by defining the ratio of energy in a certain waveband B coming from the sky minus the sun divided by the energy coming from the sun as [tex]  Also, as is known, Rayleigh-scattering efficiency goes with [tex]. Therefore I would expect it to be in the ultraviolet [tex].  But my question would be: What is  [tex] exactly? And how does it depend on lat/alt/time of the day...? I bet there are measurements as well as radiative transfer computations on this, but I have zero familiarity with the Earth science literature on this, so I'm asking here.  Related in astronomy: Recent question "
940,Error trying to download ERA5 data: Exception: Missing/incomplete configuration file: C:\Users\username/.cdsapirc,"I am new with Python so please be kind.  I want to download data from ERA5 and so far I have installed the CDS API package and followed all the instructions from [website]I have my main file ready to use but I get an error about the configuration file. I know that this file should contain the following:  url: [website]key: {UID}:{key} verify:0   I have created a text file and a configuration file with this info and I have placed them in the following address (as required by the error I get in python):  C:\Users\username\.cdsapirc   However, I still get the same error. What I am doing wrong? Do I need to create a different type of file? Do I need to write the user info in a different way?  Exception: Missing/incomplete configuration file: C:\Users\username/.cdsapirc   By the way, I'm using a windows computer. "
941,Project Mogul: Does upper atmosphere indeed have a sound waveguide channel?,"While the project was deemed a failure (see below), does the upper atmospheric acoustic waveguide exist?  What are the propagation losses for low-frequency sounds?  Where can one find further information on the acoustical characteristics of the upper atmosphere?    PROJECT MOGUL     Project MOGUL was first conceived by Dr. Maurice Ewing of Columbia University, NY, and Woods Hole Oceanographic Institution, MA. Dr. Ewing had conducted considerable research for the Navy during World War II, studying, among other things, the ""sound channel"" in the ocean. He proved that explosions could be heard thousands of miles away with underwater microphones placed at a predetermined depth within the sound channel. He theorized that since sound waves generated by explosions could be carried by currents deep within the ocean, they might be similarly transmitted within a sound channel in the upper atmosphere. The military application of this theory was the long-range detection of sound waves generated by Soviet nuclear detonations and the acoustical signatures of ballistic missiles as they traversed the upper atmosphere. He presented his theory to General Carl Spaatz, Chief of Staff of the Army Air Forces, in the fall Of 1945. ...      ...By December 1948, serious concerns had arisen regarding the feasibility of the project as first conceived. Even though the principle on which the project was based was determined to be sound, questions concerning cost, security, and practicality were discussed-that ultimately led to the disbandment of the project, and Project MOGUL as first conceived was never put into operational use. ...      ...The primary scientist for MOGUL was Dr. James Peoples, assisted by Albert P. Crary, the Field Operations Director. Both scientists had previous associations with Dr. Ewing: Dr. Peoples at Columbia, and A.P. Crary at Woods Hole. Both scientists were assigned to MOGUL for the entire length of the project. ...   References   Wikipedia on Project Mogul A background document on Mogul from Berkeley - a lecture course by Prof.Muller.  "
942,Model types: Robust diagnostic versus prognostic,I wonder whether someone knows a clear definition/description of  1) Robust diagnostic models    Forcing with data from initial state aimed at future predictions?  2) Prognostic models    Tie model results back to observations using a relaxation factor?  'Googling' didn't help me much unfortunately.  
943,Is the poleward migration of the maximum intensity of cyclones a result of tropical expansion or are there some other contributing factors?,"In the recently published article by Kossin et al. (Nature, 2014, dx.doi.org/10.1038/nature13278), they show that there is a trend toward poleward migration of the location of tropical cyclone (hurricanes and typhoons) maximum intensity in most areas of the world.   Their proposed explanation focuses on the tropical expansion (the increasing area of the world where tropical phenomena is observed has expanded in time). Is there some alternative explanation for the poleward migration of the hurricanes?   The shift seems to be occurring in the Pacific and Indian Oceans but not in the Atlantic. How can we explain that difference? "
944,Use of Neodymium in Paleoceanography,[tex] (i. e. the relative deviation of [tex] from a standard) is often used as a proxy in paleoceanography to identify the basin of origin of oceanic currents.   But what is the model behind this idea? Is this proxy purely empiric? Why would the Neodymium isotopic ratio vary among basins and why would this variation be stable in (geological) time? 
945,Will model resolution have an effect on model spin-up time?,"In terms of uncoupled AGCM studies, I've seen people use periods within a decade (say, 5 years) as spin-up time, but I also see some people take tens of year as spin-up in some recent studies. So I'm thinking if it's related to the model resolution in different simulations. So does GCM spin-up time affected by the resolution they use? For example if the same model is run in different resolution, would the spin-up time be any different? Thanks! "
946,Fine particulate matter - Why the lack of attention? What can be done to tackle it?,"If fine particulate matter as a pollutant from industrial or natural sources (e.g. a desert) can be such a cause for concern in terms of (further) desertification as well as health impacts, is there a reason why there does not appear to be much action to control or solve it?  For instance - you will sometimes see construction sites required to use a canopy and/or water to localize the spread of fine particulate matter to a particular site, and forestation projects can serve to anchor some land in the face of advancing desert boundaries - but such applications seem limited in their enforcement.   What more could be done to control and combat fine particulate matter (and perhaps avoid warmer, drier countries and regions from becoming dust bowls)? "
947,Does the strength of Earth's magnetic field influence its climate?,"The strength and orientation of Earth's magnetic field varies with time.    Does this variation of the magnetic field have any influence upon climate? For example, is there any correlation between ice ages and strengthening or weakening or orientation of the field?  "
948,Sediment layer chronology,"In the new Cosmos series, Neil DeGrass Tyson in explaining different ways the age of the world has been determined, shows how sedimentary layers at the Grand Canyon are a fossil record of a lot of the Earth's history. He points out how each layer is (obviously) laid on top of the last, showing the chronology of various stages in the biosphere.   I remember learning how the Colorado river ""carved"" the canyons, on a trip there as a kid. You can visualize this -- the huge open canyons being eroded over millions of years, the riverbed turning grooves into valleys until enormous mesas are separated by the river. But, if the river ""carved"" the canyons, doesn't that imply the sediment layers were exposed from the top layers down, chronologically? How was all this fossilized life embedded in rock that at one point was a mile under the surface, that was later exposed by the river's erosion?  I'm not doubting the science at all, just trying to understand how the canyons formed.  "
949,What is the difference between a high-resolution model and a regular model run?,"So we have high-resolution models like the HRRR (High Resolution Rapid Refresh). But what exactly is the difference between a high-resolution model and a regular model? I realize that the higher resolution models are more accurate, but why is this? Is there more data fed into the computer?  Also, are there criteria that a model must meet to be called high resolution, or is it just an arbitrary name? "
950,What are the scientific consequences of the lost of the Nereus submersible?,"The Nereus submersible was lost at sea while exploring the Kermadec Trench at 10,000 meters during a May 2014 research cruise. During its life, it was planned for the ROV to help investigate the evolution and diversity of life in the deepest part of the ocean, and explore how species adapt to extreme environments. With the lost of the Nereus submersible, what other resources do we have to continue deep water exploration? "
951,Why is the warm phase of the Pacific Decadal Oscillation associated with stronger El Niños?,"This is a question inspired by the post at Cliff Mass Weather Blog: ""Is a Super El Nino Coming Next Winter?"".     There is something else.  You ever hear of the Pacific Decadal   Oscillation?  This is a cyclic phenomenon of the Pacific ocean that   has a great impact on sea surface temperatures and other parameters.    A graph is shown below.  We were in the warm phase from roughly 1976   to roughly 2005 and now appear to be in a cool phase.  The strongest   El Niños like to be in the warm phase, which is not where we are now.    So perhaps we should be careful about predicting super El Niños.   I'm wondering: do we have a mechanistic explanation as for why? "
952,How does the amount of mass in an atmosphere affect the seasonal changes and dynamics of the planet's climate?,"I was thinking about this question, which may turn out to be simple, about climate dynamics: How does the amount of mass in an atmosphere affect the seasonal changes and dynamics of the planet's climate?  For example, while I know there are seasons on Mars, there surely isn't as stark of shift between seasons like Earth for example. Perhaps the amount of mass in the atmosphere really isn't a controlling variable? Perhaps composition or even distance to external heat sources is more important? "
953,"When a tectonic plate subducts, does any of the subducted material melt, or is it just the mantle above the subducted slab that melts?","I know that water released from oceanic crust causes melting of the mantle in subduction zones, but does any part of the subducted slab melt as well - such as the sediments on the slab or the basalt?  If so, how do we know what material was melted so deep in the subsurface? "
954,How will climate change affect the latitudinal distribution of precipitation over each latitudinal region?,In other words... How will it affect precipitation in the tropics? The mid-latitudes? And the polar latitudes?  I'm interested in both the mean and variance of the precipitation. 
955,"What causes ""shallow"" moonquakes?","It is thought that ""deep"" moonquakes are caused by tidal forces exerted on the Moon by the Earth and Sun. Some other sorts of moonquakes are thought to be caused by impacts, or by thermal expansion (when part of the moon rotates into sunlight).   However, there is another type of moonquake that occurs just 20-30 kilometers below the surface. Do we know why these quakes occur?   The article I linked above suggests that the cause is currently unknown, but that article is a few years old and is just a popular news article. As I am not familiar with the literature on this topic, I would like to know if there are any well-substantiated hypotheses about the cause of shallow moonquakes that have been put forth.  "
956,"Historically, how has the fraction of Earth covered by water changed?","Today, 70.8% of the Earth is covered in water (± a few tenths of a percent depending on how you account for lakes).1 How has this figure changed over the history of the Earth, and why?  Of course, if we go back to the early Hadean Eon, there were no oceans at all, so obviously there was an upward trend, at least initially - but what was the nature of that upward trend? And, once the oceans were more or less ""done"" forming, was the fraction of Earth covered by water reasonably constant, or not? "
957,"Regarding the theory of the origin of water on Earth through meteorites, why wouldn't the water evaporate on impact?","Water on earth has been theorized to have come through comets trapped inside crystals. But why wouldn't that water evaporate on impact, and wouldn't the atmosphere at that time allow the vapours to escape Earth?  Also, what is the current scientific opinion of the validity of this theory ? "
958,What factors determine the number of Hadley cells for a planet?,"We know (think?) that Earth has three Hadley cells per hemisphere, but from observing gas giants such as Jupiter, we see that they have many more cells. According to a link from a comment in this question, Titan might have one cell going from north to south poles.   What factors affect the number of cells a planet has, and how? Or to put it another way, given a hypothetical planet with atmosphere, what facts would you need to know in order to guess at how many cells it has? "
959,What properties must a rocky body possess in order to exhibit plate tectonics?,"The Earth exhibits plate tectonics, but the other terrestrial planets do not (though Mars and Venus may have exhibited plate tectonics in the past).   What is ""special"" about Earth that allows it to have plate tectonics? Equivalently, what conditions are necessary for a rocky body to have plate-tectonic activity?   (I assume that papers like (1) and (2) are good surveys of the topic, but I lack the background to synthesize the information in these papers into a good answer.)    (1) Paula Martin et al 2008 Phys. Educ. 43 144 doi:10.1088/0031-9120/43/2/002  (2) C. O'Neill et al 2007 Earth and Planetary Science Letters 261 1-2 doi:10.1016/j.epsl.2007.05.038 "
960,"What is the characteristical time of the loss of the Earth atmosphere, how can it be calculated?","Somewhere I've read it is in the order of some tens of billions of years, but unfortunately I can't find any reference with it in Google.  I suspect, the losses are coming mainly from analyzing the statistical distribution of the upper atmosphere, extending with the interaction of the Solar Wind. The result is probably a finite element model and not an analytical solution. Am I right? What is the result? "
961,Dolomite in deep-water environment,"Is it possible that dolomitization occur in deep-water environment?  If it possible, how? "
962,Is it possible to have an AR(0) for streamflow?,"Autoregressive models (AR) are extensively used to understand the behavior of streamflow. The literature abounds with examples of AR models from different families applied ""everywhere"" to fully understand how streamflow changes throughout the hydrologic year. One particularly well accepted model is the periodic autoregressive model, as in Hipel and McLeod (1984).  So far, from all I've ever read, all streamflow AR models will have a signficant first order lag. That is, when one calculates the PACF to find the order p of the model, p will assume a value of 1, at least.   Is there any known case registered in the literature of an AR streamflow model of order 0, i.e., AR(0) for streamflow? That is, is there a possible way that the ""yesterday's flow"" won't explain the ""today's flow""?  "
963,Convert OMI NO2 Vertical Column Density (molecules/cm^2) into Mixing Ratio (ppm),I want to convert OMI AURA data on NO2 column amounts in molecules/cm2 into ppm for comparison purposes with other literature. Can it be done? Is there a standard way of doing it?   I looked into the readme file but could not find an answer. 
964,"If lava flows back into the ground, would it be called magma?","If lava flows back into the ground, would it be called magma again? Is there a difference if it flowed into a new hole vs the flow it came from? "
965,Searching for database for Colorado soils that goes back to 1990's,"Are there any database for the soils database out there beside NRCS ? I am fully aware that NRCS has their database on their website but I was wondering if there is one that can't i find them ? I am looking more specific for Colorado. They can be either database or geospatial but I prefer them to be the database that goes back to 1990's They need to have mapunit, map name, and their survey areas ? "
966,What causes the earth to be a good grounding system?,"When working with electricity, rubber shoes are recommended because they prevent current from running through your body.  But I've read that usually the earth is more negative charged than positive. So how is it possible that contacting the earth is dangerous in some situations as it is also negative charged, and when you touch an electrical wire you also get a lot of negative charges (electrons). So in theory, they should repel each other, but apparently, they attract each other to cause a current in a body. How is this possible? Isn't the earth negative charged (most of the times)? "
967,Latent heat and global circulation,What is the relation of latent heating and the global circulation of the atmosphere? Do you know some references about this relationship? 
968,How accurate are the resistivity values from the electrical resistivity tomography (ERT)?,"Modern ERT methods/devices can provide 2D resistivity profiles for some terrain. How accurate are the resistivity values in those profiles?  Are these some sorts of apparent resistivities and one should interpret them in a special way or the profile pictures show pretty exact resistivity values in all points?  And if they are not exact then what can cause inaccuracies: buried wires (or other metallic structures), voids etc.?  Maybe some methods/devices are less exact than others? "
969,Where do the electric charge carriers for the current for earth's magnetic field come from?,"I have some trouble trying to understand, why streams and convections in the outer liquid earth core, coriolis forces etc. would create an electric current? Because you probably need an electric potential first and what then is the cause of the electric potential? Is it perhaps a property of the earth mantle to have regions that are polarized? "
970,Have these optical satellite ground station locations been chosen for clear skies?,"Having lived in southern California, I know that some areas on the planet can be absurdly sunny and clear throughout the year, and having lived several other places, I know some areas can be chronically overcast.  The article Laser Light to leverage free-space optics in space for Optical Satellite as a Service describes a proposed group satellites in medium Earth orbit (MEO) that would maintain high speed optical data links with a large number of Earth stations. I did some further reading, and found the map shown below. I assume this is still conceptual and the final ground station locations may be different.  But I am wondering, besides that one station in southern California, do these appear to be in meteorologically favorable locations for continuous optical data links to satellites? Are these particularly sunny/clear sky locations?  Does a map of clear-sky hours per year - independent of day or night - exist?   As pointed out in this comment and this article the network can work by reconfiguring depending on atmospheric conditions. But do these appear to be chosen by access to clear skies, or access to fiber networks?    above: Graphic from The Speed of Light: Laser Light and Optus Explain Optical Communications Partnership to Via Satellite Magazine "
971,How did the continental plates came above the oceanic plates?,"The continental plates are more or less loose from the oceanic plates which are heavier and of other material (basalt) and because continental plates are lighter they 'float' on top of the oceanic plates. But how did they get there?  I don't know if I'm right that islands like Iceland is made of the oceanicp plate because it is in middle of the oceanic plates? But did all 'countries' start like that? It doesn't seem so as most countries/continents are made of lighter material. So how did that lighter material get on top of the oceanic plate?  The explanation of an other answer was: ' This is because the magma that solidifies to form each of these crusts travels, by partially melting its way up, through different materials and different thicknesses. The consequence of this is that the crust making up the continents is less dense than that making up the bottom of the oceans.'  Does this mean that the magma comming from beneath (hotspot etc.) is getting mixed with different materials? Or is this magma already a mix of different material where the heavier ones would stay more or sink at the bottom of the solidifieing two plates? But what makes the upper one not tight joined or gradually to the one beneath? "
972,Making clouds for science project,"This is about a group project for our science class and we've decided to do a physical model on clouds.  We could use liquid nitrogen and hot water to demonstrate the formation of the clouds and we are aware that it doesn't form like that in the nature.   I just wanted to ask, what's the pressure required for clouds to form? I found out that it's -10o C temp. but nothing about pressure (lower than normal but don't have the exact number)  Any ideas? :( I'm starting to feel pretty desperate.   Can we use the nitrogen to decrease the temperature to -10 and then pressure, and wait for liquid water to condensate?   Any kind of answer will be appreciated. Thanks :)  "
973,What is the mineral showing in this piece of gneiss?," I was wondering what kind of mineral I'm seeing in this piece of gneiss (at least I think it's gneiss). The largest are 1 cm across. I found it in the Austrian Alps (Silvretta). I thought it could be garnet, but shouldn't that be harder than the surrounding gneiss, thus less eroded? It had a bit of luster but not much. I seem to be able to scratch it with a knife. Could it be a feldspar?  Thank you! "
974,How does argon-argon dating work - need a simple but not-wrong explanation,"The Washington Post article Scientists discover hundreds of footprints left at the dawn of modern humanity describes the geological dating of  stratified layers of mud by analyzing and dating minerals within each layer.     But since floods jumble materials of different origins and ages together, that meant the scientists had to date dozens of different minerals. The youngest crystal in the footprint layer would represent the oldest possible age for the prints; the oldest crystal in the layer above it would represent the youngest they could be.      Using the argon-argon dating technique, by which scientists measure the decay of an isotope called Argon-40 into Argon-39 in order to find the age of crystals, they came up with a rough approximation of the footprints' age: 19,000 years at the oldest, 10,000 or 12,000 years at the youngest.   I can't exactly follow the logic, but I'm asking here about the dating process itself. How does argon-argon dating work?  I do not think that Argon-40 decays into Argon-39 as the article states, at least not all by itself. And when I look at the Wikipedia article, the discussion is so technical and defensive that I can't actually picture what is going on.  How does argon-argon dating work? "
975,How often do king tides (perigean spring tides) occur?,"Recently, there has been a lot of information about ""King Tides"" (i.e, perigean spring tides) on the news with a number of groups relating the peak king tide to future normal conditions (2050) under sea level rise scenarios along the east coast of the United States.   The effects on the magnitude of the tides are obvious when we compare normal tides (OSU model results for a day in 2010)    with the recent tides for the entire planet (spring tides): .   While most of the difference is associated with the spring tides, about 2-3% is associated with the relative position of the Moon.   My question is related to the recurrence interval of perigean spring times. Some sources mention that they occur 3-4 times a year. If that is the case, then why such a focus on the mid-October 2016 event?   Another related question, which constituent of the tide is associated with the perigean/apogean oscillations? "
976,"If North America were in the southern hemisphere, would the mountains and high desert have to be -east- of Tornado Alley?","I've been trying to collate the reasons why Tornado Alley in North America is what it is. So far, I have the following:   The continental landmass is in the mid-latitudes (where the polar jet has the greatest amount of influence). There are no geographic barriers, like bodies of water or mountains, between the North Pole and the rest of the NA landmass. Australia, New Zealand, South Africa (and Argentina for the most part) are separated from the South Pole/Antarctica by water.There's not much in the way of cold polar air dipping down as far south as the Florida Panhandle if there's a deep enough trough in the polar jet. Sources of abundant heat and moisture at the surface. This primarily comes from the Gulf of Mexico, but there's also the Caribbean Sea, tropical Atlantic, plus the influence of the Gulf Stream and Bermuda High. Large areas devoid of rough/rugged terrain. Besides the Appalachians and the Ozarks, there isn't a lot of mountainous terrain in the middle and eastern sections of the continent. The clash between tropical and polar air can continue undisrupted. In fact, the Appalachians can have the same funneling effect to tropical air that the Rockies have, shielding the Mid-Atlantic/Delmarva region while the Mid-South (sometimes even up to the Ohio River Valley) gets raked by tornadoes. Mountains and high desert to the west. Warm, dry air coming off the High Plains in the leeward side of the Rockies and the High Plains in eastern New Mexico create westerlies at mid-levels. It acts as a lid, preventing surface moisture from rising. This is called a capping inversion, ""cap"" or elevated mixed layer. When the cap erodes, supercells can erupt. Wind shear: Cold, dry northwest winds aloft; warm, dry westerlies at mid levels; and warm, moist air at the surface. Not only is wind direction changing with height, but wind speed as well (if there's a strong flow of moisture from the southeast, a ""low level jet"", then shear is further exacerbated).   But I wonder, what if North America were in the southern hemisphere? Would the mountains and high desert have to be situated on the eastern side of the continent to compensate? The predominant airflow in the northern hemisphere is west to east, due to Coriolis forces caused by the Earth's spin. "
977,Do reverse faults tilt the underlying layers of rocks to form an angular unconformity?,"I came across this question while studying in my text book: What does the existence of strata containing a reverse fault and above them parallel strata refer to? I thought that referred to an angular unconformity, thinking that the fault should make a tilt in the layers, and that the tilts which appear in angular unconformity happen by a fault or a fold, but I found that the answer is ""disconformity"", so I became confused. Would that reverse fault present only a crack not a tilt? Or was the strata where the fault appeared was parallel so the movement didn't affect the angle of the layers? Would the tilt which appears in angular unconformities happens by other factors more than a fault and a fold?. I would like anyone to help me understand this, because I didn't get help searching in many websites but some definitions and concepts which made me more perplexed. "
978,Why don't weather forecast models normally take solar eclipses into account?,"Since there is a total solar eclipse somewhere almost every year, I would have thought it would be included as a standard option in weather forecast models.  However, I've learned that is not really the case.    The moon does not normally affect weather, but during a solar eclipse, there is reduced solar radiation reaching the surface of the Earth.  This causes cooler temperatures and changes in wind speed/direction than would not otherwise be predicted.   The NOAA ESRL HRRR took the solar eclipse of August 21, 2017 into account when doing the weather forecast and found cooling of up to 6 degrees Celsius in some places.  Do any other weather forecast models take solar eclipses into account?  Or, is this the first time?  Why don't weather forecast models normally take solar eclipses into account?   "
979,Are there probably decent oil fields located in the middle of the ocean?,"I did a google image search for a world map of offshore oil. Surprisingly I found virtually nothing. I had to search country by country for such maps.  I noticed most if not all were located very near the country's shore, on the continental shelf. These are fairly shallow seafloors, not even going below 1 km deep.  I guess this is because, it's easiest to explore (and drill) in the shallow regions first. But what I want to know, is there good reason to believe the very deep ocean also has oilfields.  So here is my question: Given our current understanding of geological history, is it likely that the oceans have decent oilfields located underneath the very deep seafloor?  ""Decent oilfield"" would be something like 10+ million barrels of oil without more sulfur than a Heavy Grade of Crude.  We have good bathymetric data of most oceanfloor, e.g., the underwater mountain-range in the mid-Atlantic, and the superdeep trenches following the Mariana Islands. I'm hoping that just by looking at the shape, we can make a good prediction where oil is located.  My only hint is a few very deep regions in the Gulf of Mexico, like this field that's 2.7 km below the sea. I am not aware of any other deep offshore platforms. I noticed the Gulf of Mexico has a fairly...what's the word here...bubbly shape in the deep parts. "
980,How can a storm drop 40 inches (1 metre) of rain?,"Hurricane Harvey dumped more that 20 inches (500 mm) of rain over a large region, with 40+ (>1000 mm) in some spots... and much more expected.  How is that possible?  Does the atmosphere really hold that much water?  Or is it getting repeatedly evaporated from the ocean and dropped onto the land by the circular winds, implying an enormous evaporation rate while over water? "
981,Difference between NCEP's 20th Century daily Forecast and Analysis variables,"NCEP's Twentieth Century Reanalysis (V2) provides daily variables from 1871/01/01 to 2012/12/31. Monolayer analysis variables are made available in a regular grid and forecast variables in a gaussian grid. This distinction is made very clear in their list on their webpage, although I think the grid is not the main problem here, but the terms in bold.  Daily precipitation rate, for example, is a forecast variable. This makes you think weather you may use forecast and analysis interchangeably. What are the main differences? Any pros or cons? Are all of these still considered reanalysis? Any assumputions I need to make?  This question came up as a consequence of the discussion held here.  Thank you in advance. "
982,"Why do human populations concentrate near fault lines, volcanoes, etc.?","I've noticed that many places with large populations tend to be prime zones for natural disaster.  Examples: Silicon Valley = earthquakes, Houston = hurricanes and floods, Japan = tsunamis and earthquakes, Santa Maria = volcano, Vesuvius = volcano, etc.  This doesn't seem like a coincidence, especially given that people would naturally want to stay away from disaster-prone sites. Clearly there must be a benefit to living in such places.  My guess has always been that it probably goes something like this:     Active fault zone → mountains &amp; volcanoes → rain &amp; water → fertile soil &amp; wildlife → food   Or maybe like this:     Storms/monsoons → rain &amp; water → fertile soil &amp; wildlife → food   But I really have no idea, and this has been a question I've had for a long time.  Is this accurate? Is there more than meets the eye? Is it maybe partly a coincidence? Explanations would be greatly appreciated, since all I have right now is just a guess. "
983,Interpolation and extrapolation of unstructured data in python: memory error,"I have 3 arrays, for longitude, latitude and temperature (so the observations are scattered in space). I want to apply interpolation on these data, but also extrapolation. I 've written the code beow, but I get an error about memory. Each of the three arrays has about 700 points.  The reason that I want to extrapolate is because i want to cover all of the region of the map.  This is the part of my code, which is about what I described:  m = Basemap(projection='merc',llcrnrlat=34,urcrnrlat=42,\         llcrnrlon=19,urcrnrlon=35,lat_ts=20,resolution='h')  xi = np.arange(19,35,0.01)  yi = np.arange(34,42,0.01)  xi,yi = np.meshgrid(xi,yi)  lon = np.asarray(lon)  lat = np.asarray(lat)  temperature = np.asarray(temperature)  rbf = scipy.interpolate.Rbf(lon, lat, temperature, function='gaussian', smooth=0.)  zi = rbf(xi, yi)  x,y = m(xi, yi)  zi=np.array(zi)  mdata=maskoceans(xi,yi,zi,resolution='f',grid=1.25)  m.drawcoastlines()  m.drawcountries()  m.drawmapboundary(fill_color=""#cce6ff"")  sc = m.contourf(x,y,mdata, np.arange(-15.0,40.01,1),cmap=jet,extend=""both"")   Does anyone have any ideas about the interpolation methods that I should use and how I could make it work?  I've already used griddata, which works fine, but it is just for interpolation, so the new matrix is limited and it doesn't cover the whole area. I've also read that rbf doesn't work for more than 20 points, but is there any other method for large datasets? "
984,Are there ways stormwater attenuation can be quantified for comparison between different systems or conditions?,"Various sources agree land cover changes impact the attenuation of stormwater. E.g. forest areas generally slow the rainfall-runoff response and moderate it, reducing peaks in hydrographs, as compared to urban areas.   Is there a way stormwater attenuation can be quantified, by field measurements (eg. observed streamflow) or model outputs? If so, what are some examples of how this can be done? The reason to quantify attenuation would be to compare differences in attenuation between different basins or between different conditions within a basin. "
985,Will global warming lead to agriculture in the Arctic?,"From what I understand, global warming will make growing food a lot harder in areas like the American Midwest because temperatures will become too high for most crops. At the same time, Arctic (and Antarctic) regions will heat up and permafrost will melt. Would areas like Alaska, Siberia, and northern Canada then become suitable for large-scale agriculture? And if so, would this be enough to make up for the lost production in warmer areas? Or are there other factors in those areas that would make farming impractical? "
986,"Was climate change inevitable anyway, or is there more to it?","Climate change is now one of the greatest challenges facing humanity, but it seems that we have been here before; if we look at the world's climate over a much longer period than 150 years.   During the Paleocene-Eocene Thermal Maximum which occurred 50m years ago, the poles were ice-free tropical regions, with very high carbon levels, and temperature increases of as much as 5 degrees.  I am just wondering if what we are currently seeing was going to happen anyway? Has the discovery of oil, and the resultant human activity just accelerated an already inevitable outcome? "
987,How is the total area of the world's oceans 361 million sq km?,"How is the total area of the world's oceans 361 million square kilometres? I can't see how the five individuals ones add to that.  When I Google how many squared km is this/that ocean, I get    When add the areas of those five oceans,  106.5+161.8+70.56+14.06+20.33    I get 373.25 million sq km.  Yet the world ocean, which should be the sum of the 5 oceans, is 361 million sq km.  If I try this site  [website]It says Pacific = 155.557,  Atlantic = 76.76,  Indian = 68.556, Southern =2 0.327, Arctic = 14.056  155.557 + 76.76 + 68.556 + 20.327 + 14.056 = 335 sq km  So, also, not 361 million square km  Any idea why the figures differ and what are the correct figures? "
988,How does this melted-wax erosion pattern form in sandstone?,"How does this kind of erosion pattern that looks like melting wax form in sandstone? Can you describe the kinds of processes and kinds of rocks that are needed for this? I've seen it in Nevada, but this example is from Jordan.   (Image by Ethan Welty) "
989,Does crustal thickness have anything to do with how life existed and sustained on Earth?,"The original question that was put on hold ""If the crust were the thickest layer of Earth, what effect would its thickness have on organisms?""  was actually one of those 'counterfactual question' found on my science book, and it was really just a 'reflect upon' question. And it's actually a hard one for me to answer since it's 'what if?'s. So by revising, it would still confuse some poeple, but I guess it's already specific on its own. But I still find it hard.  Follow up question:  And what if it ever was thicker than the mantle or the rest of Earth's layers, can the planet still sustain biological life? "
