Index,title,body
1190,How much yeast can I reuse from the last fermentation?,I have a yeast on the trub from my 5 gallon batch fermentation. I want to reuse it for my next batches.   Is that ok if I add all of this yeast to my next batch?  Or is there any proportion I should follow? 
1191,How is peanut butter flavor added to beer?,"I've encountered several commercial beers with peanut butter flavor and I'm interested in making something similar but I'm not 100% sure how to go about it.  I've seen reference to peanut butter powder but I'm not sure if this is the recommended way to do it or, even if it is, if there are other methods worth considering.  How to commercial and home brewers generally add peanut butter flavor to beer and what other prominent options exist?  Is there a straightforward way to process peanuts at home to add them to beer? "
1192,"Same wine, different taste","Have you experienced the feeling that you open a bottle of your homemade wine and it seems to be a different wine from other bottles of the same batch? I have noticed the difference from one day to the following, so it is not a matter of aging. I know that wine flavor may depend on the context, for example, what you are eating or what you have eaten, but I have noticed big differences in the wood tannins presence, for example. Any explanation or it´s just me? "
1193,Can I use yeast from a bottle of beer?,"I just made a nice pot full of wort with expensive malt and hops. I pitched the yeast and two days later, no action. I'm pretty sure the yeast is dead, expired, no good. There is no brewing supply near me and the online stores require minimum purchases, minimum S&amp;H and are a week away. Yikes! Can I buy a bottle of beer where the final fermentation was done in the bottle and use the sediment? If so, what's a good brand for that?  "
1194,Use of green tea to flavor beer,"I'm considering using some green tea to flavor my last batch of yuzu-wit beer. I was wondering if anyone ever used tea for this purpose.  My first idea is to put the tea in a hop sac with some weight to make in sink and to put it in secondary fermentation for 2-4 days just before bottling.  How does that sound ?  Also, i'm worried about contamination from the tea, should I freeze the tea ? sink in vodka (wouldnt that make it loose its flavors ?) ? or just pitch it and hope ?  Thanks :) "
1195,How to quantify tannin level in red wine?,I just tasted a wine that has much silkier tannins than I've ever tasted before.  Is there a way to quantify the 'silkiness' of tannins in that wine vs another?  Is it the average length of the tannin molecule? Would I need a gas chromatography mass spectrometer or some kind of fancy piece of equipment?  How can I measure tannins? 
1196,Effect of ambient temperature on mashing pot,"I've been wondering for a while, and not least now that I've found a post here about how to solve my calibration issues on the Sestos S1D PID, whether the ambient temperature surrounding the mashing container will effect the container in such a way that I may need to recalibrate depending on season?  I live in Iceland and I usually brew on my balconies. This means that I'll be brewing in temperatures ranging from -5°C to maybe +15°C. I have a 50 liter steel pot and a 5500 W element. I usually mash with around 35 liters in the pot, excluding grains.  To formulate my question specifically: Would a 20°C difference in ambient temperature significantly alter the mashing temperature or would the PID be able to keep it under control? "
1197,"Would this grain bill make ""true"" Irish Red Ale?","I have a problem. I've read BJCP description of Irish Red Ale, and many recipes and... they don't quite match. Some recipes use crystal malt. Some does not. Most use roasted barley. Some do not. Many use monachium malt. Many do not. And I feel lost.  How about this grain bill?   3kg Pale Ale 1kg monach 2 500g CaraRed 150g roasted barley / black malt   Is this honest to the style? And, if hopped and fermented properly, would it taste like one?  By Brewtarget, it looks like OG, FG, ABV, IBU and color in EBC would be in style, but that's not the most important part. Would it be red? And would it taste properly? "
1198,Steep caramel malt in all grain brew?,"Are there any situations when this would be needed, or make any sense?   Steeping base malts usually makes no sense at all, and changes to taste made by steeping black malt or roasted barley instead of mashing it are obvious. But what about crystal / cara? Always just dump it to my mash tun?  "
1199,No fermentation after 3 weeks,"About 3 weeks ago I brewed my very first beer, a simple lager. I checked on the beer after 1 week of fermentation and now again after a bit over 3 weeks. At both times the density of the beer didn't really change. I think that no fermentation took place but I am not sure how to tell. Here is a photo of the beer [website]I used about 7g of dry Safbrew T-58 yeast for roughly 5l and I still have about 6g left. The temperature of the room is about 15-19 degrees and it's quite dark.  Can I still activate the yeast or should I add some yeast? Is there any way to save the beer? "
1200,Mashing vessel inside oven to avoid heat loss,"I just saw a YouTube video where since guy puts the mashing tun - a pot in this case - in the oven to help with heat loss.  I believe he didn't heat it, but world heating the oven to around mash temperature would help? Is this a common technique for small batch brewing?  "
1201,How to bottle Hard Cider,"I made hard cider this way: [website]except I also added cranberries, a couple tablespoons of sugar, and cinnamon. I was wondering after how long it will be done and if, when, and how I should bottle it. Thanks in advance! "
1202,What are the guidelines to store beer ingredients?,"I am new to the homebrewing world. In this moment I have just brewed using prepared kits (I use Brooklyn Brew Shop kits). However, I am considering trying new recipes and therefore buying the ingredients separately. As many of them come in larger quantities that I need, I was wondering   What are the optimal ways to store them? (for all of them: malt, hops and yeast). For how long will they last?   Or otherwise, do you know any online shop (I live in the UK) that allows me to buy just the amount I need for my batch? "
1203,Yeast and flower for raspberries and rye beer,"I'm thinking about making a rye/raspberries mixed beer in a 3:1 d water (basified with Mg(OH)2 to PH 6.5)/glucose ~0.1% some flower smoke (not sure what flower yet).  What yeast should I use to get a even more powerful nut/flower/fruit taste from this mixture and get a ~7% alcool percentage? Also what flower should I burn?   My idea is to mix ~200g powdered rye in basified water and cook at 80ºC for 1h, (at room temperature) add ~30% raspberries until it forms a homogeneous solution (keeping PH), add the yeast then let the smoke sit above the liquid as soon as the fermentation ends, filter it, add agar-agar and finally filter again. "
1204,Stuck Kvass fermentation?,"So I was making kvass, and have decided to make it a little more alcoholic. I made it using the following recipe:  Slightly burn 3 pieces of toast, add to boiled water, and 1.5 handfulls of raisins.  Wait 8 hours  add active dry yeast, .5 cups regular sugar, .5 cups brown sugar. Mix everything. Put in new bottle and use baloon as airlock. It has been in airlock since yesterday.  I'm kind of surprised that the baloon isn't filled up a little more. Also, how long should I keep it in this stage? How and how long should I bottle it?  "
1205,I'm worried about adding germs to my brew when dry hopping,"I'm looking at these instructions - [website]In section 13, it says something along the lines of ""Add the hops after 10 days ... the hops are added by placing the tea bag into a cup of boiling water...then add the contents of the cup including the tea bags to the fermenter.""  Now my primary fermentation vessel has a handy tap on the side so I never take the lid off to check gravity during my brews. I'll have to break the rules for these instructions which means air and germs will get into the wort. How much of a risk is this? How can I minimise the contamination? Why do we even have air locks if we are in the habit of removing bucket lids during fermentation?  I'm still a bit new to this but this basic question has always vexed me. "
1206,"Why are some of my batches too sweet in the bottle, and can I rescue them?","I've had pretty good success brewing kits generally, but towards the end of last year I went on a mission brewing a few batches in fairly rapid succession.  Unfortunately for me, most of the resultant brews have come out too sweet and slightly flat in the bottle.  They all seemed to ferment out completely (as measured by hydrometer).  This has happened to:   Woodfordes Admiral's Reserve, brewed in October '15, bottled in November Young's American Pale Ale, brewed in Oct '15, bottled in November Brewferm Diablo, brewed in Aug '15, bottled in October Brewferm Triple, brewed in Jun '15, bottled end July   At the same time I've had some brews behave perfectly - St Peters Ruby Red Ale (Dec), Woodfordes Nog (Sep), Brewferm Abdij (May), Better Brew Czech Pilsner (Aug), and another Young's American Pale Ale (June).  I've previously brewed the Admiral's Reserve with no problems too.  I think what might be happening is the newly-filled bottles might be being stored too cold to allow proper bottle conditioning.  Our house is quite cold in the winter months (my wife doesn't put the heating on unless it's about 16 deg C indoors) and most of the failures were in the Oct - Dec bottling timeframe.  I just put the bottles high in the conservatory thinking it would be warm there, but actually it's not really.  I wondered if this might be the case and put the Ruby Red Ale into the cupboard as below a day after I'd bottled it, and it's mostly okay.  I tried to rescue the Admiral's Reserve and the American Pale Ale by bringing them into a warm place for a while (cupboard with fan heater, kept at approx 21 deg C).  However no joy - I wonder if the yeast had given up the ghost by then.  Can I rescue these brews?  Possibly by venting, bringing up to a warm temperature and adding some fresh yeast?  My wife quite likes the sweet Triple so I'm not too worried about that, and probably the Diablo as it's very similar.  Full notes from the failed brews are below (sorry for the long post!):    Woodfordes Admiral's Reserve  10 Oct 15 Brewed as per instructions to 18 litres. Starting gravity 1.052.  On floor of the conservatory with heat belt, temperature over fermentation between 22 and 24.  23 Oct 15 Checked SG - was 1.012.  Still a few bubbles.  27 Oct 15 Checked SG - was still 1.012.  Still the odd bubble as well.  Racked to secondary which also bubbled.  Notes from last time said it was still bubbling slightly after 4 weeks but SG had got down to 1.005!  06 Nov 15 SG now 1.010, so 5.5% abv (5.7% with priming sugar).  Bottled with 75g of sugar into 31 500ml bottles, put at top of conservatory to condition.  21 Nov Bottles pretty cold in conservatory so taken to airing cupboard with fan heater, held at approx 21 degrees.  Young's American Pale Ale  27 Oct 15 Brewed short to 20 litres instead of 23, SG was 1.060ish.  Put vessel on floor of conservatory with heat belt.  09 Nov 15 Vessel still bubbling.  Have twice tapped on the lid to displace water droplets which fall back into the wort and seem to kick things off again.  10 Nov 15 Measured SG at 1.004! That gives a current ABV of 7.4%! Added hops as it has pretty much stopped bubbling.  12 Nov 15 Transferred to secondary.  17 Nov SG probably 1.005 actually.  Is about 7.4% including priming sugar. Batch primed with 90g of the sugar (100g was supplied but I'd brewed short) into 29 500ml bottles and 9 330ml bottles.  21 Nov Bottles pretty cold in conservatory so taken to airing cupboard with fan heater, held at approx 21 degrees.  Brewferm Triple  1 Jun 2015 (or 4 Jun) Two kits brewed full to 18 litres with 1kg of light dry malt extract.  OG not taken.  27 Jun (approx) Tested, still at 1.020.  Gave a good stir.  15 Jul Stuck at 1.020 so added Belgian ale yeast (Mangrove Jacks M27 Belgian Ale Yeast). Airlock activity by the end of the evening.  More airlock activity the next day, looks like it might have restarted.  29 Jul Gravity down to 1.011 - 1.012 so transferred to bottling bucket.  Temperature was 18 degrees.  Was a bit left over on the trub but tried to keep yeast out of the beer.  Beer was a bit cloudy, but not excessive.  Bottled into 30 33cl Duvel-style bottles, 8 33cl Leffe bottles and 7 50cl bottles (one half full).  Primed as per instructions with 7g of sugar per litre, so 100g for 15 litres indicated (all that was remaining after testing and leaving some on the trub).  I wonder if this might be too much sugar?  Brewferm Diablo  06 Aug Two kits brewed full to 18 litres with 1kg of light dry malt extract.  Starting temperature 26 degrees, OG 1.073ish, not easy to tell as head very full even in testing tube.  Airlock bubbling the next morning.  17 Sep (ish) Gravity still at 1.020 so added Mangrove Jacks M27 Belgian Ale yeast.  Noted temperature was down at about 17 or 18 degrees C so put on brewbelt.  Next evening it was bubbling again and up at about 25 degrees, so brewbelt loosened a bit.  02 Oct Transferred to secondary.  Gravity 1.012ish.  07 Oct Primed with 112g demerara sugar into 48 330ml bottles. FG 1.012, so 8% (8.2% with priming sugar).  Up on to conservatory shelf to warm condition, although it's pretty cold inside at the moment. "
1207,What is this husk-like material in allegedly de-husked Carafa 3 Special?,"I'm brewing Black IPA. So I needed less bitter black malt. My choice was Carafa III Special - it is supposed to be de-husked kind. But it looks like this:   Brighter shot, close-up on thing that made me wonder:   What is it? It looks kinda like husk pieces. But there should be no husk pieces in this malt. Does this malt always look like that, and what part of grain actually forms these flakes? Or maybe shopkeeper just made a mistake, as he weights and packs malts on demand. "
1208,What to do with not so de-husked Carafa 3 when brewing black AIPA?,"I bought what was supposed to be Carafa 3 special. But it has a lot of husk. I don't want roasted bitterness and acridicity in this brew. What should I do?  Today is the brew day and I needed to go with what I had. So I steeped 400g (grounded to about 200-300 microns) in cold water all night. Today I used 150 microns filtering bag and discarded solids. Resulting liquid is thick, black, opaque and hardly bitter. I was planning to add it at the end of mash, to convert leftovers, if any, and to filter it with the rest of my wort. But now, when I know there was husk in it, I doubt if it is the best plan. Should I rather pour it into filtering tun? Or add at the end of the boil?  "
1209,What happens if fermentation happens at wrong temperature?,What will happen with my beer if fermentation takes place either at a too hot or too cold temperature? What will be the effects on the flavour? 
1210,Can big late hop addition hurt AIPA?,"I made two mistakes at the beginning of the boil, and I under-bittered my beer by 20 IBU. This is AIPA, so underbittering is serious mistake. Sadly, i only realized that by putting my notes back into Brewtarget at 15 minutes til the end of boil. I recovered using 35g Citra and 35g Mosaic at 10'. 26 liters ≈ 6.8 gallons batch. It got me bitterness I wanted (70 IBU in theory, and wort tastes just right). But my 20' addition was already there. I also still added 30g of Cascade at 0', for aroma. Didn't quite have a time to think it thorough, so, well... And I still plan to dry hop.  Is there something like ""too hoppy"" Black AIPA? And if it is, have I crossed the line already, or can I still hope for it to be ""in style""? "
1211,Hard cider funky taste,"I made hard cider this way: [website]except I also added cranberries, a couple tablespoons of sugar, and cinnamon. And yes, I used Fleischmann's rapid rise yeast. Today, after 2 weeks my airlock balloon deflated and I decided to bottle the hard cider. So, I combined everything that fermented with a little bit of water that I boiled and added a good amount of sugar to (so that the yeast hopefully feeds on it). I tasted it and it was mainly sour and odd tasting. No apple flavor and not sweet either. Is this normal? Why does this not taste that good? Can I fix this? "
1212,Unwanted yeast flavor last 2 brews (using starter),"The last 3 all grain batches I've done have been using US-05 (IPAs) or 04 (porter) with yeast starters, which I'm relatively new to. Not sure what I'm doing wrong but the IPAs taste so similar despite very different malt/hop profiles-there is almost a Belgian, yeast flavor quality to them that overtakes the brightness that should be there in the style of IPAs I'm brewing. Before I started doing starters this characteristic never showed up. My porter (the 3rd brew in the aforementioned since utilizing starters) was spot on what I expected flavor wise, but I'm wondering if the malt bill there is such that it would overtake the yeasty taste no matter what.   I'm not sure what might be wrong in my process, as I try to be very careful with sanitization post boil/pre-ferment. Do I need to let the yeast separate 1/2 hour before pitching and get rid of the ""liquid-y part"" at the top and only pitch the ""cake""? Can anyone help? "
1213,"""FV"" abbreviation in BrewDog recipe","I am attempting to follow a recipe in BrewDog's excellent DIY DOG (see Albino Squid Assassin recipe, page 217)  As hop additions, as the last 2 additions it lists:  * Chinook 100g   FV   Aroma * Citra 75g      FV   Aroma   Throughout the other recipes it tends to list the last set of hops as ""Dry Hop"". (in fact the recipe on the previous page lists hops for both ""Dry Hop"" and ""FV"")  What does FV mean here? Add to the fermentation vessel, while fermentation is still occurring?  "
1214,Dry hopping do's and dont's?,Hi me and my future wife are brewing a bunch of different beers for our wedding. Next up is an IPA so we are curious of how the dry hopping process works. I'm looking for do's and don'ts and also a description of the process from the fermentation until the finished product.  Here are some additional questions.   What types of hop are best for dry hopping?  Can I bottle ferment after dry hopping for carbonation?   Any help is appreciated! 
1215,Can I cook/eat milled barley malt?,"I've got a small bag of whole barley malt. After doing a bit of reading I'm getting conflicting information.  Some say the outer hull in not edible, while others say it is fine and a good source of fiber.  Take this yahoo answer for example, which indicates that unhulled wheat is the same as whole wheat.  I don't think that's true, as I'm under the impression that the outer hull or chaff is not the same thing as the bran (and germ) included in whole wheat.  Is the unhulled barley edible or not?  My intended purpose is simply to mill it and simmer as a breakfast cereal. "
1216,Recover a brew that quit fermenting after I moved to secondary fermenter,"I started my first batch of beer, a ""Nut Brown Ale"", 2 weeks ago. Its initial gravity was 1.040. As per the instructions, I siphoned the beer into the secondary fermenter (a glass carboy) after two days. The airlock had already quit bubbling in the initial fermenter. Its gravity was 1.020 at that point. Today, 10 days after the move to the secondary fermenter, I tested the gravity and it was only at 1.018. The directions on the kit said it should be around 1.008-1.012 after 7 days.   It built and maintained positive pressure on the airlock the entire time since I moved it to 2nd fermenter, but I never actually saw bubbles. My room temperature is around 65F at night to 80F in the days. The beer tastes like ""beer"", but is kind of weak.  What did I do wrong? Should I add more yeast?  Update: I did the swirling method a few days ago. The airlock has started to show activity and a layer of bubbles has formed at the top. "
1217,What are the exact dimensions/specs of the fittings on a standard stainless steel Hansen Coupler?,"I have a standard stainless steel Hansen Coupler for Pin-Lock type Cornelius Kegs.  I'm trying to find the exact specs on both the 1/4 MFL and the inside (female) threads, where it connects to the actual pin lock coupler.  The coupler and the 90 degree elbow unscrew, and the coupler itself has a male threaded end that I've seen various places refer to as 7/8-14 and 5/8 BSP - but it doesn't seem quite that big.  Is that correct, or is it something else?  What exactly is a 1/4 MFL in normal terms?  Is it a 1/4in SAE 45 degree flared connector, or is it a 37 degree AN style connector?  Or something else all together?  the one I have looks like this "
1218,Fly Sparging: Can I start boiling straight away,"I fly sparge directly into my boil kettle and in general I have the heat on while I'm doing this.  When this was on my stove it wasn't powerful enough to get the water boiling before finishing the sparge so it saved me a bit of time.  Now I have an outdoor burner that is very powerful.    I'm wondering is it ok to start it boiling while sparging or should I wait till sparging is done?  Specifically, why should I do one or the other? "
1219,What kind of beer would a Yoda Beer be?,"Say Yoda brews in Dagobah before Luke's arrival. For my next batch I would like to make a ""Yoda Beer"", what kind of beer would Yoda brew? Ale? Lager? which variety? "
1220,Can a contaminted brew be identified by sight?,"I brew ten-gallon batches of beer split into two fermentors.  The last batch that I kegged had one infected fermentor, while one remained uninfected.  One bucket showed a white powdery substance covering the remnants of the krausen, as well as an oily and whitish film on the surface; the other looked normal.  I understand that there are only a few organisms known to grow in beer.  Is there a way to identify which bug has contaminated the brew?    Perhaps the various organisms are different colors?  Perhaps the texture varies? "
1221,How do I decide if the beer is ready? Is my fermentation complete?,This is my first time brewing and I've followed the instructions from a kit. It says to leave the beer in the key for two weeks and its ready when it stops being cloudy. Its now been a little over three weeks and the beer is still cloudy.  What do I do at this point? Can I assume that it's been there long enough and this batch is just going to be a bit cloudy. Or do I leave it longer and wait till it stops being cloudy? 
1222,Priming Sugar Affect on Fermentation,I screwed up took a batch that had only been fermenting for 3 days and started to bottle it before I realized it was the wrong one. [link]  During this screw up I ended up added the priming sugar then putting it back to ferment.   How will this sugar affect the fermentation process and final beer? Should I add more sugar when I go to bottle it?  
1223,Can I do a high temperature starter?,"I know if you are adding the yeast directly to the wort you want to keep the temperature similar to that of your eventual fermentation temp to minimize shock to the yeast. However, I plan to make a starter, flocculate the yeast in the fridge, and then pitch the slurry. This being the case, I'm not worried about shocking the yeast with a temp change. Can I up the temp of my starter given this information to encourage faster yeast growth? Will off flavors get into the beer even if I only pitch the slurry and throw out the beer from the starter? Are there other potential problems, and what would be an ideal temp for the starter? "
1224,Thick/Chunky Pumpkin Ale,"I racked my Pumpkin Ale into a carboy last night and it seemed chunky or thick. Is this a product of using the Pumpkin in the brew? I siphoned as much as I could but I questioned how much of the ""thick stuff"" should go into the secondary. It smelled great and had a great color, so I think it is going to turn out great. But can anyone offer insight on this?  I can post a picture of the carboy if it helps... I really hope this works out in the end.  It is an extract kit from Midwest Brewers Supply. I used canned pumpkin per the recipe with spices that came with it. I added extra pumpkin last 20 of the boil(many people suggested it on their site). I added a bit of pumpkin pie spice. It was in the primary for 13 days at around 70deg. It has a great aroma to it and cool color. Part of the batch has what I would consider normal consistancy of beer, there was just a bit of think stuff on top of the regular sludge on the bottom of the bucket. I cannot acess the recipe online right now (work) but I can do that later if you need me to do so. "
1225,Am I required to refrigerate bottles after bottling?,"My instructions that came with my kit said that I should let the bottles sit for 3 days, then age in the fridge for 10 days. If I don't refrigerate, will I get bottle bombs?  Advice on forums and other places says to leave them in the bottle for two weeks or even upwards of a month, I doubt every brewer has enough fridge space to store 5+ gallons of beer for 1 or 2 months. So, I am inclined to think they won't blow, unless I bottle with too much unfermented sugar in them.   Will leaving them out in room temp, cause them to pop? Are there any other reasons for me to refrigerate my beer, aside from taste? "
1226,Prevent haze on the inside of vinyl tubing when cleaning,"I've been cleaning my carboys with oxy-clean and it works wonders... no need to even brush (which is important if you're using the plastic 'Better Bottles').  So I decided to throw all my vinyl tubes in the warm oxy for a couple of hours. I rinsed the tubes really well by running high-speed hose water through them (shot 30 feet into the yard), but when they dried, they all had a haze on them--even the brand new, never used ones. I doubt it will impart any flavor or hold any bacteria, but I really don't like it. If I put a q-tip in the end and rub the inner wall of the tube, the haze comes right off, but I don't have a way to rub the entire length of the tube.  Has anyone else encountered this?  What did you do? "
1227,Will Adding an Active Mash to a Non-Active Mash Get Enzyme Activity Started Again?,"Background: A friend of mine does ten gallon batches of big beers, so has a lot of grain.  After mashing, his technique is to fly sparge with 170 degree water.  I understand this shuts-down enzymatic conversion.  He'll run out of sparge water, drain maybe 2/3 of the liquid from mash tun, and then lets me do whatever I want with the mash tun in order to make a second-run (partigyle) beer.  What I do during his sparging is to create a separate small mash with two pounds of two row, and get the enzymatic activity going well there.  Then, when the large mash tun becomes available, I adjust the temperature there to normal mashing temperature again (in the 150 F range), then mix in my small mash with the active enzymes (and enough appropriately heated water to mix in and come to rest at normal mashing temperature).  The Question: Will the enzymes in the small mash that are added to the large mash cause enzymatic activity in that grain that, earlier, had been ""too hot""?  I realize that the first large mash did most of the conversion.  This question is about what is left.  Will the enzymes in the small mash have a positive effect on the conversion of grains from the original mash?  Please only answer if you include references; we all likely have our ideas in the range of ""probably should"" or ""probably shouldn't"" get conversion going in the old grain, but I'm looking for something more definitive, a why it will or why it won't work, if at all possible.  Also, not interested in comments or suggested changes about the background...that's just the way it is, and what I have to deal with. "
1228,Negative effects of Wyeast American Ale 1056 turning slightly slushy in fridge,"I received a pack of Wyeast American Ale yesterday and popped it into the back of my fridge only to find this morning that it may have partially turned slushy from the (evidently) colder area in the back of the fridge. It definitely wasn't frozen solid, but I could hear a slushy mixture inside. I immediately pulled it out and moved it to another area that I know won't be as cold. I would estimate the duration of time in the fridge was about 18-20 hours (but that time would include chilling from ambient temperature.  Have I damaged the yeast beyond repair? Is the only way to determine the effect to smack it prior to brewing to see if it swells properly? Any recommendations on a course of action in either case? Should I go ahead and pitch another pack to be sure or is that overkill?  Thanks. "
1229,belgian vs german pilsner malt,"I've been brewing belgian beers with belgian pilsner malt, and german lagers with german pilsner malt without really thinking about it.   But what is it that distinguishes these malts to make them most suitable for their respective styles?  I've tried chewing on a few, but it's hard to draw a comparison, They both taste grainy and sweet. Is there really a difference? "
1230,How can I put minerals back into distilled or reverse osmosis water?,"The tap water where I live is filled with chlorine, flouride, some pretty bad elements such as arsenic, chromium, barium, etc. So I would like to purify my water with either reverse osmosis or distillation. This will remove all contaminates, but also any minerals the water had as well.  I have been told that beer needs minerals, the lady at the brew store wasn't exactly clear as to why or what minerals. Several articles I have read, talk about adding gypsum when brewing or re-adding some tap water.  What minerals do I need in my water? How can I add them? "
1231,"Oatmeal Stout, steeped grains 45 min, extract recipe: Should leave in Prim longer than usual before move to Sec?","Q1: Wondering if since I steeped recipe 4 lbs of various grains to 45 min vs recipe ""recommended"" 20 min...should I or do I leave in primary carboy for 2 to 3 weeks vs recipe ""recommended"" 1 week? or is there a FG I should wait for before racking to sec carboy? (OG 1.065) Q2: Is there a FG I should wait for before bottling?  "
1232,Did I mess up my mead?,I am attempting to make 1.5 liters of mead as a first go.  I was very lazy though and used a whole packet of lalvin 71b-1122 on such a small batch.  1 week has gone by.  The color looks good but everything has settled to the bottom.  Did it just eat everything super fast?  Is it ruined?  Cheers 
1233,How can I test the PPM of different minerals in my Water?,"As a follow up question to this, I'm interesting in testing every batch of tap water for the PPM of various minerals (calcium, magnesium, sodium, chloride, sulfate, etc). Are these test strips available at the LHBS? I saw that Northern Brewer had complete water testing kits available starting at $100, but I would rather not pay that much.  How can I test the PPM of the tap water, myself? "
1234,"First time brewing lager, no fermentation","I set up a new fermentation chamber and was keen to try my hand at a lager. Unfortunately now 5 days on there hasn't been any fermentation so I think I may have shocked the yeast with the cold or just not given it enough of a headstart.  I'm brewing a Pilsner based on the how to brew recipe using White Labs WLP800 Pilsner lager yeast. Fermenting at 50F / 10C. I only left it in the starter for about 3 or 4 hours, and the temperature was probably about 15C but fluctuated a bit.  A couple of questions, what's the best way to proceed? What is the best way to do a lager starter in the first place? "
1235,Salvaging this Sorachi Ace IPA,"A few times I have made an (almost) single-hop IPA with a hop I haven't had before, to get a good idea of what it's like.  Mosaic IPA was wonderful.  Nelson Sauvin IPA was very good.  Now, Sorachi Ace IPA...  The basic idea is (20 liters):  OG of about 1.054 IBUs of about 43 BU:GU of about .8 Bittering hops (Magnum) at :60 The ""single hop"": .5 oz at :20 .5 oz at :10 .5 oz at :05 .5 oz at flame-out 2  oz dry hop &lt;&lt; not added yet   I just racked the Sorachi Ace one, and the ""preview"" taste was a little scary.  I'm not sure I'm going to find this beer very enjoyable.  I am considering sacrificing the ""single hop"" concept and dry-hopping with something else, to get something I'll like better.  I've got some spare Citra and Cascade I could use.  How does that seem?  Or has anyone tried a single-hop Sorachi Ace IPA and found it to be really good, and think I should just carry on with the original plan? "
1236,How to add DME to the wort,"I typically use LME for my wort, with no prblems, but this time I am trying a slightly bigger beer and want to add DME to boost the OG.  The one time I tried adding DME to my wort, I just dumped it into the boil pot 2 minutes before knockoff, and it clumped so badly that I spent 20 minutes (without flame) breaking everything up so it could dissolve. Threw off my timing, but everything was okay in the end.  My question is, should I dissolve it in cooler water (in a separate pot to avoid the sudden clump - seemed to clump in contact with the steam)?  Is there a different/easier way to deal with DME? "
1237,What is the proper way to maintain temperature in a water cooler Mash tun by adding hot water?,"I bought the 10 gallon water cooler from Home Depot. The hole in it is about 3/4"" diamater. After discovering that Home Depot, Lowes, Ace Hardware, and etc. did not sell all the components (hose barbs, coupling, pipe nipple, ball valve) in stainless steel or brass, I went to my LHBS, where they only sold 1"" pieces. Getting frustrated, I widened the hole in the Home Depot water cooler with a titanium drill bit to 1"" diameter and put it together.   The temperature drops significantly over 60 minutes. For example, the test I just concluded with 5 gallons of water resulted in the following (Of course, opening the cooler to measure the temperature will change the outcome by some degree):  Minutes | Temperature (F) | Change   00    |     163         |   0   15    |     158         |  -5   30    |     153         |  -5   45    |     153         |   0   60    |     151         |  -2   Oddly, the temperature dropped 5 degrees in the first 15 minutes, another 5 in the second 15 minutes, didn't drop at all in the third 15 minutes, and dropped two in the final 15 minutes.  Test 2:  Minutes | Temperature (F) | Change   00    |     163         |   0   15    |     160         |  -3   30    |     160         |   0   45    |     160         |   0   60    |     169         |   9   Ok the brand new digital thermometer that I just bought today is obviously incorrect as the temperature spiked upwards 9 degrees. I'll have to repeat with a new thermometer.  There is a slight leak in the water cooler. I'll probably plaster the outside with silicon and test again tomorrow. However, I think I need to plan for a temperature reduction.  I've read that people typically add hot water to the mix if they are having trouble like I am having. How much should I add, at which temperature, and what time increments? Is this something that I'll just have to experiment with?   Should I just chock this up as a loss and buy a different cooler with a 1"" hole? "
1238,How much damage do aphids cause to hops?,"I have been growing hops by luck.  Last year I gave them a 3 pole teepee to climb and they flourished and were beautiful.  This year they were looking gorgeous once again, but days before I was about to pick them they became infested with aphids.  The explosion and destruction has been shocking.  My beautiful green cones are crawling with them and are suddenly turning brown (a separate problem?).  Some cones even have grey-black mold-looking stains I their bottom leaves.  HOWEVER, they still smell great and still have ample golden magic.  Question:  are my hops history or are they still worth picking.  My home brewing neighbor who has been a defender and supporter of my hops now turns up his nose.  How badly will the aphids effect my hops and our beer? "
1239,Hops - Do they stay in the wort for the primary fermentation or not?,"I have two sets of instructions for putting the wort into the primary fermentation bucket.  One says to just dump the entire contents of the wort into the bucket.  The second says to stir like crazy to create a 'hop cone', then syphon the wort, minus the hop cone, into the bucket ...  Oh, what to do???? "
1240,How is ABV calculated if distilled spirits are added to beer?,"How would one calculate the ABV of a beer if distilled spirits were added?  For instance, when making a beer recipe that called for adding bourbon as a flavoring agent.  If you started with, say, 5 US gallons of beer at 5% ABV and you added 1 quart of ""80 proof"" spirits, how would one calculate the resulting ABV? "
1241,"I just had my Big Mouth Bubbler carboy shatter, now I'm terrified","I've been using these big mouth bubbler's as my secondary fermentation now for a few months:    I was originally using them as primary as well, but being one that makes pretty high gravity beers, I was scared of the pressure build up inside even with a blow off tube, and what could potentially happen if the blow off tube got plugged up and too much pressure built up inside.  I am however unsure if having used them as primary before could have potentially weakened the container a from having held a lot of pressure at one point.  Anyway last week I had one filled up with 5 or so gallons and carried it down to my basement as my secondary.  And upon setting it on the ground (concrete ground, probably my first mistake), when it hit the ground the bottom shattered and beer went everywhere.  I've already fixed that mistake by making a padded area to place these on now when bringing them to the basement, but I'm pretty terrified of this ever happening again.  Is it possible using these as a primary weakened it to make this scenario more likely?  Are there other precautions I should be taking to make sure this never happens again?  Is this just a constant risk when using large glass containers?  Any other horror stories I should know about and strive to avoid?  I'm starting to think I shouldn't use glass anymore because I'm terrified this could happen again. "
1242,High Altitude Nitro,I recently relocated to Denver and found some excellent advice in this question but I was wondering since drj mentioned that since carbonation is an issue how that will affect my nitro setup and carbing?  My current process is to carb (using CO2) to about 7-8psi and then switch to beergas(75/25) that I set to 32-33psi. Will this need to be altered?  Thanks in advance for any help!  
