Index,title,body
1034,Confusion about EEA national section in applying for EEA family visa,"I am married to English person and we live in Italy. He works in Italy and I just finished my Masters. My residence in Italy is as a family member, as I am Egyptian.  We want to visit his parents and I am applying for an EEA family visa.   The question is in EEA national section. What is the information required? What is the meaning of 'Family Member of an EEA National?""   "
1035,What evidence is needed for a dependent sibling of a family member of an EU citizen?,"I'm an EU citizen (British) and my wife is Filipina. We live in Spain and my wife is here as a family member of an EU citizen with an Article 10 residence card.  Her sister is dependent on us and my understanding is that she should be able to join us here on that basis. However, I haven't been able to find any clear information about the proof that's required for her dependency. We do send her money regularly but not on any particular schedule or a specific amount. Basically we send money whenever she needs it. Would this likely be a problem? If we were to provide bank statements, would it be expected that the payments stick to a specific schedule and be the same amount each time?  In addition, are there any specifics on how long the regular payments should have been made for, or does it need to be a certain minimum amount? Right now we've been sending payments on and off for around the last six months, usually €100 or €200 at a time. Are there any rules specifying the amounts and frequency of money sent to a family member for them to be considered 'dependent'?  I would appreciate it if anybody has any experience following this process and can give me any more specific information as I've had trouble finding any online. "
1036,Get EHIC after I lived outside the EU my whole life,My parents are European and they got me Hungarian citizenship. They migrated to a non-EU country several years before I was born. Since 3 months ago I'm living in France. I think that here paying social security is obligatory.  What's the procedure for getting my EHIC from France? I heard from somebody that I need to ask in Budapest for a questionnaire S1. Is it so? Can I do it via Internet and send it to my French address?  
1037,Living in Australia after studying,"I applied to an Australian university and got rejected because I do not meet the GTE requirements. I'm sure it was because I was honest with them and said I wanted to live in Australia after my studies.    Here is what the GTE requirement says:     An applicant needs to show they are coming to Australia temporarily to gain a quality education.    At the same time:      The GTE requirement is not designed to exclude those students who, after studying in Australia, go on to develop the skills required by the Australian labour market and apply to obtain permanent residence.      Does this mean that I can apply for work visa only after I work for some time in my home country (or some other country)? Is student visa -&gt; work visa forbidden?  "
1038,US citizen: should my Filipina wife give birth abroad (in the Philippines) or in the US?,"I am a US citizen but I live abroad as a permanent resident in the Philippines. I've been married to a Filipina since early 2016. We've decided to move back to the US since my income in the Philippines is too low to cover our living expenses and my savings have been virtually exhausted.  However, my wife is currently two months pregnant. Right now she's in the middle of waiting for her medical report to come back (it'll be another 2 months for TB sputum analysis) so we can proceed with her visa appointment. If all goes as planned, we hope to be in the US by December, and she would presumably give birth in January. Note: because of my low income and savings, I am planning to rely on my proof of SSS credits to file the I-864W. However, while researching to ask this question, I just read something online at Immihelp that says only my work while we are married can be counted towards this waiver. Is that right?  Anyway, my back to my main question:  I am hoping that someone can give me advice on whether it would be best to proceed with our plans to come back to the US by December and give birth in January. We would probably move back to the state of Georgia, if I can get my old job back, or to Tennessee otherwise.  Would my wife be able to use Obamacare, Emergency Medicare, or other services for her labor if we go back to the US (probably Tennessee/Georgia)? Our goal is to pay the least amount possible while still giving birth in a respectable hospital. In the Philippines they have a nice Hospital called St. Luke's, which is about 10 times cheaper than hospitals in the US, but they will turn you away if you don't have enough money, so that would be a bit concerning if there were any complications and we weren't able to save up enough by then. "
1039,Employment in France after a master's degree,"Is it difficult for foreigners over 36 to find a job in France, after acquiring a master's degree there? My wife and I are planning to move to France from India. We already have over a decade of work experience here. We have enrolled into a French university to upskill and find a job in France.  Does anyone know if this is a risk as French companies might prefer younger employees? I know there will not be overt discrimination by age or race, but there could be some underlying trends. We were worried because we have taken a loan for this. We do not speak French now, but are planning to learn it soon.   "
1040,Question about Green Card for L1 at port of entry,I have previously been to the US for 4 times on a B1 visa. A couple of my stays were for 89 days. A couple of my stays were less than a month.  Now I am travelling to the US on an L1B visa. Any advice related to questions at port of entry will be helpful.  I read in one of the forums that there was a question about the green card by the CBP officer.   Would you apply for GC? If given opportunity would you go for GC?   What would be the best way to answer questions?  EDIT: Please note that I am travelling with my wife and infant child. Both have valid L2 visas. It's their first time. 
1041,Re-entering US when STEM OPT expires in less than 6 months,"My US F-1 STEM OPT expires in May 2019 and I am planning to travel outside US in Dec 2018. If I return to US in first week of Jan 2019, my STEM OPT will be valid for less than 5 months when I try to enter. Will that be a problem? More importantly, will it be an even bigger problem while boarding the flight to US since airlines may strictly require 6 months validity whereas CBP may be more lenient, or not?  I have valid passport, valid F-1 visa (valid till 2020), valid EAD card (till May 2019), valid I-20 (till May 2019), and a job. "
1042,How can I retain German permanent residence if I need to leave the country?,"I am a permanent resident of Germany with Indian citizenship. I have some problems in India and I have to go back to India. If I stay away longer than 6 months, my German status will be cancelled.  What is the procedure so that I can stay in india and maintain status in Germany.  As I may need to back in future, how could I come and live in Germany? Could I buy property in Germany, like a house and register my name there, but still live in India? What if I visited Germany in another year?   I'm looking for a solution so that I don't lose my status. "
1043,How long is I-797C H-1B receipt valid?,"I have got my name selected in 2018 H-1B lottery results, but unfortunately, the current employer doesn't have any suitable job for me in its USA location.  Should I push them to assign a suitable job to me ASAP or can I wait?  Would my lottery expire?  I mean would I have to apply again in the 2019 lottery? If not, how long does it remain valid? "
1044,Is it possible to get a job in US (with H-1B sponsorship) during/after postdoc from USA?,"Postdoc scholars usually come to US on J-1 visa. I know that somehow people who do PhD and postdoc both from US, manage to get a job with H-1B sponsorship in my field of expertise. However, I already have a PhD from Canada and currently looking for postdoc opportunities in Canada as well as USA. Long term employment opportunities are way better in USA in my field. Therefore, I want to move to US for postdoc first. Will it be possible to get an employer who can sponsor H-1B during/after my postdoc in USA? OR is there something which I am missing that makes a difference between me and people who also do their PhD from USA?  Thanks, "
1045,US visitor visa for Canadian Permanent Residents,I read on another forum that Canadian PRs are scrutinized/denied US visitor (and other) visas more than others. Why is this the case? If I am a Canadian PR I'm less likely to overstay in the US since I will eventually return to Canada (or so the logic should go?).  
1046,"Can my wife get a Norwegian national identification number before her EU/EEA residence card, or does she have to wait?","I am a Norwegian citizen. My wife is a Russian citizen.  In November 2017 we moved to Sweden together. We utilized EU/EEA law and the rights of EEA family members to apply for a EU residence card for her. The Swedish Migration Agency (Migrationsverket) issued her the card after roughly six months. Six months is also the EU mandated maximum wait time for such cards.  The good thing about these rights is that she was able to live legally with me in Sweden from day one, even while waiting for the card. Even better, since I was working in Sweden, the Swedish Tax Agency (Skatteverket) issued her a Swedish national identification number (personnummer) within weeks of moving to Sweden. She enjoyed the same processing time for that as I (as an EEA national) did.  At the moment I work in Norway (we live near the border and I commute across the border to work) and we intend to move to Norway in a few months. As we have lived in an EU country for several months, we can now enjoy the same EU/EEA rules we did in Sweden while moving to Norway. The Norwegian agency UDI has confirmed this. The process will be largely similar to that we went through when moving to Sweden.  However, there is one issue I am unsure about. I called the Norwegian Tax Administration (Skatteetaten) and one representative told me on the phone that she can only get a Norwegian national identification number (personnummer) after her residence card has been issued by Norway. UDI has informed me that we can expect that due to their workload, it may take six months or more to issue this card, and they are not always able to comply with the EU deadline.  Living in Norway without a national identification number can be a challenge, and such a number is required to have a bank account, a phone number, get medical treatment, etc.  There are some reasons I am unsure about this:   In Sweden they issued her a national identification number within a few weeks of arriving in Sweden. I am unsure if this is just the Swedish authorities being nice, or if it is some sort of right she has according to EU law. If the latter, I wonder if the same applies to Norway. Some people in the Swedish Tax agency also claimed that she needed to wait until her residence card was issued before she could get a national identification number. The confusion might have arisen due to the fact that when you apply for family reunification per the Swedish rules, that is true. However, she had the right to get a national identification number earlier due to EU rules, and our case followed EU rules. I am wondering if the person I talked to in the Norwegian Tax Administration might also not have been aware of that distinction.   So, is there a difference here? Are Swedish authorities just being nice? Or was it some sort of right? And is there a difference between Norway and Sweden? Can she get a personal identification number in Norway before her residence card is issued?  Also, even if the directive is silent about this, what is the actual Norwegian practice on this?  "
1047,UK visa (EEA family permit),"I would like to check with you regarding a visa application to enter the UK.  I would like to visit Scotland / England. I'm holding a Thai passport.  I've checked on the UK government website previously indicated that I need to apply for a Standard Visitor visa. However I'm now living in The Netherlands and holding a Dutch residence permit card as a partner (unmarried) of a Dutch citizen. On the website they also stated that I may not need a visa if both the following apply:   You’re travelling with or visiting your partner or family : Yes, I will traveling with my Dutch partner. You don’t need a visa if both the following apply: you have an Article 10 residence card: Yes, I have a Dutch residence card your partner or family member is your sponsor: Either myself or my partner can be a sponsor.   Otherwise, you should apply for a family permit if your family member or partner are from the European Economic Area (EEA), a Standard Visitor visa, if they’re from outside the EEA.  I would like to ask for clarification/confirmation that am I eligible to apply for the EEA family permit. And if I only apply for the EEA family permit, is that sufficient to allow me to travel to the UK together with my partner?   Regarding the documents that I need to provide in order to apply for an EEA family permit, do I need to translate from Dutch to English (at the rear of my Dutch residence card, there is a statement of my rights to stay in Netherlands as a member of Dutch family)? Does my partner need to apply for any other permit as both of us are staying outside UK at this moment.   Thanks for answering. "
1048,Renewal of residence and work permit in Spain,"I have a work visa in Spain for 3 years, which is about to expire. On my TIE, it says ""RESIDENCIA Y TRABAJO"". I would like to know the procedure to renew it. My employer is happy to extend my contract, but they are not sure about the procedure. Should my employer give me a new contract first? Can they give me a work contract without a validity for my NIE? Can any one explain the procedure?  P.S I am from India. "
1049,Canadian citizen applying for Green Card while in the US + side question,"I am an American citizen. My girlfriend lives in Canada. I have been going over possibilities of trying to get her a green card legally, and one possibility has me a bit stuck.  A Canadian citizen may come over to the US for up to 6 months. During this time, if they apply for a Green Card, could the process be completed and the individual be granted a Green Card in those 6 months, or would that simply not be enough time?  The other question/option is for her to get an employment-based Green card. Would that be a much more viable option as opposed to coming over here staying and attempting to get one while over here? "
1050,How does the proof-of-financial-means requirement work for EU citizens when migrating to Spain?,"In 2012, Spain (in violation of EU law, as far as I know) started requiring EU citizens wishing to establish residency to ""produce evidence of sufficient financial means to support themselves.""1  What do I need to bring to the table to satisfy their requirements? What kind of evidence are Spanish officials known to accept, or reject, as sufficient proof?  Evidence of health insurance may also be required. How is this handled if you don't yet have health insurance in Spain? Can you get health insurance coverage prior to applying for the residencia?  "
1051,Medical insurance by not for profit orgs in Australia?,I have migrated from the USA to Australia as a Permanent Resident and am looking for private medical insurance   I am searching my options between not for profit medical insurance providers (like gmhba and hif) and the usual (for profit) medical insurance providers. How big are the differences in terms of price/premiums and service/access to healthcare? Are there any general rules about which type of insurance is preferable or does it depend strongly on your needs and financial means? 
1052,Am I likely to have issues playing DVDs I take with me during an international move?,"I remember some time when the DVDs were supposed to be playable only on the DVD players bought in the same geographic zone as the DVD. I never tried because at that time I was not an expatriate.  I still have a collection of DVDs, but I now use a computer to play my DVDs, which I plug to my TV screen.  I am wondering, if I buy a new computer/new DVD player on the continent I am moving to, or buy a DVD on that new continent and play it on my old computer, will that work? In other words, should I give up my collection of DVDs when moving and should I not buy new DVDs?  My ""old"" continent was Europe, my ""new"" continent is North America. "
1053,I'm in the US on an F-1 visa. Can I drive with my Italian driving license?,"I have been living in Chicago for a couple of years (not continuous) on an F-1 visa. I have not needed a car so far, so I never got an Illinois driving license, but I'll be moving to California soon, and I will definitely need a car there. Since I have only ever driven manual transmission cars, I'd like to practice driving an automatic on my friend's car.  I have a valid Italian driving license, but I cannot figure out if I am allowed to drive with it or not. According to 625 ILCS 5/6-102, a non-resident who has a valid driving license from their home state does not need an Illinois driving license. When I pay taxes (from my job on campus) I have to file as a non-resident alien, so I would surmise that I am not a resident of the US. But I do live in Chicago. Does that make me a resident of Illinois, but not of the US? That doesn't make sense to me, but I don't want to rely on sense alone.  I have asked the office for international students at my university, and they have been no help at all. "
1054,"How can I ""legalize"" my US car in Mexico?","I have a US-licensed vehicle, currently in Mexico, and with a temporary import permit (meaning as long as my residency status is valid, my car is also legal in Mexico).  What must I do to legally import my vehicle, however? That is, register it with a Mexican license plate, etc? "
1055,How much savings/income do I need for a Chilean rentista visa?,"I've asked several people (including a couple of attorneys) about the requirements for a rentista (retiree) visa in Chile.  Everybody I've talked with agrees that I need to be able to demonstrate either a certain amount of savings in a bank account, or a certain amount of income sourced outside of Chile.  What nobody seems to know, however, is the amount that I need to qualify.  Even when I ask an attorney, he'll just ask me how much I have, and then say that I have ""enough"" or ""not enough"" when I tell him.  Is there a minimum amount of savings/income required to qualify for a rentista visa?  If so, what are the amounts?  If not, why not? "
1056,Can I work for a British Umbrella Company while resident in Italy?,"I am currently living and working in the UK, but may need to move to Italy within the next year.  My current employer is willing to employ me as a contractor while I am abroad but do not want to get involved with having non-resident permanent staff, which I can understand. In both Italy and for the period I'm still in the UK, the most tax efficient way of handling the situation would be to work for a British umbrella company; has anyone tried this strategy (working for a British umbrella company whilst being resident in an other EU country)?  And are there any legal pit falls I should be aware of from either the UK or Italian side?  Edit: Specifically, I'm aware of the bilateral tax and national insurance agreements between Italy and the UK, and know it is legal for me to work for a UK company and live in Italy. What I'm concerned by is that there may be regulations I'm not aware of around contracting, working from home, etc and also if anyone has actually worked with an umbrella company in this type of scenario? "
1057,How are foreign savings/current accounts taxed in US?,"When moving to the US on a H1B or L1 visa, how are savings and current accounts in Europe taxed? Are the interest on them taxed? What about changes of exchange rate between USD/GBP/EUR from one year to the next? "
1058,Travelling outside the US with a J1 visa: exact definition of the 30 days,"I am French, and I am currently working in the US as a postdoctoral researcher under a J1 visa. I am planning to go back to France in August for research purpose, but I don't know exactly what document I need. I am especially trying to find out if there is something special to do for a more than 30 days leave, and what is the exact definition of the 30 days limit.  I have a valid visa, a valid DS2019, and a signature on it which allows me to travel. However until now, all my travels were way less than 30 days so I never had to solve this question. But to my understanding, if I am traveling more than 30 days I need a special document to be signed.  Question 1: Is that true and if yes, what is that document?  The tricky thing in my case, is that I would like to travel exactly 30 days (flights are cheaper on the selected dates than happen to be exactly 30 days). So I have 2 questions:  Question 2: What happens if my first flight US->France leaves US at 1pm on July 30, 2016, and I am flying back on August 28, 2016, arriving in the US at 11am (if I am not mistaken it corresponds exactly to 30 days, and is less than 30*24 hours)?  Question 3: What happens if my first flight US->France leaves US at 1pm on July 30, 2016, and I am flying back on August 28, 2016, arriving in the US at 9pm (if I am not mistaken it corresponds exactly to 30 days, but more than 30*24 hours)? "
1059,GVB Train Penalty,"I have a personal ov-chipkaart, I bought it yesterday and I used it today. I checked in Amsterdam and I was travelling to Utrecht. The officer checked my card and said that I didn't check in and I must pay a penalty. I have two inquiries in that.   I paid cash as I afraid to effect in my work permit?! Can it effect or not?! I don't speak and read Dutch, what are the messages that I should get when checking in and out? I remember that machine gave me yellow message?!    "
1060,Moving girlfriend with me from US to UK - visas?,"I may be moving from the US to the London for a job offer and I'd like my girlfriend to come with me.  We would live there for a few years at least, so she'd like to find a job there.  What options are available for this situation regarding visas?  Should I tell my company about her, hoping they'll help?  We don't want to get married, but have lived together for a while so I consider it a substantive relationship.  We're both US citizens.  "
1061,To US with ESTA and then marriage,"I live in the US with a green card (over 10 years). My plan is to apply for US citizenship soon and have my girlfriend come to US with ESTA at the end of September (she was already in US in June for 2.5 weeks). When she comes here, and if all goes well between us two, after two months or so of her being in US we would get married and then start filling out paperwork for her legal immigration status and eventually for her green card.   I know that legally she can only be in US for 90 days, but that the paperwork for her immigration will take more than 3 months.   Thus, will it create any problems if her legal 90 day status ends and she becomes illegal, but the paperwork is underway already?   In other words, US Citizen + ESTA tourist = marriage during 90 day period: issues? concerns? works? doesn't work?  "
1062,Transfering Money From China to the US,"What is the cheapest way to convert Chinese Yuan to US Dollars? The amount is between 35,000 and 300,000 CNY; a fairly large amount.  Anyone have any tips about this?  (FYI- asking for a friend; I don't have this sort of money!)  This older question covers the broad context. I'm hoping for China specific information. "
1063,visa and passport,"I was working in Thailand, I had some problems at my home so I resigned at the company, the employer said he is not accepting my resignation and is not cancelling my visa or work permit either. They kept my passport (old one which had all my visas and shows my travel history) which they have still not returned to me.  I want to go back to take some action against them but I want to go on my own visa.  I want to know how can I figure out if they have cancelled my work permit and visa to Thailand? What way can I confirm if they have or have not cancelled my work permit and visa? "
1064,"Will my Danish residency permit be revoked if I end my Danish researcher's position earlier and if not, will it allow me to work outside Denmark?","I'm non-EU citizen doing a postdoc at a US university, and I'm not from one of the countries with a relatively strong passport. My goal is to get a job in a EU country that issues a Blue Card and eventually get myself one. I'm trying to see here if I can get closer to my goal by taking the following route: suppose I get a position as a researcher with more than 400,000 annual DKK salary. (I've good chance in getting that). By the ""pay limit scheme"" mentioned in [website]My question is: if I terminate the job contract in before the end, will they terminate my Danish permit as well after 14 days? Or will it still be valid? In the second case, can I use this Danish permit to search for jobs, say in France? "
1065,Moving to Russia from Germany,"I (German citizen) have been accepted to a university in St Petersburg and would like to rent an apartment with my girlfriend (Russian citizen).  How does this work roughly? What paperwork will be necessary for this? We are looking for an apartment now and will contact the realtor who is offering it. What documents will I need to rent an apartment apart from my passport and study visa?  When I will have moved in, do I need to register in some government office? Since I am spending the majority of my time in Russia, will this apartment be my main residence [Hauptwohnsitz], or should this anyway remain in Germany, while I am registered in the Russian apartment as my second residence? "
1066,How important is knowing German in Germany?,"I was recently speaking to a German about learning the language, and he said not to bother – whether planning a permanent move or only a short visit, you can get by just fine, as everyone there speaks English anyway.  I was wondering: How true is that? Does really everyone know English? How much of the population is comfortable speaking it? Are people happy speaking English casually, or do most people still prefer to converse in German? "
1067,Do I need to provide proof of qualification for a Czech work permit?,"I'm a software developer and I got a job offer from a Czech company. I'm having issues authenticating my degree due to summer vacations and I don't want to make my employer wait for too long. So, I decided to apply for a work permit (employee card) because I read that it is not necessary to have a degree for it (as opposed to the blue card). My future employer is providing the proof of accommodation and other requirements.  However, while some official pages list ""proof of qualification for the job"" as an optional requirement, other (also official) pages mention it as a regular requirement. This is confusing me.  So my question is this: Is it possible to get the employee card to work in the IT field without any diploma, provided I have all the other requirements? Would I need some proof of previous jobs? As far as I know, software development is not a regulated profession. "
1068,Skilled—Recognised Graduate visa (subclass 476),"Hope you all are fine, i have done Msc Operations and Supply chain management from school of engineering and technology University of Hertfordshire Hatfield UK. Moreover, i have checked it that my degree is accredited from Engineering council UK. but i have some confusion it comes under washington accord? and will i be eligible for Skilled—Recognised Graduate visa (subclass 476)? tell me as soon as possible  "
1069,"After my girlfriend's visa being cancelled at UK border, can I get her a dependent visa via marriage?","(This post was edited and related to a travel matter with details on the Travel Forum After my girlfriend's visa being cancelled at UK border, will her UK visa application be banned?. This post is more about seeking for settlement options)  My girlfriend's UK Visitor Visa was cancelled because we naively expanded our plans after getting a visitor visa.   Her visa got cancelled at the UK border. If we get married and get her a dependent visa, would this change the situation? If not, I'm also wondering if me getting British citizenship would change the matter, because I'm eligible to apply for it.  I really appreciate people reading this post and giving us any official pointers. "
1070,"Argentinian working remotely for the US by contract, trying to move to The Netherlands, but how?","this is my first post here. I was kinda hesitant on posting the question because I think I exhausted every channel already, but I guess I don't lose anything by ""just asking"" and know your experiences.  For the past three years I've been living in Brazil (I have a permanent visa now), and for the past two I've been working remotely for a US company, the contract has no expiration date, and it's a company where I can stay for years, so it's pretty stable.  My income (in USD), before taxes, is above the average. And I work as a System Engineer (Although I don't have a degree) consultant. I'm 31 years old.  According to my family, I have Austrian roots, but all the documentation was lost between WWI and WWII, so there's no way I can prove that (believe me, I've tried)  Because of the Mercosur, I can stay in Brazil as long as I want, but I really want to move to The Netherlands, Amsterdam to be more specific, it's a city I love, and I've been there around 6 times, so there's little surprise for me in the day to day basis (meaning that I already have an idea on how a ""normal life-not tourist"" would be).  I've been to the immigration services in Amsterdam last time I went there and tried to get as much information as possible, and the only two things I've got in clean (to get a resident visa) were these:   If I want to enter The Netherlands as a hard worker guy, I need to fill a lot of paperwork, present myself as a start up, present and idea and a plan to the government and tell them how new and fresh my company idea is, what's in it for The Netherlands government, a detailed economy plan, how many Dutch employees I plan to have, a Dutch business partner, and a big list of etceteras that, honestly, sounds bizarre. Not to mention that the government will accept around 100 applications per year and they'll review them all and let around 10 of those applications in. So it's basically a no. Get a partner, any partner, no matter the gender, register under the same address, show the government that you live together, no need to marry her/him.   Now, on my next trip, coming next September, I'll be staying almost three months in Amsterdam (tourist visa is 90 days max for me), so I'll be trying to achieve point 2 while I look for an alternative, since point 1 looks impossible. I'm just a simple consultant and I don't have the infrastructure of a Start up.  I never thought this was going to be easy, but never it was going to be this hard!   And my question is: Does it really come to this for me? Considering I have stability, I work remotely, I have a good salary, I'm single (so no strings attached), I want to do everything the legal way, isn't there another way?  Thanks a lot in advance for reading this and for any replies you post here! "
1071,Moving to Germany,"Hello everyone I would like help from someone who has had the same situation.   I'm Lebanese and my wife is British. We live in Dubai. My wife got a job in Germany.   As a Lebanese citizen, I need a visa to enter Germany. As my wife is British,  does anyone know what is the correct and easiest way to move together to Germany? Or can she go and then help me move there later?  "
1072,How many days before are you allowed to enter the EU with a student visa?,"Once issued a student visa for the Schengen countries, how many days prior to the course starting will a student typically be allowed in the country? Is it safe to say, 5 days before? I just applied for a visa and of all goes well, it will be issued very, very close to the course start date. I'd like to arrange a ticket beforehand, it would be cheaper to buy now even with change fees then days before I am supposed to leave! Thanks!! "
1073,France health insurance for non-EU resident with EU passport,"I am an Australian moving to France on a scientific research visa for 2 years. My girlfriend (also Australian) is coming with me. She has a Dutch passport.  We are trying to work out what to do about health insurance for her. From reading the other answers on this website, I have surmised the following:   Since she is not covered by another EU country she will be not be covered in France.  If she gets a job working more than 60 hours per month she will be covered.   There is no guarantee she will be able to find a job straight away. Should she buy health insurance? Or is it possible to 3 months and apply for ""couverture maladie universelle"" or is that not applicable? Is there some way she could be covered by being my partner? "
1074,Visa Papers for Long Stay in France,What are the papers needed for France long stay visa? Is there any exhaustive list? Do you need all or some papers in French or need to be translated from English? 
1075,Do you have to serve for military service if you get South Korea citizenship?,"Disclaimer: This is not a serious question on me; I just wonder.  If you are male and get a nationality of South Korea, are you obliged to serve for military service in South Korea?  I have often heard that some Korean boys try hard to get another country's citizenship to avoid the potential military service. But I wonder what is the opposite of the case.   Is it mandatory or exempt? Or does it differ by ages? "
1076,Work permit for spouse of EU Blue card holder in Luxembourg,My wife will be joining a company for work in Luxembourg soon and she will get an EU Blue Card. I will also be applying for a residence permit and assume that I will also qualify for a blue card by virtue of being the spouse. Will I need a work permit to be sponsored by a future employer in Luxembourg or will the features and benefits of a blue card suffice for me? Are there any other limitations for me to work as well? 
1077,"Just moved to Netherlands for a couple of years, but I am on US payroll. Do I need to pay dutch tax?","I moved to Netherlands with my family about a month ago. I am on the US payroll and receive bi-weekly pay checks in the US. Do I need to pay income tax in Netherlands? In order for me to get housing, I had to apply for the resident number(BSN), so I suppose I am considered a resident here. Also, if I do have to pay tax, then how do I file for the 30% ruling? My company is headquartered in USA, with a small regional office in the Netherlands. However, I am still under the USA contract. Any thoughts or suggestions would be appreciated. "
1078,Military service in Austria,"I and my family plan to move to Austria. We have underage children.    Do they have to join the Austrian military? What they need to do exactly? Is there any way around it?    Note: This is intended to be a self-answered question. Multiple people already asked me something like that, so I decided to make this here. "
1079,Find accommodations in New York,"I'm moving to New York in September as I won the green card lottery last year. I need to find a place to stay. I've searched some rental websites but was unable to find something good for a reasonable price ($650 cmp).  Could you share some tips I perhaps haven't considered to find nice, peaceful place to live in New York? I can't pay more than mentioned above, because it will take some time to find a job.  Also if you can give me advice which part of the city is better? I mean not too expensive, finding jobs easily, etc.... "
1080,How to obtain NIE/ NIF for Spain from India?,"I have recently been accepted for Master in Pure and Applied Logic in University of Barcelona. However, while trying to apply for scholarships I am facing some problems. They are listed below,   While applying for General Grant, I observed that for non-EU students like me I need to satisfy the following requirement (see here), ""In the case of being a foreigner with a nationality of a non-EU country, they will be required to have an NIE with a permanent resident status and that they certify that the applicant and / or one of their main supporters of the family unit are workers employed by another person or own during the year prior to the call."" So my questions are,    How do I get an NIE with a permanent resident status from India before going to Barcelona? Since neither I nor any of my family members have ever gone to Spain, I was wondering whether there is any other way to meet the requirement ""that they certify...prior to the call.""  While applying for this scholarship, I observed that I need to enter my NIF number in this form. So my questions are,    How do I get an NIF from India before going to Barcelona?      N. B.: Please note that this is my first question on this site. If there is anything in the post that should be edited, please let me know in the comments before voting to close or downvoting it. "
1081,Applying for a Dutch passport or long-term visa,"My wife is a South African citizen and has been married to me (I have a Dutch passport) for 30 years. How can she obtain a Dutch passport? Both my daughters have Dutch passports. If not, how can she apply for a long term Schengen visa? "
1082,Tier 2 visa extension,"I am currently on a Tier 2 general visa that expires on 14 July 2018. I am planning to submit my application for visa extension tomorrow.  On the website they state that the new visa could take up to 8 weeks to process. Which would take me over the expiry of my current visa.  What would the implications of this be ?   Should I rather go for the premium service? Would it affect my ILR application in two years, if my visa is not processed in time? Would I be allowed to stay in the country after I submitted my application, after my current visa has expired?   Thanks in advance. "
1083,"Live in the US, work in Canada","Can an American citizen, living in the US near the Canada/US border, work in Canada legally? What paperwork/permissions are required? (There is a position in the film industry I am interested in and would like to apply, but am not willing to jerk around the employer if this is not possible.) "
1084,Travel to Mexico for I-94 dates extension with a valid L1 visa,"I have valid visa for 3 years but when i came to USA, my passport was expiring in 1 year only. So i got I-94 validity as matching to my passport. Now i have got a new passport so can i travel to mexico by air and come back again and will it give me a new I-94 ? can i go anytime before current I94 expires ? What are the various documents required ? what is the best time to go there ? I will be travelling from Denver so which place is best to go ? "
1085,Germany: Social Security contributions withdrawal rules,"As I'm planning to move back to India, can you please clarify below the doubts I have about Social Security contributions withdrawal?  Q1. I have been contributing to Social Security consistently since December 2013.  Q2.1 Currently I have a Niederlassungserlaubnis. Can I still get back the money or need to wait until I am 67 years old? Somebody told me that once I get this kind of visa it's not possible to get back the money immediately.  Q.2.2 If I stay more than 5 years here, can I still get back the money? Again I got information that after 5 years it's not possible to get it until the age of 67.  Q.2.3. How do I apply for this amount withdrawal from India?  Thanks. "
1086,Information regarding ways to freely travel within Europe during renewal of Permit in Italy,"My fiancee lives in Austria and I live in Italy. Recently, she went on a trip outside Europe and would be returning soon. I found out today that my permit of stay/residence permit will be expiring one day after her return to Austria. And since the Italian system is completely broken, my fingerprint date is three months after the expiry date. Therefore six months would have passed before I can meet her. Due to other extraneous circumstances it would be infeasible for her to visit Italy.   Therefore, my question is what are my options to travel to Austria?    I have the national identity card and have used it to travel within Europe. Although it does mention that my citizenship is not EU/Swiss.  I can apply for a temporary Permit of Stay, but colleagues at the International office in my workplace told me that I need to show a need to travel (work related, extraneous family circumstances). I came across this question related to a similar situation in Germany. I think it's the german version of the temporary permit of stay. I can apply for a Schengen Visa in the Austrian Embassy in Bratislava, Ljubljana or Munich.    What are my other options? Can I somehow show need to travel?  "
1087,European passport return service - copying other passport pages,"My wife will be applying online for permanent residence as an EEA national, and we are including me (non-EEA national) in her application, so we can use the European passport return service.  The application wants me to include my previous Family Permit (expired) and Residence Card (still valid) as supporting documents. For me, those documents are part of my passport.  Will the EPRS be able to copy and certify these pages as well? They are part of my passport, so I hope yes. But I'm concerned they will say they can only copy the bio data page, which forces me to submit my passport anyway, or leaves me unable to submit the originals of those supporting documents.  Unfortunately the council agent isn't able to answer questions in advance, and by the time I have the appointment I must already have declared in the application whether I can submit those documents.  Does anyone have any experience with getting the EPRS to copy 3 pages of a passport, instead of one? "
