Index,title,body
1440,Kittens Playing or Fighting,"I have some 12 week old kittens that just met. We kept them separate for a couple days so that they could play with each other under the door, then we propped the door open just a bit. They liked playing with each other through the door and did it a lot. We recently put them together, and their behavior is hard for me to categorize. I had cats when I was younger, but not recently, and I haven't seen cats meet (at least not much and not recently). Anyway, here are some behaviors:  Behaviors that make me think they're playing   No growling nor hissing Ears generally up and forward No tense standoffs No hair raised nor arched backs No injuries: no favouring of limbs, body parts, etc., no blood, no fur being removed, etc. They were able to stop playing at eat within a foot of each other without attacking again. One of them did growl quietly sometimes while eating, but they generally seemed amicable. Both cats engage in play; neither tries to run off and end the play session.   Behaviors that make me think they might be fighting   They never stop. It's obvious they're both really tired; they won't go for a toy at all, but any time they see each other, they go at it again. They don't allow each other breaks. There is a slightly bigger male, and he generally pins the other (the female has a defensive style and assumes a position on her back preemptively). But, any time the male walks away, the female comes and gets him from behind again. They do make a little noises. The female doesn't like when he bites her back legs, so she calls out (not loud, but in frustration it sounds like), and the male doesn't like being attacked from behind. They're pretty intense. It's not a slow, relaxed play session like I see on youtube: we let it go for two or 2.5 hours last night, and they nearly never let up.   The signals seem really confusing to me. It seems like whether they're being aggressive or playful, they need to take a break. The female was sick a couple weeks ago, so I would think she needs her rest. They slept very well last night! And we can't detect any injuries anywhere. In case it helps, they're ragdolls.  Any recommendations? Should we split them up seeking for an easier, calmer relationship after a while? "
1441,How to help a wild baby parrot who cannot fly?,"3 days ago a baby parrot was found in my garden, we are not sure from where this bird came from.  We soon discovered that he cannot fly, at this time we are trying to keep him safe from predators.   His flight feathers look to be cut with scissors, we entice him to fly but he doesn't.  I don't have much experience with pets. I'm looking for advice as to what we can do to help him thrive in the wild.  Should we visit a veterinarian for the clipped feathers?   I read they get back feathers, how much time does it take?  Edit: There was one more thing, may be leas important here. Next day one more baby parrot came to my home, we kept both of them together in open. This one stayed one day and night and flew away next morning.  Adding Image as requested in comments.    Here is picture of the other bird I was referring, you can compare and see this one has wings.   Edit2: Today parrot flew away, I am happy for him.  This is no more a question for me but answer will still help others. "
1442,"For an adult, housebroken dog, is it okay to not have a crate?","I am planning to adopt an adult dog that is already housebroken. Everything I read about crate training says that it is very helpful for house training puppies, but I can’t find anything about adult dogs who are already past that point.  Is it okay to not have a crate for adult, housebroken dogs? I’ve read about how dogs have an instinct to create a “den” and that a crate can satisfy that, so if I put their bedding in a secluded area to address that, do I need to bother with the expense and hassle of a crate? "
1443,My dog consistently wakes up about an hour before I do,"My two-year-old dog seems to only be able to hold her pee for about six hours, which is unfortunately less than the amount of sleep I need to get in a night. We'll potty her before we go to bed, but she'll still consistently wake up an hour or so before I do, no matter what time we go to bed. As in, I tried going to bed earlier and getting up earlier to take her out, but she only got up even earlier.  Now that she's been doing this for a little bit, she'll also start whining for her breakfast. I hate giving it to her because I know it's only training her to get up early and eat; but I also can't deal with her whining for a half hour while I'm trying to sleep.  How can we train her to be better at waiting for us to get up in the morning? For example, not giving her water after a certain time? I'm hesitant to try that on my own because I already worry we don't give her enough water.  Aside from this, she's otherwise house-trained pretty well. I don't think she's had a daytime accident for a few months now. "
1444,Aggression between desexed male rabbits,"My sister's housemate recently got two male desexed rabbits.  They claw and bite at each other, more so one on the other, to the point of bloody ears. It's so bad, they've had to be separated into different hutches.  I've never heard of this before (aside from the killer rabbit on Monty Python - WARNING NSFW).  Is this usual behaviour? "
1445,How/why is Nonstick cookware fatal to birds,"I was reading an answer and saw this comment, I have not heard about this before.      Nonstick cookware must absolutely not be used as the fumes emitted are fatal to birds  Source   How or why does nonstick cookware harm birds?    Is any non-stick cookware bird safe?  What do I look for in bird safe cookware?  "
1446,My rabbit is bleeding!,"I took my bunny out of his cage so he could run around, and he somehow got under my fists when I was leaning over the cage to clean it. My bunny flailed around wildly, and part of his fur and skin got ripped out on top of his nail. Help!!! What should I do!!??? "
1447,Are dogs much less sensitive to high noise than humans?,"I must admit (a bit shamesly) that I was not aware of the fact that volume is on a logarithmic scale and thus following sentence (source) surprised me:     The back seats are closer to 87 dBA, which is good for transporting dogs. A Honda Accord at 70 mph subjects its occupants to around 65 dBA of noise, or about 1/30th the noise level of Cirrus.   However, what actually shocked me, is the last part of the first sentence:     which is good for transporting dogs   If we assume that:   a Honda Accord at 70 mph (65 dBA) is quite noisy (quite very noisy?), 22 dBA (87-65) difference is thirty times more (so quite very, very noisy)   then we may conclude that sound level inside this light aircraft's cockpit offers circumstances that are very not comfortable, if not dangerous, to humans. In fact they actually are dangerous since most sources and organisations, that I reviewed, requires ear protection equipment for environment with sound level at or above 85 dBA.  How can such conditions be good for transporting dogs? Are they much less sensitive to (quite extremely) high noise? "
1448,How do I deal with my cat puncturing my skin when I pick her up to cuddle her on my lap?,"Just got a rescue cat (my avatar) in March. When I try to pick her up and cuddle her on my lap, she grips with her nails and causes puncture holes on my skin. How do I teach her not to do that? I cant even clip her nails, our vet said the only way in her case is to sedate her?  Is that the only way? Should I give her back to the rescue? We can't even pet her without being attacked. She loves to cuddle when she wants to. "
1449,Dog gets upset with any motion on the television. How can I desensitize her to it?,"I just adopted a new dog who has a strange trigger: she gets really upset and starts barking wildly when there is motion on the television, even backing out of the room in fear. I did a number of tests (spaced out across several hours to not stress her out too much) and found the following:  Things that don't bother her   Nothing is displayed, but TV is on (ruling out being bothered by the TV making a high pitched sound that humans can't hear) A menu or other static screen Static pictures of an environment Me watching a show on an iPad with the volume up or playing a computer game with the volume up (ruling out that it's a noise issue)   Things that do bother her   A cartoon with motion A live action scene with motion Both of the above when the volume is muted   What I found especially interesting was a video of someone doing a close up of some electronics. She was fine when the shot just showed the electronics sitting on a table, but as soon as a hand came on screen, and especially if the presenter manipulated the electronics (like opening a panel to reveal additional buttons), she started growling. I tried to comfort her, an eventually she deliberately tried to ignore watching the TV, but still seemed a bit on edge.  As described in Do dogs see television and computers the way we do?, dogs don't see screens like we do. Still, the motion seems to bother her and I'd hate to give up TV watching entirely. My apartment is kind of small, and so far she's preferred to stay within sight of me. How can I desensitize her to the television so that I can watch it normally? "
1450,Cultures where dogs are not being walked,"I´ve seen alot of talking about walking one dog or not, but this question is more about cultures where dog are simply not being walked because their function is a bit different than what is usually assumed.    I´m referring to villages in The Philippines that I´ve visited a couple of times - and probably many other places on this planet where dogs primarily are kept to alarm against burglars.    On an early sidenote, I always wondered how people would even know that there´s a burglar, cause the dogs are barking allover the neighborhood the whole night long, nonstop!     Anyway, the dogs pet function is there as well - more for some than for others - but they´re never being walked, period.  I´ve noticed that a lot of these dogs are not cuddly and very interested people, and even the cuddliest one I met who came and put its head on my lap while looking at me, would be very confused about what the idea was of throwing a ball that it could catch.   The good thing is that the dogs can come and go as they want. They may be staying over at other peoples (with dogs) places for weeks, causing great frustration of their owners of course. In such a case, I knew that the dog was never mistreated or not given enough food.. I think it simply just liked another certain dog at that other place.  So summa sumarum, they are given the same freedom as cats, who are also not being walked.  I know cats and dogs are not the same kind of animals at all, but I guess that when it comes to socializing they live a much better life than their counterparts that are being walked every day, because they get to meet other dogs whenever they feel like it.   On the other hand, they don´t get much exercised this way but actually don´t suffer from obesity at all. Probably because their diet is different, or maybe their kind (ascals, they´re called) has a higher metabolism.  What do you people think? Is it in a dogs DNA to only be happy when walked 3 times a day, or is this something we teach them to appreciate? Can they not have a good life without that, when actually being left to do what a dog wants to do? "
1451,Husky puppy if I have cats: Yes or no?,"I had two dogs, my ex stole them, now I am considering my legal options and also looking at buying two new dogs if things don't go my way.  I have a kitten, I got her to keep me company till I get my dogs (and after :) ). I am also considering getting a husky puppy as one of the two dogs.  Can this work out? Can I teach the husky to leave the kitten alone? My tolerance for random cat body parts in the living room is rather low. "
1452,What are the implications of one cat vs two cats?,"I have a kitten, will get / recover two dogs (I used to have two dogs, stolen by my ex. I will either get them through courts or buy two new ones).   I am trying to figure out whether I should have one or two cats. What are the implications of having two cats?  Do cats need socialization with their own species like dogs?  Is there a risk of the two cats not getting along and having to be kept separated like extra-small pitbulls? "
1453,My kitten keeps peeing on a specific place outside of his litter box,"Note : There are a lot of questions about can and toilet issues but I didn't find any matching my personnal issue (same spot everytime, cat still uses the litter box). Here are some questions that I found that doesn't match my question :   Why does my cat pee on the rug outside the toilet? : This question is about a cat that doesn't pee on the toilets anymore, while my cat still goes to his litterbox. My cat also acts on a specific spot only How do I stop my cat from peeing on rugs and linens? : This question is about a cat that had bad habits and have a hard time forgetting them, which is not the case of my cat My cat is peeing around the litter box : This question is about a much older cat with possible kidney issues, which  I don't think is the case of my kitten How can I stop my cats from urinating in the pet carrier? : This question is about fear related events     Since last month, my almost 4 months old kitten peed 4-5 times outside of his litter box on a specific spot of my bed. I adopted him when he was 2 months old, already weaned, and he has been very clean apart from those accidents on my bed. He still does pee and poo in his litter box. Everytime it happends, we are on the bed and not sleeping (watching TV).  Every time it happended,  I washed the sheets and made sure there was as little odor as possible, but he keeps peeing on the same specific spot of the bed. We (my girlfriend, him and me) sleep together on my bed but this doesn't seem to happend at night.   The vet said it may be some kind of revenge, but I didn't manage to identify any pattern on why he would pee on my bed.  He is otherwise completely healthy and we have a good relationship (we cuddle, we play together, ...)  Why does he keeps doing this and what can I do to help him stop? "
1454,W/could you add catnip to cat food (canned or dry) to get my cats to eat it?,"Can or should you add catnip to dry or moist cat food to get your cat to eat it? Should you even try to do so? If not any substitutions that you can recommend? Granted not all cats like catnip, but most do. "
1455,why is my cat staring at me?,"Sometimes i find myself in this situation where i don't know what to do, my cat is staring at me and i feel guilty to not know what she wants from me. She keeps staring until she feels tired and sometimes sleeps while sitting, not laying. As if there was something really interesting and needs thinking that made her forget to lay down to sleep. I blink or close my eyes to show her a cat kiss, but she still looks at me either after she blinks using two eyes or without blinking, just continue's to stare.   What do i do? why is she staring at me for such a long time? "
1456,"My kitten licks me constantly, should I be worried?","I got a 12 week old kitten about two weeks ago, he seems like he's settled in nicely. (He's always sitting around me, when I'm home), but he's constantly licking me every time he's near me, like every-time (for several minutes at a time).  I've heard in the grapevine of pet owners, that it could be something to do with anxiety? Is this true, should I be worried? Or is he just trying to be playful i.e. a kitten's version of a pet? I'm quite new to owning a kitten, so any advice is welcome. "
1457,How to stop a cat from breaking glasses?,"When my cat drinks water from her water bowl she leaves in peace. But whenever I give her water from another bowl, she drinks then tries to break the glass. She pushes it with her nose and throws it off the surface it was on. If it was on the floor she'd still push it until she recognizes nothing is going to happen.  Why is she doing that? How do I stop her? "
1458,Are there health consequences if I don't spay my cat?,"I'm thinking of spaying my cat sense most people suggest I do so. But I'm still not convinced about why I should do that. My cat doesn't have behaviour issues, she acts like a normal cat would, she's nice to humans and doesn't like cats alot, except when she's ready for mating. I'd like her to have kittens at some point in her life and I'd love to help take care of them. People still ask me to spay and say it's better if done.  So my question is, why is spaying that important if you agree to let your cat have kittens and are welling to take care of them? Are there health consequences for not spaying your cat? "
1459,Does a cat necessarily get sick after giving birth?,"Lots of feral cats give birth and end up fine. Can a house cat give birth and not get ill? Do house cats always get sick after giving birth?   What are examples of sicknesses she can get from giving birth? Must I take her to the vet if she's ready to give birth? If so, why? Wouldn't it be easier for her to have it in her home?  I'm asking this question due to the concerns of people telling me not to breed my cat while I think it's fine,but I'm worried now so someone please answer and explain why I should or shouldn't be worried. I consider this to be a very important question, because I'm deciding to let my cat have her babies in my home. "
1460,Training multiple pets: separately or together?,"I'm using a clicker to train two cats. I would like them to respond specifically, i.e. I want to be able to direct a command to one cat and not the other when both cats are present.   If I train them separately (i.e. take one into a separate room), and get one of them to be able to respond to a command, how will that cat know that the command issued is not meant for her when the two cats are together?  If I train them together in the same room, how do I make one do nothing while the other responds?  Do I need two different clicker tones? Should I incorporate their names into the voice command? I'm worried that overuse of their name will dilute the semantic content of the sound of their names and will confuse them when all commands begin with calling their name, as opposed to distinct sounds for different commands.   As a side question, will they learn faster when trained together? Can they learn by watching the other one perform the command? "
1461,Can desert/beach sand work as an alternative for litter?,"So here's my story, I find myself traveling out of the city once each month and I'll have to leave my cat home alone for a day to three days. I live in an area where it's hard to buy litter due to the small amount of shops to sell it, not mentioning the far distance I need to take every time I have to buy some. I had two cats,one of them transmetted worms to the other so I had to deworm both. I also had to get rid of the old litter. Unfortunately it's time to travel and I have but little amount of litter, which meant a problem because leaving my cat for 3 days with just a little amount of litter meant to have a really dirty bathroom and an irritated kitty to come back to. I still needed to leave so while I was on my way we stopped to let our kids play in the sand and I thought why not get some clean sand in case of emergencies like this one?   Is this a good idea? I'm talking about sand that's clean to the eye, and ofcourse I'll make sure to check it atleast two times before getting it into to my house. And my cat goes poo to anything that's put in her litter box so I don't think she'll mind it.   Thank you "
1462,My cat is scared of my grandkids?,"My cat literally pooped himself because he's terrified of my grandkids and a flotation device he saw in their wading pool. He never does this, he just started when they came to visit. They have visited before but not for this long of a time. They go home in 3 days.   Their ages are 13,10,7,&amp; 6. He really freaked out with the flotation device. But he pooped on the floor and on the rug.   Could it be the noisiness? The kids? Both?  "
1463,First time owning a cat,"This is the first time I have a cat in my life. She is almost 10 months. She came home yesterday and she was wandering around the house, which has a litter box, food, and water.   This morning, I found my cat hiding under the bed and she hasn't come out since then. She isn't drinking nor eating. She isn't even thinking about coming out.   How do I make this cat eat or drink? Would treats help it out? "
1464,Damp weather and kitty litter,"So for the last 2 weeks, it's been extremely damp weather here with a relative humidity of about 90%.    There are also 2 other things which are happening since the last 2 weeks.      Kitty litter is getting consumed really fast - at twice the speed as before. The litter seems damp all the day &amp; when I scoop, more litter is getting scooped out every day.    The smell of ammonia is strong in the litter. It wasn't so before 2 weeks. Though I can smell the ammonia only when I am scooping - not otherwise - it's not strong enough to permeate the space around the box or anything.   Are these 2 things related to the dampness &amp; humidity? What can be done cheaply to fix this?   I use clumping litter. "
1465,How can I tell if my cat is bullying her sister and what can I do to combat the problem?,"I have two cats from the same litter that I adopted when they were around 12 weeks old. They are going to be a year old in two days, and as of recently I have been wondering if there's something wrong.  Chilli is the bigger and much more approachable one, while Luna is very quiet, petite and usually lets her sister be first in a lot of aspects.  Chilli as of recently started occupying Luna's favorite sleeping spots - ironing board, top of a wardrobe, armchair. This would be seen on various occasions and Luna would rarely sleep or rest in these spots afterwards.  I also caught my cats - from what it looked like - playfighting as any other cats would do, however I noticed that it is mostly Chilli that will 'attack' her first and it is also mostly her that will continue after a few second pauses. Today, I was doing my stuff in the bathroom when all of a sudden Luna meowed, very likely asking me to open the door for her. After a few seconds I opened the door only to find that Chilli was literally sitting on top of her and was licking her face. Luna looked extremely uncomfortable and jumped out of Chilli's grasp in a matter of seconds.  On several occasions, Chilli would approach Luna and attempt to clean her, however Luna would usually resort to escape.  Although there are times when even Luna sleeps beside Chilli and cleans her, should I be concerned about how Luna is treated by her sister? Oh and also, I think it's valuable to say that Luna is the cat that rubs against the house members' legs and some other furniture, while Chilli does not do this at all. Lastly, my mother spotted that they rarely eat together when given wet food, and that is something that did not happen before. Chilli becomes uninterested with the food when she sees Luna eating it. Chilli would usually eat after Luna is gone and not in the surroundings.  Overall, is there anything that suggests that my cat is bullying her sister, and if yes, is there anything I can do to approach this problem? "
1466,Can I train my ferret for ferreting?,"Ferrets were originally domesticated and bred for ""ferreting"", which means going into rodent holes and chasing out the resident rats/mice/rabbits/etc into traps.  I live on a property that has lots of ground squirrels, and their holes are something of a nuisance and a danger to my family's horses. The rest of my family seems to think killing them is acceptable, while I believe it to be morally akin to mass murder. I would prefer to find a more humane way of removing the ground squirrels, and relocating them alive would certainly be an improvement.  I don't have a ferret yet, but I am planning on getting one soon.  Could I train my (future) ferret to chase the ground squirrels out of their holes? If so, how should I go about doing this and/or what resources should I refer to? "
1467,"Why does my cat eat inedible things, how can I stop it, and what are the medical side-effects?","My cat has a bad and frequent habit of eating (or trying to eat) inedible items. Specifically, she tends to eat plastic trash bags, cardboard, and paper, though she is especially prone to eating the trash bags. She has been doing this since she moved in with me almost two years ago, and she has done it consistently. She is otherwise a healthy, affectionate cat, who eats all of her food and is active around the house.  The only thing I have figured out to prevent it is to either lay a very thick coating of some kind of repellent such as this, or to simply put my garbage cans in a closet.   Why does she like to eat inedible things? What can I do to teach her not to? What kind of negative medical side effects can happen from this?  "
1468,Affect of Kh on Neocaridina Shrimp,"It is my understanding that, in the aquarium, Kh (carbonate hardness) raises the PH slightly, but primarily acts as a ""buffer"", preventing large PH swings.  For Neocaridina shrimp (I keep red cherries, but I suppose for any Neos) I have seen recommended Kh levels from anywhere between 0 to 3.  Though, most common is probably 1-2.  However, I read that several very successful shrimp breeders don't supplement their RO water with any Kh whatsoever, using only Gh+ remineralizers.  What are the pros and cons of forgoing the addition of Kh to Neocaridina tanks?  It does give you the opportunity to add other Kh sensitive species like Tigers or Bees (shrimp species not cats or insects), but are there any other benefits?  Are there any cons besides having a less stable Ph?  Why is having a less stable Ph not a concern for these breeders? "
1469,"Kitten stopped using litterbox, how should I correct him?","I have a male, 5 month old kitten. I received him at 2 months old from a friend. When I brought him home he didn't use the litter box, but I realized that he didn't like the litter. Since then, I changed the litter, and he started using the box with no problem. Now, all of a sudden, he stopped using the litter box again. He now uses my dog's beds, blankets, pillows, clothing, anything fabric.  I clean out the box about twice a week, and change the litter about every 1-2 weeks. I use the Nature's Miracle pet cleaner and Arm and Hammer baking soda to try to remove the scent as best as possible.  I know that it's not like he can't make it to the box because I've seen him go up to the box, sniff it, then do his businesses a foot away. I do have a couple of ferrets who have yet to learn that they too need to use their own litter box, but the cat is not allowed around the ferrets, so I don't think he could have seen them.  I tried disciplining him, but this seems to do nothing. Also, every time he uses the litter box, whether on his own or with me having to correct him, I try to reward him. Would anyone know why he suddenly stopped using the litter box after three months of no problems? And what else should I do to try to correct this behavior?  "
1470,How to remineralize distilled water?,"Last August I decided to by a new 10 gallon tank and buy a new Betta.  I set my tank up and went to a local Spring source where people get drinking water from a pipe coming out of the mountain. I had the fish store test and set up my tank and my beautiful Betta dies within a few days.  So just cleaned the tank. I kept it going all this time with no fish just a piece of drift wood and one live plant. Then I filled it with distilled water.  Should I add aquarium salt? And how long do I need to wait before adding my Betta?  Also, I do have a large piece of real drift wood purchased from a fish store in the tank. I understand the tannins are beneficial. "
1471,Salt Water Fish Tank Requirements,"I'm looking to get a 75-100 gallon salt water fish tank. I have done some research but still, I am not too educated on this matter.   If I am looking to have about 5-10 fish (the average salt water fish you can find at your local store) in my tank, what is the most efficient yet cost-effective setup? I do not want that I have to constantly clean the tank.   I'm leaning towards a hang on protein skimmer. Is this a good idea? Also what else would I need? I also don't want to have anything that requires major plumbing. "
1472,What to do if I am with my dog and an aggressive and unleashed dog approaches us?,"There are plenty of instructions on what to do if approached by a dog, for example this one : [website]But how does this change if I have my dog with me? And he is the target of the other dog?  I have an English springer spaniel and when we walk, sometimes we come across unleashed dogs who approach and start fighting, and don't follow their owner's commands. German shepherd, staffordshire terrier and boxer, those are the breeds.  I can tell my dog to stand still, I can put the leash on him. But trying to not let a fight happen can be difficult at times. And breaking one up as well.  Shouting angrily in a deep voice works most of the time. But sometimes dogs just ignore me, and try to ran past me to attack my dog.  Another question, related to first one, what should I do if some dog is biting mine, and not letting go? I have not had this happen to me, but a neighbor had his collie badly hurt by a boxer. He was unable to get him off until boxer's owner came.  There is plenty of information on these questions on the internet, but it is hard for me to understand the quality of information in this case. And I don't want to do something stupid if the described situation happens. I hope that here  I will get answers from knowledgeable people, typical to StackExchange communities.  Thank you! "
1473,Does fur protect a rabbit from heat or make it hotter?,"There are various suggestions I have read on how to keep a rabbit cool in hot and extreme heat conditions, including here.   What none of these seem to address is the suitability of shaving or trimming the rabbit's fur.  I have read various opinions on this and they range from ""don't do it unless you have special expensive equipment like a vet"" or ""don't do it because the fur will protect the bunny from the heat"" to ""it will definitely help to keep the rabbit cooler"".  There are also differing opinions on how short a cut should be.  I have had experience shaving rabbit fur, but not expressly for the purpose for dealing with being outdoors in hot weather, so I am familiar with the issues doing the actual shaving, but not with the practicality of it.  Will shaving a rabbit help them to better deal with the heat?  Will it be helpful in filling gaps in other cooling methods when they aren't possible, for instance those which appear to require frequent presence to refresh cold water or frozen water bottles? "
1474,How can I help an unfriendly dog with a serious wound?,"I feel like seeing coils of intestine through the cut wound or it may be the muscle I'm not sure. A staff here said its infested with maggots. The dog is kinda irritated one , doesn't allow any one to go near  . we are unable to restrain him. So i can't find out whether its infested with maggots. I see no signs of pus or blood. Since it is in breast area he has the access to lick it. But for precaution can i spray med. turpentine oil ? Will it cause harm if maggots aren't there? Would oral ivernectin heal that ? Or any other antibiotic course should be given? "
1475,"How do carnivores (cats, dogs) catabolize protein for energy?","If cats are obligate carnivores and require no carbohydrate in their diet, do they derive all the glucose their cells need through gluconeogenesis? Some sources I've found state that carnivores get their glucose from the animals they're eating, but that conflicts with the fact that they say cats and dogs require NO CARBOHYDRATE in their diet whatsoever. My guess is they just catabolize protein for energy and are better equipped to deal with the acidic waste products than humans are?  "
1476,How do I stop my 10 month old puppy from eliminating on the carpet?,"We have a 1 year old puppy, part Anatolian Shepherd and the rest unknown, who has been with us since she was 5 weeks old.  We went to adopt a 2 year old Basenji from a rescue but it didn't work out, and the kids fell in love with this little girl while we were there.  This is our first dog and we're still learning as we go.  My partner was not comfortable with crate training as the puppy whimpered horribly even at being in a box or crate for the night, and it felt cruel to leave her there (in retrospect this was probably a mistake).  She was allowed in the linoleum hallway and kitchen and the carpeted family room, including on the couch, gated off from the rest of the home.  We took her hour every 30 minutes for the first 6 months, every hour for the next 3, and every 1-2 hours since then.  We also take her out any time we see sniffing or agitation, though we can't watch her 24/7.  She both urinated and defecated on the family room floor and hallway floor at first.  This was easy to clean from the latter.  The former we soaked all we could then treated with Nature's Miracle to eliminate the odor.  When we did so we scolded her when we caught her in the act and then led her outside.  When she goes outside, even now, she is verbally praised and receives attention, which makes her happy.  Over time she has tended to go outside more and more.  She seems better about urination outside than about defecation.  Our morning routine was to wake up, let her out, feed her while having breakfast, and often by 20 minutes later she had defecated on the floor.  We've begun letting her out a second time after breakfast, but she still sometimes comes in and goes on the floor instead.  It seems like she may not be able to control it, but by this age I had thought she should be able to.  My only remaining thought is that the scent from past 'accidents' may be making her want to go, though I shampooed the carpet last month with Nature's Miracle mixed in.  Last night we returned home from a 2 hour shopping trip.  She had managed to undo our gate, go up the stairs where she is only allowed to be on the way to bed at night, and urinate in the hallway.  There has never been an accident upstairs and should be no scent, so I was very confused at why she would do this.  All of my hypothesis seem to have been invalidated now.  Is this likely a training issue, and age issue, or a medical issue?  How do I address it?  The longer it goes on the worse the smell gets inside, which I fear will eventually make it impossible to stop.  I would like to add that she is a very good girl otherwise, though very stubborn at times. "
1477,How does care differ between a Labrador and Cane Corso?,"We have a Labrador of 15 months and we are looking for a Cane Corso puppy. Our Labrador is quite big for a Labrador. Both dogs will be male.  What I do wonder, is if this the best combination, since Labrador's have a complete different character as Cane Corso's.  Anyone that has experience with this 2 dogs combined? I know a Labrador needs a lot of exercise, so we take 3 walks a day, with 2 walks of minimal 1 hour. Can we take the Cane Corso (when full grown) on these long walks too, or would it be bad for their joints?  What should we be aware of when these two type of dogs get together?   Some advice on how to care for these two breeds together would be totally welcome! "
1478,Considerations before getting mussels (or other bivalve),"I'm looking for alternative natural filters for my tank to combat algae. I've read that a mussel can filter up to 100 gallons/day, consuming algae and detritus.  My concerns are:     I grow copepods and other microorganisms.  Will this filter feeder wipe out the population (eg Consume the zooplankton that is the next generation)?  We already dose the tank with phytoplankton, which I suspect is the main source of my algae.  I'm hoping this will be a two-birds situation. My tank volume is about 135gal.  Filtering that much volume, will I have to eventually start supplementing their diet? What other requirements do they have?  Can they survive in fine substrate, such as aragonite? They would probably be more efficient in the main tank, but with my starfish and crabs it'd probably be happier in the sump. Would clams, oysters, etc be better suited for this task? How many would be appropriate for this size tank to be both efficient but not starving them?  Do they quickly proliferate?  "
1479,Is it safe to feed bacon to a pet pig?,"I'm simply curious, I have read that pigs make very good house pets and are delighted to eat just about anything  Firstly, would a pig eat pork?   If so, is it safe to feed a pig its own kind? "
1480,Does a cat know when to stop eating?,"If I'm not mistaken, a dog doesn't know when to stop eating (I've never had one, so I can't be sure).  But what about cats? If I take a large bowl with delicious looking fish and leave it in front of a cat, will the cat eat until it's full or until the food is gone? "
1481,"Can a new cat owner, with no experience handling animals, be expected to successfully restrain a cat using a towel?","I need to give my cat ear medicine because he previously had ear mites (before adoption, he was a stray), and his eye medicine because he has herpes induced conjunctivitis, which isn't serious yet, but once in a while you can make out he closes one a little more than the other.   I've had a look at the videos I was able to find through google, and understand the basic ""scarf technique"" for restraining a cat using a towel. The issues I am having:   My cat is not even a little interested in sitting still on a towel -- I pick him up, and place him in the middle of a laid out towel, and he's already struggling to leap away. I tried giving him treats whenever he plops down on a towel, but as soon as I begin wrapping, he's well on his way to running away The ""Y"" finger hold around his neck doesn't get him to be still as I try to wrap him up   My take on the issue is that my relationship with him is still new: I only adopted him about 10 days ago. He has been a total blast so far: got used to the new house within a couple of days (he started playing with me in his safe room in the first hour he was home!), uses the litter box like a champ, absolutely loves cuddles and playing, eats food, drinks water, leaves people alone when they are sleeping -- basically, does everything without any of the difficulties I was warned about.   However, he still doesn't trust me much, it seems, given his behaviour with the towel...so, maybe that's a hint we are still ""new""? What am I supposed to do though, if he really needs his medicine? How do I get him to understand that I promise I would not hurt him? I can't. He doesn't understand words.  Is my theory about being in a new relationship with a cat correct? I don't think it is, because vets are able to do what they need to with new animals all the time, but I simply do not have the training of a vet. What are my options?  "
1482,Holding Rabbit by the scruff of her neck,Will it hurt our rabbit if we calm her down and to then hold her up by the scruff of her neck? We've done it before; she seemed squirmy at first but then she calmed down when we held her up by the scruff of her neck. Does it affect our rabbit in any way if we do it. How and how will it affect her in future life? 
1483,Can an elderly cat adjust to a new cat in the household?,"In the past I had a pair of littermates who I'd adopted at the age of 10 weeks.  When they were around 12 years old I asked my vet how old would be ""too old"" to adopt an additional cat -- that is, at what age would they not be able to tolerate an addition -- and she said ""pretty soon"".  I had the impression that she was making this judgement based on their age and not an evaluation of their individual personalities.  My current cats are middle-aged (about 6 and 8), and while my spouse has informed me that we have no plans to adopt more cats, it got me wondering about my vet's past advice.  Is there such a thing as ""too old for new additions""?  If so, when is it in general and how can I tell if my cats have reached it?  How relevant is the age of the newcomer?  (I can imagine arguments for getting another older cat and arguments for getting a non-threatening kitten.)  For purposes of this question, assume that all cats involved are basically healthy and well-adjusted indoor-only neutered cats. "
1484,Anti-rabies vaccination once in 3 years for pets in countries like India?,"My pet dog, a 4-year old Golden Retriever, gets vaccinated against rabies once every year.  A few months ago I found out that most of the core vaccines for dogs provide immunity for 3 years, so I checked and found out that the anti-rabies vaccine the vet is administering my dog actually meets the three year duration of immunity.  So I called and asked him why he's been administering it to my dog every year instead of once in 3 years. He replied along the lines of:     It's true that these vaccines provide immunity for 3 years but for dogs in North American and European countries because there the weather is pleasant and cooler than in India. In India dogs get stressed and it often gets very very hot. So, we need to do it once a year.   I didn't quite find the explanation relevant or promising, but I didn't study veterinary medicine. So here I ask—is it true? or can I safely go with once in 3 years?  (PS: I am from a small city in India and unfortunately my vet isn't knowledgeable/competent enough, and he's the only one around.) "
1485,How can I show a cat that I am unhappy with one of their actions?,"Sometimes, my cat paws me while playing, with his nails out, and it hurts. Sometimes, he's a jerk and doesn't let me brush off litter dust from his paws.   If I say ow, and make a sad face, he probably won't understand much.  What can I do to say ""ow, stop"" in cat language? What about ""I am sad that you did what you just did""? What about ""please stop being mean""? "
1486,Adverse reaction to Catnip,"One of my cats seems to have an adverse reaction to catnip. When it is around, he gets agitated and attacks the other animals and anyone that comes near. It only happens with catnip-infused toys, but when he is exposed to ground catnip from a vial, he has no reaction what-so-ever.  Is there anything that can be done to improve his reaction, since the other cat loves catnip and has the normal, high reaction to it? Should I just avoid getting catnip infused toys for the house, or is there a way to remove the catnip, since everything seems to be infused with catnip?   "
